time_s,v_mean,v_std,user00,user01,user02,user10,user11,user12
1496,-0.238134916,0.097701269,-0.123744026,-0.231936216,-0.340061784,-0.149641946,-0.191243201,-0.39218232
1497,-0.165599418,0.043107459,-0.117065176,-0.158956021,-0.207235843,-0.144518256,-0.128264248,-0.237556964
1498,-0.143584987,0.04566759,-0.126361996,-0.239532411,-0.14742437,-0.132759601,-0.095356524,-0.120075017
1499,-0.11520202,0.030779312,-0.118379056,-0.084229663,-0.147247046,-0.125016496,-0.149959326,-0.066380531
1500,-0.13685613,0.089957298,-0.106786758,-0.173855931,-0.293960929,-0.151791126,0.004400589,-0.099142626
1501,-0.131668756,0.046946536,-0.103454351,-0.093521729,-0.214436799,-0.117608294,-0.174776703,-0.086214662
1502,-0.147549125,0.054264365,-0.134958223,-0.162972242,-0.258951098,-0.112224475,-0.092287138,-0.123901576
1503,-0.127122516,0.051007518,-0.111733153,-0.121116981,-0.23650378,-0.118349373,-0.078596652,-0.096435159
1504,-0.169388304,0.050122717,-0.104317278,-0.195190996,-0.262167096,-0.146212831,-0.137359753,-0.171081871
1505,-0.155711663,0.04902964,-0.128654137,-0.122899085,-0.144227147,-0.155627504,-0.120964721,-0.261897385
1506,-0.129393759,0.173045032,-0.147729263,-0.31681338,-0.261692822,-0.101109788,0.180376455,
1507,-0.179556454,0.182911054,-0.128512368,-0.289025187,-0.288854837,-0.148455814,0.175026983,-0.397517502
1508,-0.14808729,0.130934532,-0.125092834,-0.265402794,-0.214443177,-0.06719391,0.084731787,-0.301122814
1509,-0.222139495,0.111520592,-0.114952266,-0.265771836,-0.306149393,-0.157957524,-0.087326303,-0.400679648
1510,-0.145029368,0.078935002,-0.113479123,-0.132104188,-0.312254041,-0.150493443,-0.078842551,-0.083002865
1511,-0.120335267,0.073861477,-0.110935181,-0.150426984,-0.242507726,-0.007332493,-0.062992066,-0.14781715
1512,-0.158370628,0.156982536,-0.126321137,-0.285309017,-0.284749746,-0.011010341,0.091071665,-0.33390519
1513,-0.134356551,0.086218608,-0.133789256,-0.252088368,-0.242415786,-0.083366364,-0.021889005,-0.07259053
1514,-0.149292365,0.057479186,-0.099799752,-0.245951027,-0.203510061,-0.119627282,-0.084802926,-0.142063141
1515,-0.180070256,0.131376214,-0.091668442,-0.260364324,-0.389223605,-0.015323382,-0.067711592,-0.256130189
1516,-0.110877701,0.110726311,-0.125657335,-0.013991874,-0.314001173,-0.090439186,0.032206275,-0.153382912
1517,-0.130065357,0.09935745,-0.147843942,-0.066499814,-0.211285621,-0.002898417,-0.057824027,-0.294040322
1518,-0.138759887,0.102848619,-0.155206472,-0.172825485,-0.216520905,0.043774463,-0.062938109,-0.268842816
1519,-0.120004208,0.05042829,-0.134718776,-0.192524403,-0.126169458,-0.065842703,-0.045425568,-0.155344337
1520,-0.144879929,0.083809013,-0.121829182,-0.05422223,-0.266020536,-0.217540979,-0.064786717,
1521,-0.204131096,0.127682988,-0.141807586,-0.310997516,-0.390760899,-0.046738233,-0.066772044,-0.267710298
1522,-0.115227564,0.09279602,-0.133656606,-0.194434524,-0.121385872,0.054157369,-0.063841552,-0.232204199
1523,-0.135502042,0.047384372,-0.153874427,-0.149774,-0.209046602,-0.131404996,-0.118319646,-0.050592583
1524,-0.194005075,0.109077233,-0.133331716,-0.37290588,-0.259745657,-0.142482638,-0.02789985,-0.227664709
1525,-0.117446668,0.116953524,-0.149226636,-0.074367881,-0.188752592,0.095394894,-0.10129565,-0.286432147
1526,-0.171676255,0.137591536,-0.113567293,-0.141539186,-0.227622002,0.026059289,-0.144187719,-0.429200619
1527,-0.13417932,0.130447298,-0.145068809,-0.192788631,-0.183155313,0.069970056,-0.017643355,-0.336389869
1528,-0.138846062,0.128959054,-0.117426127,-0.071285933,-0.220938802,0.06193231,-0.128342241,-0.35701558
1529,-0.171316532,0.075601959,-0.142862946,-0.216280341,-0.289984554,-0.146700487,-0.043019895,-0.189050972
1530,-0.171066523,0.112068099,-0.15481326,-0.121695444,-0.348201126,-0.127168655,-0.001127169,-0.273393482
1531,-0.160544179,0.099017594,-0.149433792,-0.063777596,-0.221811086,-0.131486177,-0.053673577,-0.343082845
1532,-0.139443666,0.127307888,-0.103495494,-0.068592951,-0.273173183,0.089188904,-0.22557351,-0.255015761
1533,-0.117312302,0.14890206,-0.111498669,-0.291466594,-0.286702752,0.148552075,-0.062563777,-0.100194097
1534,-0.115982575,0.154208174,-0.108248711,-0.113434196,-0.422576815,0.090704992,-0.040522266,-0.101818457
1535,-0.179365613,0.174863213,-0.107940033,-0.472141355,-0.359025508,-0.021911349,-0.003207687,-0.111967742
1536,-0.183180622,0.131264365,-0.10398075,-0.290869504,-0.386775851,-0.1174431,0.013800539,-0.213815063
1537,-0.11094334,0.059119877,-0.113527626,-0.118847191,-0.233210266,-0.063866138,-0.073848873,-0.062359948
1538,-0.064779611,0.090336049,-0.141007751,-0.015412334,-0.231759191,0.004644439,0.009136599,-0.014279429
1539,-0.096103121,0.12549407,-0.12409173,0.023899484,-0.356541216,-0.060393032,-0.003299318,-0.056192916
1540,-0.146606477,0.074169438,-0.125861913,-0.175316602,-0.26954633,-0.106731758,-0.027251672,-0.174930587
1541,-0.08834472,0.092426214,-0.121018037,-0.023582537,-0.270359278,0.011157745,-0.092224807,-0.034041408
1542,-0.15417026,0.086693987,-0.143789008,-0.289068699,-0.247555733,-0.077868193,-0.116697952,-0.050041977
1543,-0.16606248,0.106129976,-0.102630645,-0.318088442,-0.27416876,-0.100079045,-0.189759299,-0.011648688
1544,-0.210748479,0.082916645,-0.141212106,-0.321026862,-0.296316981,-0.087701961,-0.179227933,-0.239005029
1545,-0.199444716,0.079953862,-0.130877495,-0.344114006,-0.264664024,-0.145362467,-0.126318604,-0.185331702
1546,-0.190015251,0.09444209,-0.115965188,-0.31226325,-0.30191943,-0.082867563,-0.101559788,-0.225516289
1547,-0.178199491,0.161295058,-0.116808921,-0.48051545,-0.256507337,0.044238102,-0.111947626,-0.147655711
1548,-0.157844111,0.064601082,-0.115705535,-0.212438464,-0.264364779,-0.080643311,-0.169393748,-0.104518831
1549,,,,,,,,
1550,,,,,,,,
1551,-0.185507817,0.089109119,-0.140512601,-0.351239741,-0.23944959,-0.09397094,-0.185204387,-0.102669641
1552,-0.190439915,0.105934254,-0.114952177,-0.357442498,-0.310753495,-0.084057361,-0.103132918,-0.172301039
1553,-0.196846828,0.087668615,-0.104642123,-0.375497162,-0.216390699,-0.146167994,-0.193860546,-0.144522443
1554,-0.151060052,0.044557605,-0.097721919,-0.176625371,-0.230974555,-0.157878295,-0.110562235,-0.132597938
1555,-0.166611724,0.113438146,-0.12475796,-0.401487648,-0.17845577,-0.079692453,-0.16074127,-0.054535244
1556,-0.136771205,0.064463591,-0.118416324,-0.016512245,-0.209885836,-0.138676018,-0.131401837,-0.205734968
1557,-0.177608994,0.082551926,-0.141823947,-0.069756359,-0.34318158,-0.159627959,-0.186373264,-0.164890856
1558,-0.144313332,0.072100172,-0.166673928,-0.203921378,-0.209345341,-0.190353543,-0.080627665,-0.01495814
1559,-0.157961933,0.071732117,-0.132954881,-0.182753846,-0.045628387,-0.169037297,-0.132072613,-0.285324574
1560,-0.149084645,0.064725255,-0.030771118,-0.199556917,,-0.183333293,-0.129384026,-0.202377871
1561,-0.214310326,0.140055716,-0.088038415,-0.208579153,-0.469792694,-0.033753294,-0.209568858,-0.276129544
1562,-0.146763565,0.085887853,-0.117151529,-0.325423479,-0.162717715,-0.057717528,-0.122851744,-0.094719395
1563,-0.180018586,0.113134034,-0.108793288,-0.34010756,-0.177598596,-0.037328716,-0.098263875,-0.31801948
1564,-0.144694604,0.077187669,-0.107682332,-0.151471704,-0.261076808,-0.008663997,-0.192422912,-0.146849871
1565,-0.148235293,0.085066406,-0.129075065,-0.230285019,-0.246190101,0.002417792,-0.187721416,-0.098557949
1566,-0.154455615,0.034884862,-0.12917164,-0.129765406,-0.223827243,-0.157608315,-0.165273741,-0.121087343
1567,-0.219895606,0.099674374,-0.145633057,-0.367311597,-0.35028106,-0.182852238,-0.128569275,-0.144726411
1568,-0.229734088,0.081230314,-0.149609864,-0.361700177,-0.271008611,-0.185393408,-0.279156893,-0.131535575
1569,-0.187008843,0.126969613,-0.109722346,-0.449607879,-0.158091679,-0.193827868,-0.043781567,-0.167021722
1570,-0.110264839,0.077789685,-0.123962283,-0.208396316,-0.186085224,-0.027291138,0.006796014,-0.122650087
1571,-0.169646544,0.046436521,-0.130691946,-0.23640126,-0.110820055,-0.210208356,-0.194988385,-0.134769261
1572,-0.139629148,0.147186572,-0.128181726,-0.317949891,-0.148625672,-0.216694444,0.160109743,-0.186432898
1573,-0.10290924,0.12679093,-0.098640963,-0.295491368,-0.126840934,-0.023768965,0.111384943,-0.184098154
1574,-0.12479811,0.154979384,-0.12140201,-0.299301893,-0.247740239,0.012640767,0.137056872,-0.23004216
1575,-0.173891388,0.157705179,-0.127755702,-0.340180308,-0.288333178,-0.186789334,0.14421992,-0.244509727
1576,-0.156302611,0.163220279,-0.106180862,-0.339038014,-0.355303407,-0.166049063,0.128353268,-0.099597588
1577,-0.176938767,0.099519605,-0.120983392,-0.216385156,-0.334905922,-0.115338162,-0.030236822,-0.243783146
1578,-0.162828572,0.100529243,-0.128949136,-0.276298761,-0.254671395,-0.188916132,0.030775309,-0.158911318
1579,,,,,,,,
1580,-0.107463712,0.077138887,-0.125052363,-0.224865586,-0.158040792,-0.088728905,0.024862099,-0.072956726
1581,-0.126385467,0.094504552,-0.142776072,-0.205178827,-0.265620947,-0.011027671,-0.006324325,-0.127384961
1582,-0.110108281,0.13227061,-0.145887598,-0.106773064,-0.375216037,0.016290821,0.012726076,-0.061789881
1583,-0.081700489,0.081878673,-0.143208355,0.033328969,-0.174227998,-0.071123645,0.01657472,-0.151546627
1584,-0.081146192,0.0697544,-0.107690454,-0.120949104,-0.199277803,-0.052137274,-0.006813738,-8.78E-06
1585,-0.116857547,0.101104588,-0.114150047,-0.279612511,-0.188496098,-0.063361615,0.046286695,-0.101811707
1586,-0.143613895,0.108675475,-0.123592734,-0.186629653,-0.312595993,-0.179944918,-0.109064847,0.050144773
1587,-0.115484273,0.071858355,-0.126567706,-0.090172336,-0.208611935,-0.179699153,-0.103848353,0.015993845
1588,-0.15717304,0.045908776,-0.117106229,-0.167105362,-0.186915904,-0.203833714,-0.075688601,-0.19238843
1589,-0.103077241,0.100691356,-0.125507504,-0.114128157,-0.228814363,-0.191981807,0.07442075,-0.032452364
1590,-0.126113199,0.058880793,-0.116894647,-0.051547799,-0.200382829,-0.184279472,-0.051419046,-0.152155399
1591,-0.181201583,0.067931203,-0.122184634,-0.212683648,-0.284015924,-0.194526717,-0.092596993,
1592,-0.157226989,0.078009294,-0.129216343,-0.254455686,-0.178478286,-0.189617857,-0.002989065,-0.188604698
1593,-0.152369095,0.062722832,-0.1274032,-0.162079439,-0.256633699,-0.140718654,-0.047025267,-0.180354312
1594,-0.148714672,0.073932167,-0.118220344,-0.246685207,-0.164069951,-0.151271477,-0.010156665,-0.201884389
1595,-0.179044418,0.08310765,-0.153287187,-0.087959036,-0.332900405,-0.231839716,-0.102600425,-0.165679738
1596,-0.114946238,0.081914064,-0.129422188,-0.214830637,-0.184776425,0.037364323,-0.126301929,-0.071710572
1597,-0.112908401,0.088359539,-0.126104936,-0.234822333,-0.214776784,-0.034629222,0.003249742,-0.070366874
1598,-0.177671304,0.119982634,-0.118698567,-0.399163723,-0.256339461,-0.04283886,-0.08082372,-0.168163493
1599,-0.168409725,0.146723246,-0.129851207,-0.308556527,-0.422976464,-0.024564739,-0.063835904,-0.060673509
1600,-0.143253153,0.088222325,-0.128206849,-0.235558361,-0.280850202,-0.022771675,-0.091044739,-0.101087093
1601,-0.117070429,0.064389167,-0.12663427,-0.225043923,-0.151313454,-0.016614333,-0.107915029,-0.074901566
1602,-0.20058345,0.154152504,-0.111957699,-0.516434133,-0.208933502,-0.034001376,-0.117289111,-0.214884877
1603,-0.159636674,0.050958091,-0.111169651,-0.262826055,-0.173588678,-0.124743015,-0.125419065,-0.160073578
1604,-0.131306745,0.046711499,-0.131882772,-0.088936597,-0.221369982,-0.075739235,-0.140891239,-0.129020646
1605,-0.145529862,0.081823232,-0.121572584,-0.234651327,-0.26268962,-0.040253047,-0.151028529,-0.062984064
1606,-0.160990539,0.098670794,-0.153956041,-0.243746221,-0.254625082,0.043133598,-0.193851411,-0.162898079
1607,-0.118264073,0.061691823,-0.135505304,-0.06524919,-0.208290309,-0.018004395,-0.157273799,-0.125261441
1608,-0.16179903,0.125144575,-0.137643591,-0.063441575,-0.277496487,0.021870587,-0.16100353,-0.353079587
1609,-0.142102446,0.063371752,-0.146715268,-0.218286723,-0.195290729,-0.060592894,-0.05495109,-0.176777974
1610,,,,,,,,
1611,-0.078238675,0.127935377,-0.121685863,-0.240029126,-0.212878197,0.028994933,0.120097116,-0.043930914
1612,-0.119770209,0.091923925,-0.140566289,-0.229732424,-0.214217752,-0.043090235,0.033060398,-0.124074951
1613,-0.187787715,0.107080462,-0.129887,-0.369465113,-0.234640807,-0.101766899,-0.047340352,-0.243626118
1614,-0.167910056,0.087328895,-0.151145577,-0.253152549,-0.191367015,-0.093627855,-0.032618653,-0.285548687
1615,,,,,,,,
1616,-0.135484968,0.111226204,-0.123043269,-0.171379834,-0.234089017,-0.022311013,0.027408255,-0.289494932
1617,-0.113642348,0.136783388,-0.122775033,-0.263314188,-0.297854394,-0.028699998,0.102923825,-0.072134301
1618,-0.106073075,0.099682108,-0.132927582,-0.153343558,-0.25286448,-0.052010465,0.072938591,-0.118230954
1619,-0.098925775,0.081517587,-0.137829691,-0.080934986,-0.248435527,-0.067565814,0.020743785,-0.079532415
1620,-0.134700695,0.101247566,-0.1237358,-0.173616186,-0.272664219,-0.055064071,0.032482289,-0.215606183
