11_v,01_v,02_v,00_v,12_v,10_v,11_a,01_a,02_a,12_a,10_a,00_a,v_mean,v_std,a_mean,a_std
-0.03185218945145607,-0.27165487408638,-0.1570459008216858,-0.16633085906505585,-0.16653209924697876,-0.13060955703258514,-0.017072021961212158,0.20249132812023163,0.03464388847351074,0.36335963010787964,0.1341731995344162,0.3302316665649414,-0.15400424661735693,0.07027120183110597,0.17463794847329459,0.1405877747721057
-0.05970253422856331,-0.1442175805568695,-0.04883331432938576,-0.15968739986419678,-0.207781583070755,-0.16986961662769318,-0.006853461265563965,0.3811873197555542,0.42677173018455505,0.3123917281627655,0.04831087589263916,0.33587655425071716,-0.13168200477957726,0.05807442354253614,0.24961412449677786,0.16652185928483534
-0.06920923292636871,-0.24095281958580017,-0.12629613280296326,-0.16661721467971802,-0.18118689954280853,-0.05318417772650719,0.025363624095916748,0.13246683776378632,0.1897173821926117,0.35078802704811096,-0.06476327776908875,0.3279980421066284,-0.13957441287736097,0.06497606934253411,0.16026177257299423,0.14994981651899908
-0.10007308423519135,-0.2942390441894531,-0.0639788806438446,-0.1645229607820511,-0.34505805373191833,-0.12018699944019318,-0.008146196603775024,0.24810895323753357,0.3293265104293823,0.33337220549583435,0.07215243577957153,0.36320775747299194,-0.18134317050377527,0.10323939933985704,0.22300361096858978,0.14139753481572617
-0.020007934421300888,-0.23943457007408142,-0.06435906887054443,-0.1645229607820511,-0.3527850806713104,-0.1134636253118515,0.023781418800354004,0.20754320919513702,0.36134427785873413,0.2357044219970703,0.05991366505622864,0.36320775747299194,-0.15909554002185664,0.11135684939331843,0.20858245839675268,0.13180520468822454
-0.0361202098429203,-0.2687898278236389,-0.1353747695684433,-0.171089768409729,-0.21509301662445068,-0.10572114586830139,0.1285405457019806,0.16934286057949066,0.20249980688095093,0.23195089399814606,0.10912424325942993,0.37355831265449524,-0.1553647896895806,0.0750148178954766,0.20250277717908224,0.08700261505719245
-0.08911596238613129,-0.2629188597202301,-0.10915015637874603,-0.16457603871822357,-0.32508203387260437,-0.1265607476234436,0.022478550672531128,0.12168613076210022,0.13586962223052979,0.212545245885849,0.04946807026863098,0.37008631229400635,-0.17956729978322983,0.08592290282902015,0.15202232201894125,0.11524979076280818
-0.06265580654144287,-0.2875150740146637,null,-0.17572326958179474,-0.2645091414451599,-0.12432993948459625,-0.009631454944610596,0.23897027969360352,null,0.38162660598754883,0.027168571949005127,0.37515902519226074,-0.1829466462135315,0.08431486026547877,0.20265860557556153,0.16671430611352198
-0.058325547724962234,-0.13798744976520538,-0.20875284075737,-0.15795183181762695,-0.24873918294906616,-0.06810115277767181,-0.0392363965511322,0.04354920983314514,0.029071420431137085,0.296902596950531,-0.036517322063446045,0.3866494297981262,-0.1466430009653171,0.06886322828630505,0.11340315639972687,0.16638407833415558
-0.1209867000579834,-0.27783775329589844,null,-0.15791504085063934,-0.2952917218208313,-0.07613715529441833,-0.12102124094963074,0.14317815005779266,null,0.23542910814285278,-0.0009214282035827637,0.38774317502975464,-0.18563367426395416,0.08656040799678622,0.1288815528154373,0.17768867938470193
-0.01642603799700737,-0.25533387064933777,-0.026638809591531754,-0.18584202229976654,-0.33372047543525696,-0.06205226853489876,-0.07024005055427551,0.2096678912639618,0.12756121158599854,0.26788097620010376,-0.036960452795028687,0.3228152096271515,-0.1466689140846332,0.12031992163702619,0.13678746422131857,0.1473302649769085
-0.0633753091096878,-0.21569812297821045,-0.09276913106441498,-0.16194462776184082,-0.1423647254705429,-0.0711323618888855,-0.03892236948013306,0.22119475901126862,0.2784004807472229,0.26209133863449097,-0.015570521354675293,0.3553140163421631,-0.12454737971226375,0.054205647626253003,0.17708461731672287,0.14998749444020307
-0.06245345249772072,-0.2935188412666321,null,-0.15932729840278625,-0.25330162048339844,-0.08029118180274963,-0.03232008218765259,0.18853574991226196,null,0.5100182294845581,-0.0114823579788208,0.34771373867988586,-0.16977847889065742,0.09156817926156736,0.2004930555820465,0.20821060157567808
-0.052596647292375565,-0.13265478610992432,null,-0.17569075524806976,-0.2853790521621704,-0.1146467924118042,-0.08576983213424683,0.07474583387374878,null,0.26718559861183167,0.014180779457092285,0.3438686728477478,-0.15219360664486886,0.07746168339164113,0.12284221053123474,0.15957898553535355
-0.04582419618964195,-0.27734050154685974,null,-0.1655678153038025,-0.11304230988025665,-0.11059175431728363,-0.00916549563407898,0.0969838798046112,null,0.05823346972465515,-0.00382232666015625,0.3523966670036316,-0.1424733154475689,0.07739015970017195,0.09892523884773255,0.13277652122216987
-0.12700563669204712,-0.2994154393672943,-0.1413452923297882,-0.17507492005825043,-0.15020142495632172,-0.12493684887886047,-0.05135408043861389,0.14191940426826477,-0.07309749722480774,0.2232459932565689,-0.03265571594238281,0.3182066082954407,-0.16966326038042703,0.060367912433465676,0.08771078536907832,0.14951205448470928
-0.11477424204349518,-0.279579222202301,-0.16587188839912415,-0.18469838798046112,-0.25943008065223694,-0.0985354334115982,-0.039826780557632446,0.20780417323112488,0.1476297229528427,0.21286334097385406,-0.04928940534591675,0.32891130447387695,-0.1838148757815361,0.06739237474289808,0.1346820592880249,0.13762911090876612
-0.06486305594444275,-0.23711422085762024,null,-0.16336531937122345,-0.12924358248710632,-0.1084703654050827,-0.03410458564758301,0.09785780310630798,null,0.20350104570388794,-0.048662036657333374,0.32227927446365356,-0.14061130881309508,0.05784569177939824,0.10817430019378663,0.1413332773567099
0.06902477145195007,-0.2967381179332733,null,-0.14842663705348969,-0.18272428214550018,-0.12326735258102417,0.04188030958175659,0.1573195904493332,null,0.2728888690471649,0.1508072465658188,0.3775367736816406,-0.13642632365226745,0.1186344729554949,0.20008655786514282,0.11495689333550267
-0.09704583883285522,-0.2041780799627304,-0.14452111721038818,-0.15376649796962738,-0.24054691195487976,-0.12259098887443542,0.056041449308395386,0.10501372814178467,0.23270364105701447,0.1862460970878601,0.08247599005699158,0.40296849608421326,-0.16044157246748605,0.04844146078657716,0.17757490028937659,0.11761231998677966
0.019963877275586128,-0.16647639870643616,null,-0.09608300030231476,-0.3345376253128052,-0.1721816062927246,-0.006115734577178955,0.09101602435112,null,0.2687022089958191,0.11429625749588013,0.27445313334465027,-0.14986295066773891,0.11542296049790222,0.1484703779220581,0.10834490047621266
-0.09124547243118286,-0.3001589775085449,null,-0.1746421456336975,-0.22465437650680542,-0.032133739441633224,-0.06357920169830322,0.1682475507259369,null,0.2988361120223999,0.1173713207244873,0.3330443799495697,-0.1645669423043728,0.09488076796360471,0.17078403234481812,0.14178239135192985
-0.07922185957431793,-0.3104605972766876,-0.11378796398639679,-0.16270601749420166,-0.2205415964126587,-0.1319490373134613,0.061306387186050415,0.15308035910129547,0.33896365761756897,0.28005504608154297,0.07326868176460266,0.400922954082489,-0.169777845342954,0.07657771428775341,0.21793284763892493,0.13016554704893446
-0.09171789884567261,-0.2999134659767151,-0.07925692200660706,-0.17622558772563934,-0.12080205976963043,-0.11736427247524261,-0.027216285467147827,0.17187832295894623,0.14601445198059082,0.20816370844841003,0.07715180516242981,0.3163388967514038,-0.1475467011332512,0.07466002221675526,0.14872181663910547,0.1066527542784672
-0.0012366697192192078,-0.285593718290329,-0.09741592407226562,-0.16503426432609558,-0.3347730338573456,-0.16299158334732056,0.016315728425979614,0.1600990891456604,0.1986231505870819,0.277444064617157,0.13108524680137634,0.3804222047328949,-0.1745075322687626,0.11121558604224344,0.19399824738502502,0.11432174051903861
-0.04211575165390968,-0.06891022622585297,null,-0.18373145163059235,-0.17471614480018616,-0.14127545058727264,0.056823015213012695,-0.02398809790611267,null,0.13584205508232117,0.04992648959159851,0.3363637328147888,-0.12214980497956276,0.056852813552026045,0.1109934389591217,0.12352558073874184
0.011686626821756363,-0.2829357087612152,-0.10388143360614777,-0.16385872662067413,-0.3208549916744232,-0.2013818323612213,0.002787977457046509,0.1582379788160324,0.25194892287254333,0.30826058983802795,0.06494104862213135,0.3556063771247864,-0.1768710110336542,0.1107795618180948,0.19029714912176132,0.12711221237338977
-0.02642751857638359,-0.258994460105896,-0.1212853342294693,-0.1652865707874298,-0.23391541838645935,-0.027705851942300797,0.17329463362693787,0.1522422879934311,0.010244429111480713,0.34345129132270813,0.09364855289459229,0.36833563446998596,-0.13893585900465646,0.09080319980784643,0.19020280490318933,0.12822573276442306
-0.12629744410514832,-0.28135958313941956,-0.17633293569087982,-0.17135202884674072,-0.2278989851474762,-0.056085254997015,0.07110646367073059,0.23162320256233215,0.17856372892856598,0.30618226528167725,0.1182335615158081,0.3560657501220703,-0.1732210386544466,0.0714369363790158,0.2102958286801974,0.09979479121330369
-0.08762657642364502,-0.23736003041267395,-0.15313243865966797,-0.16111890971660614,-0.09826824069023132,-0.08527155220508575,0.009037405252456665,0.20003145933151245,0.27948999404907227,0.038213908672332764,0.0033010244369506836,0.3526949882507324,-0.1371296246846517,0.05404894189259791,0.14712812999884287,0.13795757239295148
-0.08958907425403595,-0.0601922981441021,-0.12746426463127136,-0.16467121243476868,-0.06472134590148926,-0.14348167181015015,-0.05472266674041748,0.11147409677505493,0.24068090319633484,0.22992441058158875,0.07674133777618408,0.38974249362945557,-0.10835331119596958,0.039467844342458556,0.1656400958697001,0.14105682800295744
0.04029840975999832,0.014938324689865112,-0.14188933372497559,-0.1906946301460266,-0.13339436054229736,-0.0640689879655838,0.10532990097999573,0.1380055844783783,0.18698187172412872,0.11455380916595459,0.08606913685798645,0.3743743300437927,-0.07913509632150333,0.0843295620267223,0.16755243887503943,0.09776318462909706
0.12618890404701233,-0.25476834177970886,-0.1575527936220169,-0.16295525431632996,-0.16545286774635315,-0.11770397424697876,0.19750776886940002,0.31787946820259094,0.14308786392211914,0.245687335729599,0.04299542307853699,0.39265701174736023,-0.12204072127739589,0.11837306581647827,0.22330247859160104,0.1138253284770048
-0.09443840384483337,-0.16302886605262756,-0.14747540652751923,-0.18012678623199463,-0.23299354314804077,0.029755810275673866,-0.006483703851699829,0.2993282377719879,0.277357816696167,0.2058396339416504,0.0039202868938446045,0.3334263563156128,-0.1313845325882236,0.08295752418072459,0.1855647712945938,0.1375497142784892
0.028086718171834946,-0.24968397617340088,-0.1374322921037674,-0.16851884126663208,-0.27110669016838074,-0.037897009402513504,-0.02593672275543213,0.21464698016643524,0.24195782840251923,0.3249956965446472,0.0890040397644043,0.35841646790504456,-0.1394253484904766,0.10701685259475927,0.2005140483379364,0.13295401163207227
-0.09950782358646393,-0.1815304011106491,-0.18259109556674957,-0.1533464789390564,-0.15862926840782166,-0.18971922993659973,0.042349666357040405,0.31472665071487427,0.09581425786018372,0.2659848928451538,0.06566324830055237,0.3921978771686554,-0.16088738292455673,0.030435383363884638,0.19612276554107666,0.1342390257426405
-0.0705585926771164,-0.3736168146133423,-0.16530418395996094,-0.16072583198547363,-0.11126798391342163,-0.05259757116436958,0.06597808003425598,0.27400466799736023,0.20558108389377594,0.17066173255443573,0.15920600295066833,0.37452444434165955,-0.15567849638561407,0.1060334921771745,0.20832600196202597,0.09664147347010373
-0.17844386398792267,-0.3633563816547394,-0.15700240433216095,-0.18489453196525574,-0.3566110134124756,-0.1405746340751648,-0.08232730627059937,0.1890680193901062,0.2194582223892212,0.26243501901626587,0.06493467092514038,0.3650885820388794,-0.23014713823795319,0.09294463118672439,0.16977620124816895,0.14382917243263424
-0.046399202197790146,-0.28232213854789734,-0.3076585531234741,-0.19037270545959473,-0.3236805200576782,-0.11931943893432617,-0.030490905046463013,0.17427733540534973,0.06513679027557373,0.3566429913043976,-0.0610368549823761,0.35022443532943726,-0.21162542638679346,0.10250895016610609,0.14245896538098654,0.167010289844633
-0.10064083337783813,-0.30210721492767334,null,-0.18966540694236755,-0.09095771610736847,-0.14572639763355255,0.025970786809921265,0.16271014511585236,null,0.18557782471179962,0.04103687405586243,0.3492182195186615,-0.16581951379776,0.07668017547065001,0.15290277004241942,0.1169010748956119
-0.12816722691059113,-0.20053555071353912,null,-0.1653406322002411,-0.19661951065063477,-0.14938782155513763,0.07533618807792664,0.15007910132408142,null,0.30958032608032227,-0.008105039596557617,0.33353087306022644,-0.16801014840602874,0.027632492362124984,0.17208428978919982,0.13212325849317177
-0.12354536354541779,-0.3141551911830902,-0.16009533405303955,-0.19645622372627258,-0.18291689455509186,-0.10031828284263611,-0.07504439353942871,0.04448840022087097,0.18917763233184814,0.34837988018989563,0.014221936464309692,0.31626221537590027,-0.17958121498425803,0.06856672706451111,0.13958094517389932,0.15710644325273848
-0.12137091159820557,-0.3005521595478058,-0.24216774106025696,-0.1902647167444229,-0.1111094206571579,-0.16314396262168884,0.06646519899368286,0.2518344521522522,0.35023975372314453,0.21196012198925018,0.12294565141201019,0.35535815358161926,-0.18810148537158966,0.06655401208013734,0.22646722197532654,0.10731870535354955
-0.10341119766235352,-0.24003851413726807,-0.16145941615104675,-0.16164705157279968,-0.12585026025772095,-0.06369286775588989,0.08654260635375977,-0.00513574481010437,0.23978735506534576,0.1719992756843567,0.03213220834732056,0.3677118122577667,-0.14268321792284647,0.0551593778158656,0.1488395854830742,0.12775161285411132
-0.09917569160461426,-0.23121190071105957,-0.14361988008022308,-0.18564827740192413,-0.3241225779056549,-0.14218126237392426,0.08842527866363525,0.18496577441692352,0.29031428694725037,0.28564104437828064,0.09842842817306519,0.33400651812553406,-0.1876599316795667,0.0734395111898289,0.21363022178411484,0.09602589817108499
-0.006691422313451767,-0.2441686987876892,-0.13131162524223328,-0.1769251525402069,-0.14963556826114655,-0.10236658155918121,0.0057700276374816895,0.2891555428504944,0.19381506741046906,0.1881837248802185,-0.12804704904556274,0.35140204429626465,-0.1351831747839848,0.07237766341244015,0.15004655967156091,0.164020953404569
-0.03060460463166237,-0.025318879634141922,-0.22224754095077515,-0.1904767006635666,-0.1736285388469696,-0.14628508687019348,0.06055209040641785,0.3055911660194397,0.12810304760932922,0.2509325444698334,0.08286964893341064,0.358521044254303,-0.13142689193288484,0.07655178971221323,0.19776159028212228,0.11341434905151207
-0.040629174560308456,-0.27687710523605347,-0.08532144129276276,-0.19186685979366302,-0.13078030943870544,-0.16643846035003662,0.02317178249359131,0.15370485186576843,0.12105002999305725,0.4590646028518677,0.07675957679748535,0.3702254891395569,-0.14865222511192164,0.07596561469608676,0.20066272219022116,0.1585987123328797
-0.03589395806193352,-0.1770325005054474,-0.11649708449840546,-0.2044316828250885,-0.15569712221622467,null,0.03572651743888855,-0.03548222780227661,0.21722064912319183,0.1435796171426773,null,0.3639954924583435,-0.1379104696214199,0.05854548968161487,0.14500800967216493,0.13977939303562675
-0.04222634807229042,-0.24909386038780212,-0.23944950103759766,-0.18603003025054932,-0.1665990948677063,-0.1560555100440979,-0.07530638575553894,0.21016567945480347,0.27816930413246155,0.20675012469291687,0.033755868673324585,0.3469085097312927,-0.17324239077667394,0.06807480727154819,0.16674051682154337,0.14412668817902338
-0.07981888949871063,-0.25331175327301025,-0.14088554680347443,-0.18407687544822693,-0.20682421326637268,-0.17940084636211395,0.03546115756034851,0.28281885385513306,0.13626772165298462,0.33032360672950745,0.03662756085395813,0.30793172121047974,-0.17405302077531815,0.05395233615974795,0.18823843697706857,0.1241557107876212
-0.01113222911953926,-0.27290424704551697,-0.11772894859313965,-0.14631055295467377,-0.19061359763145447,-0.11558841168880463,0.15532365441322327,0.18004989624023438,-0.029542863368988037,0.13616269826889038,0.003909170627593994,0.37129145860671997,-0.14237966450552145,0.07950885606219862,0.13619900246461233,0.13072113011258585
-0.1184455007314682,-0.295058012008667,-0.12613914906978607,-0.14660833775997162,-0.2132142186164856,-0.11465181410312653,0.09096616506576538,0.24604617059230804,0.09603503346443176,0.24534189701080322,-0.013449937105178833,0.37399977445602417,-0.16901950538158417,0.06543882515193201,0.17315651724735895,0.12805375865963875
0.07384374737739563,-0.31171122193336487,-0.15193822979927063,-0.16886048018932343,-0.11056774854660034,-0.10863134264945984,0.13334447145462036,0.2569512724876404,0.14939798414707184,0.0688992440700531,-0.011752337217330933,0.3985324800014496,-0.12964421262343725,0.11357533239676612,0.16589551915725073,0.13210468285203242
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
-0.013979539275169373,-0.22357270121574402,-0.18592394888401031,-0.15947967767715454,-0.16231544315814972,-0.09891475737094879,0.030443131923675537,0.2546720802783966,0.18066640198230743,0.32061463594436646,0.01378658413887024,0.3399617373943329,-0.14069767793019614,0.06774594141787947,0.19002409527699152,0.12931090339499368
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
-0.055793482810258865,-0.390857994556427,-0.11990369856357574,-0.15850913524627686,-0.3621538579463959,0.12924794852733612,-0.03418818116188049,0.2724965512752533,0.22662879526615143,0.335003137588501,-0.034611910581588745,0.33498436212539673,-0.1596617034325997,0.17808903170629037,0.18338545908530554,0.15845191848269977
-0.13788504898548126,-0.29978105425834656,-0.06573669612407684,-0.16505573689937592,-0.29595962166786194,-0.19782237708568573,0.06022295355796814,0.23617306351661682,0.0710659921169281,0.32505854964256287,0.03943997621536255,0.33397743105888367,-0.19370675583680472,0.08370346838629994,0.17765632768472037,0.12506249609654782
-0.13148754835128784,-0.28498971462249756,-0.21759623289108276,-0.16461503505706787,-0.16482087969779968,-0.14170679450035095,0.01642194390296936,0.191476508975029,0.2472788244485855,0.2761012315750122,0.08273795247077942,0.34279847145080566,-0.18420270085334778,0.05262646851345898,0.19280248880386353,0.11227288445495331
-0.08587038516998291,-0.286996066570282,-0.11935926973819733,-0.1622149497270584,-0.2532704174518585,-0.15698207914829254,0.04842755198478699,0.20547406375408173,0.20624126493930817,0.2912352681159973,0.058805644512176514,0.3089325428009033,-0.17744886130094528,0.07090072605574355,0.18651938935120901,0.1017175694668457
-0.09143337607383728,-0.22175368666648865,-0.11745959520339966,-0.18366308510303497,-0.3476501703262329,0.026935623958706856,-0.0445249080657959,0.0979388952255249,0.27556848526000977,0.3340286612510681,0.0016059279441833496,0.368208646774292,-0.15583738156904778,0.11614507949505211,0.17213761806488037,0.16169913444808254
-0.11402629315853119,-0.42147505283355713,-0.009919103235006332,-0.1729630082845688,-0.22276529669761658,0.08916820585727692,0.005396038293838501,0.3306942582130432,-0.009517759084701538,0.2838636040687561,0.13112984597682953,0.30581778287887573,-0.14199675805866718,0.16189228779753143,0.17456396172444025,0.14020285038145539
-0.2208443582057953,-0.22966811060905457,-0.0732879489660263,-0.17708781361579895,-0.18853971362113953,0.08746269345283508,0.12358339130878448,0.28319913148880005,0.40598055720329285,0.3733237385749817,0.1305728554725647,0.29933279752731323,-0.13366087526082993,0.11124781472187252,0.26933207859595615,0.10883949359107133
-0.16625376045703888,-0.31606030464172363,-0.14998643100261688,-0.1506049633026123,-0.2376999855041504,-0.12404416501522064,-0.04829120635986328,0.20173411071300507,0.24635156989097595,0.2360183149576187,-0.015590071678161621,0.33574092388153076,-0.1907749349872271,0.0661185760072031,0.1593272735675176,0.14146635095140853
-0.07641732692718506,-0.17452123761177063,-0.12492726743221283,-0.14658533036708832,null,-0.12518973648548126,0.014325946569442749,0.16584289073944092,0.14512811601161957,null,-0.015902459621429443,0.39306342601776123,-0.12952817976474762,0.032174756610140194,0.140491583943367,0.14479888570790683
-0.10357323288917542,-0.24775156378746033,-0.08398449420928955,-0.14550510048866272,-0.0995577871799469,-0.13597692549228668,0.008948713541030884,0.10254359245300293,0.09741842746734619,0.04248601198196411,0.107564777135849,0.37590768933296204,-0.1360581840078036,0.05425845879914001,0.12247820198535919,0.11885705101933869
-0.08846692740917206,-0.24306342005729675,-0.14954118430614471,-0.13995490968227386,null,-0.04955245926976204,-0.004368603229522705,0.21209080517292023,0.17644982039928436,null,0.0622730553150177,0.3718474805355072,-0.1341157801449299,0.06538562496954964,0.16365851163864137,0.12989539906556308
-0.027215350419282913,-0.2919084429740906,-0.0658721774816513,-0.15541449189186096,null,-0.14774370193481445,0.0032837390899658203,0.17553839087486267,0.159190371632576,null,0.018472522497177124,0.40997275710105896,-0.13763083294034004,0.09117125974376583,0.1532915562391281,0.14635127168237957
-0.10517702996730804,-0.2476198673248291,-0.12081225216388702,-0.16994862258434296,-0.13051678240299225,-0.1323358565568924,-0.01711234450340271,0.15098287165164948,0.21339601278305054,0.22328223288059235,-0.017573803663253784,0.3860136866569519,-0.1510684018333753,0.04738737198606043,0.1564981093009313,0.14191953661113582
-0.05281421169638634,-0.2249041199684143,-0.1919177919626236,-0.17594167590141296,-0.16032198071479797,0.018642516806721687,0.09338641166687012,0.0025263428688049316,0.19973459839820862,0.18472450971603394,0.005634814500808716,0.30478307604789734,-0.13120954390615225,0.08555128168485292,0.1317982921997706,0.10912087655321193
-0.1456577032804489,-0.19022521376609802,-0.12466862797737122,-0.1592576652765274,-0.21677851676940918,-0.13555338978767395,0.042481690645217896,0.20245830714702606,0.20887133479118347,0.16699445247650146,-0.031022638082504272,0.32352375984191895,-0.1620235194762548,0.032054617096511556,0.15221781780322394,0.11612987323358386
-0.09964931011199951,-0.16100481152534485,-0.20675545930862427,-0.1688244342803955,-0.1724088191986084,-0.11660453677177429,-0.04857838153839111,0.2549459934234619,0.10993090271949768,0.23023897409439087,-0.10496428608894348,0.3239629566669464,-0.1542078951994578,0.035923560482088834,0.1275893598794937,0.15850727501712356
-0.10860937833786011,-0.10929805040359497,-0.17187917232513428,-0.17641623318195343,-0.16823135316371918,-0.11953096091747284,-0.05679255723953247,0.26640087366104126,-0.006885886192321777,0.16865503787994385,-0.04423984885215759,0.39780163764953613,-0.14232752472162247,0.03014932597116087,0.12082320948441823,0.17092911626291732
-0.025273967534303665,-0.1907641887664795,-0.05043597146868706,-0.19901680946350098,-0.221536785364151,-0.18195390701293945,0.004256188869476318,0.20231543481349945,0.20711427927017212,0.2119956612586975,0.03494703769683838,0.34467577934265137,-0.14483027160167694,0.07693303682547785,0.16755073020855585,0.11573773551029787
-0.11736458539962769,-0.19632112979888916,-0.1573009341955185,-0.1747259646654129,-0.1272517889738083,-0.18168626725673676,-0.020305752754211426,0.285416841506958,0.10910823941230774,0.3049059808254242,-0.002277880907058716,0.36478888988494873,-0.15910844504833221,0.028574791720188276,0.1736060529947281,0.15220004115634603
-0.21854257583618164,-0.27643871307373047,-0.24219438433647156,-0.19029951095581055,-0.1877061426639557,-0.15038347244262695,-0.033235788345336914,0.2122465968132019,0.3949134647846222,0.2640320062637329,0.06347426772117615,0.3322368264198303,-0.2109274665514628,0.04073829303388786,0.2056112289428711,0.14864791016214698
-0.036467310041189194,-0.17600320279598236,-0.32708531618118286,-0.2005615383386612,-0.1532328575849533,-0.00897281989455223,-0.07544797658920288,0.09316855669021606,0.35123518109321594,0.14151765406131744,0.04249727725982666,0.33568429946899414,-0.15038717413942018,0.10597148522508892,0.1481091653307279,0.15310029083928636
-0.07845744490623474,-0.20829445123672485,-0.14343801140785217,-0.210494726896286,-0.17447935044765472,-0.20974314212799072,0.04264366626739502,0.15659885108470917,0.22216594219207764,0.22481578588485718,0.1269540786743164,0.32517415285110474,-0.17081785450379053,0.04793647731406895,0.1830587461590767,0.0885381898668346
-0.14886942505836487,-0.14175723493099213,-0.12637515366077423,-0.20882269740104675,-0.15305858850479126,-0.10504668951034546,0.04683849215507507,0.25369369983673096,0.3505290746688843,0.09385216236114502,0.12816689908504486,0.29090404510498047,-0.14732163151105246,0.03181869893321131,0.19399739553531012,0.11066102813314825
-0.07845300436019897,-0.2510072886943817,-0.21165260672569275,-0.18091313540935516,-0.06779080629348755,-0.15521684288978577,-0.08000883460044861,0.20456409454345703,0.19868701696395874,0.19480371475219727,0.12876605987548828,0.37800246477127075,-0.15750561406215033,0.06649019017405731,0.1708024193843206,0.13546134942336127
-0.07423457503318787,-0.17062672972679138,-0.1674426645040512,-0.15300896763801575,-0.1972159892320633,-0.18702076375484467,-0.0748772919178009,0.11642968654632568,0.20685391128063202,0.17796361446380615,0.10352209210395813,0.37771132588386536,-0.15825828164815903,0.04014526398871908,0.15126722306013107,0.13522456757798876
-0.09010381996631622,-0.3278551399707794,-0.20023785531520844,-0.16091974079608917,-0.16359977424144745,-0.1799025982618332,0.07880845665931702,0.20939457416534424,0.15384098887443542,0.1977550983428955,0.07597959041595459,0.31316134333610535,-0.1871031547586123,0.07151030313453241,0.171490008632342,0.08187488021864782
-0.02387112006545067,-0.34824424982070923,-0.1612754911184311,null,-0.12538962066173553,-0.14446941018104553,-0.07621613144874573,0.25815266370773315,0.1240837424993515,0.24584680795669556,0.04542216658592224,null,-0.16064997836947442,0.10526686243927762,0.11945784986019134,0.12569917132488292
-0.06421905755996704,-0.3327879309654236,-0.13581730425357819,-0.1920406073331833,-0.16259633004665375,-0.1990392953157425,-0.03036084771156311,0.25318628549575806,0.08684143424034119,0.439090371131897,0.057698994874954224,0.3405608534812927,-0.18108342091242471,0.08114267783570518,0.19116951525211334,0.16603364745420796
-0.02350962534546852,-0.29255053400993347,-0.1477287858724594,-0.16635960340499878,-0.1030915379524231,-0.21008524298667908,-0.13083499670028687,0.18868161737918854,0.2345033437013626,0.26802724599838257,0.08152306079864502,0.28284895420074463,-0.15722088826199374,0.08375664902623847,0.15412487089633942,0.1435685999006179
-0.12972483038902283,-0.25975510478019714,-0.19517508149147034,-0.20652587711811066,-0.1193525642156601,-0.19245900213718414,-0.0676153302192688,0.19887259602546692,0.18709351122379303,0.464277982711792,0.022936522960662842,0.2775295674800873,-0.18383207668860754,0.047552784713509676,0.18051580836375555,0.17161641918312892
-0.05696782097220421,-0.1631965935230255,-0.22539153695106506,-0.17372854053974152,-0.11938847601413727,-0.14771881699562073,-0.10453948378562927,0.11661341786384583,0.20753216743469238,0.12751008570194244,0.18470357358455658,0.2587604224681854,-0.1477319641659657,0.05161955245290862,0.13176336387793222,0.11601614639075095
-0.137418732047081,-0.2936689555644989,-0.21866512298583984,-0.1879560798406601,-0.13351409137248993,-0.15191204845905304,0.00030726194381713867,0.18793345987796783,0.21533912420272827,0.1296491026878357,0.1862475872039795,0.32548773288726807,-0.1871891717116038,0.056172137762479195,0.17416071146726608,0.09758553126911841
-0.12716051936149597,-0.28859513998031616,-0.22033798694610596,-0.16542057693004608,-0.0677209198474884,-0.13396677374839783,0.13609763979911804,0.18780653178691864,0.17314650118350983,0.3240080773830414,0.21380279958248138,0.3526308834552765,-0.16720031946897507,0.07090755335676606,0.23124873886505762,0.07953941134006595
-0.018535252660512924,-0.11520642042160034,-0.30821284651756287,-0.17879870533943176,-0.11874903738498688,-0.17002086341381073,0.23784081637859344,0.19149960577487946,0.23412412405014038,0.20685607194900513,0.12666183710098267,0.36672937870025635,-0.15158718762298426,0.08728935201789793,0.22728530565897623,0.07237159903430573
-0.04578700289130211,-0.342487633228302,-0.17622965574264526,-0.1761878877878189,-0.21269741654396057,-0.1392558068037033,0.21804127097129822,0.22355026006698608,0.13480374217033386,0.17810995876789093,0.22919096052646637,0.34948235750198364,-0.1821075671662887,0.08864410727931071,0.2221964250008265,0.06563894655807492
0.008162364363670349,-0.41769835352897644,-0.21250653266906738,-0.17777733504772186,-0.1564464122056961,-0.15085986256599426,0.14175565540790558,0.3141922056674957,0.1599014401435852,0.2035980522632599,0.18902550637722015,0.3335220217704773,-0.1845210219422976,0.12533187863309722,0.22366581360499063,0.073757767276011
-0.03149627521634102,-0.40023404359817505,-0.20876544713974,-0.15231679379940033,-0.24498659372329712,-0.17297989130020142,0.22613638639450073,0.26856735348701477,0.14105960726737976,0.25303322076797485,0.1751967817544937,0.3391377329826355,-0.20179650746285915,0.11073407632203128,0.23385518044233322,0.0642502321353263
-0.03600199148058891,-0.33127087354660034,-0.13257387280464172,-0.15632444620132446,-0.24654093384742737,-0.12338189780712128,0.038932234048843384,0.23933805525302887,0.10410034656524658,0.3900175392627716,0.1435662806034088,0.3817219138145447,-0.171015669281284,0.09449609269873156,0.21627939492464066,0.1337978718232912
