,0_v,1_v,2_v,3_v,4_v,5_v,0_a,1_a,3_a,2_a,5_a,4_a,v_mean,v_std,a_mean,a_std
284,-0.0756661295890808,-0.3052580058574676,-0.1431116908788681,-0.202987402677536,-0.1969305425882339,-0.1332496851682663,-0.0089708268642425,0.2309979647397995,0.3300813138484955,0.2321326732635498,0.1720400154590606,0.2517626881599426,-0.1847907543182373,0.08461113876971327,-0.1847907543182373,0.08461113876971327
285,-0.0556316040456295,-0.3475318551063537,-0.1553063243627548,-0.1975791305303573,0.0,-0.0629512220621109,-0.0460342466831207,0.2221895456314087,0.3093165159225464,0.2331416755914688,0.2542173862457275,0.0,-0.15120978280901903,0.13482288456044927,-0.15120978280901903,0.13482288456044927
286,-0.0309530012309551,-0.4044534265995025,-0.2282844483852386,-0.1886045783758163,-0.1515649706125259,-0.1878429502248764,-0.0755096673965454,0.1837377846240997,0.3454543948173523,0.1473701298236847,0.1964228600263595,0.5646861791610718,-0.20077208504080768,0.13569352286565123,-0.20077208504080768,0.13569352286565123
287,-0.0796473771333694,-0.3738272786140442,-0.1761395782232284,-0.1967120319604873,-0.2168239951133728,-0.179013967514038,-0.02450892329216,0.1666364967823028,0.3425114452838897,0.1735862642526626,0.1762368083000183,0.3194509148597717,-0.2086300522089004,0.10629142120647521,-0.2086300522089004,0.10629142120647521
288,-0.1049673557281494,-0.35860076546669,-0.1362883001565933,-0.194823607802391,-0.3121474981307983,-0.0691113471984863,-0.0244085788726806,0.2098661661148071,0.3058632612228393,0.2297585904598236,0.1229133754968643,0.3333790004253387,-0.2213655054569244,0.11018849671913125,-0.2213655054569244,0.11018849671913125
289,-0.0513822026550769,-0.35860076546669,-0.1573996692895889,-0.1686644852161407,-0.2688253223896026,-0.0887544453144073,0.0810754597187042,0.2098661661148071,0.3610199093818664,0.2395117878913879,0.017372727394104,0.3584005832672119,-0.20097448900341983,0.11701531098068567,-0.20097448900341983,0.11701531098068567
290,-0.015684574842453,-0.3757868111133575,-0.1278406232595443,-0.1851359158754348,0.0026321150362491,-0.1026623249053955,0.0231961011886596,0.2094227969646453,0.3378931879997253,0.2416467517614364,0.0947937667369842,0.1399228870868683,-0.1403631620109081,0.15295269479337512,-0.1403631620109081,0.15295269479337512
291,-0.0910250842571258,-0.3734341561794281,-0.1078381389379501,-0.2006287574768066,-0.1102535128593444,-0.1084483414888382,-0.0633644163608551,0.2110981792211532,0.3530567288398742,0.2234943211078643,0.0797005891799926,0.2574623227119446,-0.176635929942131,0.11808278437918547,-0.176635929942131,0.11808278437918547
292,-0.0988794714212417,-0.4697348177433014,-0.0864519774913787,-0.216730535030365,-0.1640216559171676,-0.066078171133995,0.0946004390716552,0.2321351468563079,0.3306617140769958,0.2173737287521362,0.0673644542694091,0.2863091230392456,-0.20716369152069086,0.15587907675743778,-0.20716369152069086,0.15587907675743778
293,0.046415951102972,-0.3713063895702362,-0.1777633726596832,-0.2095463275909423,-0.1670551896095276,-0.1179052591323852,0.1191188842058181,0.2715308666229248,0.3147580027580261,0.1860776543617248,0.0980819761753082,0.3528221547603607,-0.17585106566548345,0.14901493668062085,-0.17585106566548345,0.14901493668062085
294,0.0491361133754253,-0.3591141998767853,-0.1986693292856216,0.0,-0.1664780080318451,0.0024201534688472,0.1732600331306457,0.2535062432289123,0.0,0.3190344572067261,0.1316684782505035,0.2745466530323028,-0.13502508476376535,0.1638619298148033,-0.13502508476376535,0.1638619298148033
295,-0.0421243645250797,-0.1942970007658004,-0.1676693856716156,-0.2008361965417862,-0.2183647751808166,-0.1606149822473526,0.0943929553031921,0.2028103470802307,0.3187579810619354,0.161753311753273,0.1999927908182144,0.2611909508705139,-0.1646583445370197,0.07087896415281535,-0.1646583445370197,0.07087896415281535
296,0.0567421466112136,-0.3238083124160766,-0.1648260653018951,-0.179417997598648,-0.2178063094615936,-0.1209830790758133,0.0543018877506256,0.2737878561019897,0.3723379373550415,0.1877868473529815,0.165817841887474,0.2385593801736831,-0.16582330763339995,0.1390887178439381,-0.16582330763339995,0.1390887178439381
297,0.0936762318015098,-0.2736615240573883,-0.164222314953804,-0.1876056641340255,-0.2157319784164428,-0.157995656132698,0.094636857509613,0.2608462870121002,0.369659960269928,0.1888470500707626,0.1347601413726806,0.2701362371444702,-0.14950904995203013,0.1419561785566035,-0.14950904995203013,0.1419561785566035
298,-0.0651704967021942,-0.2090904116630554,-0.1433496326208114,-0.1860715895891189,-0.1649288237094879,0.0,0.1477028727531433,0.149518221616745,0.3396719992160797,0.2052402347326278,0.0,0.2347298860549926,-0.15372219085693356,0.05519670414865722,-0.15372219085693356,0.05519670414865722
299,-0.0517742000520229,-0.2042283862829208,-0.1420052647590637,-0.1997454166412353,-0.1028213948011398,0.0,0.1477119624614715,0.1511107832193374,0.3080648779869079,0.2081126123666763,0.0,0.0881544053554534,-0.1401149325072765,0.064932264542529,-0.1401149325072765,0.064932264542529
300,-0.0056917294859886,-0.2607370316982269,-0.1899696886539459,-0.1918492019176483,-0.0924973785877227,-0.1736800372600555,0.157101422548294,0.1780310720205307,0.3420792520046234,0.2149447798728943,0.0059800148010253,0.0740821361541748,-0.14814900606870646,0.09965681037557333,-0.14814900606870646,0.09965681037557333
301,-0.0849381238222122,-0.2459900677204132,-0.3028720915317535,-0.2060221582651138,-0.1652132421731948,-0.1714491099119186,0.1085262298583984,0.2064320743083953,0.3243992626667022,0.2971406280994415,0.0603298544883728,0.4637157618999481,-0.20100713670253753,0.08242921536564132,-0.20100713670253753,0.08242921536564132
302,-0.0624547861516475,-0.2550314664840698,-0.2366853654384613,-0.1864708960056305,-0.1298200339078903,-0.1716880947351455,0.1514588445425033,0.1086236238479614,0.3628217577934265,0.1726477146148681,0.058980792760849,0.4257340729236603,-0.1740925095975399,0.07912843704089903,-0.1740925095975399,0.07912843704089903
303,-0.0112920254468917,-0.3573387563228607,-0.1314239650964737,-0.1928087174892425,-0.3044098615646362,-0.1699133068323135,-0.014278769493103,0.2246788591146469,0.3550828397274017,0.1828678697347641,0.0860903263092041,0.2573218941688537,-0.19945466518402094,0.13785907954324153,-0.19945466518402094,0.13785907954324153
304,-0.0536043159663677,-0.2948523759841919,-0.1338130384683609,-0.2056396752595901,-0.0790580660104751,-0.1196546256542205,-0.0162725746631622,0.1342479884624481,0.3268844783306122,0.2777915000915527,0.0357693135738372,0.2889746427536011,-0.15339349433779717,0.09824371340481254,-0.15339349433779717,0.09824371340481254
305,-0.0691231489181518,-0.3134298920631408,-0.1888402700424194,-0.2014878243207931,-0.1565886884927749,-0.0691258162260055,0.0938257575035095,0.1940739601850509,0.3156433403491974,0.1647967994213104,0.0087637901306152,0.3538701236248016,-0.185893964767456,0.08805038979663886,-0.185893964767456,0.08805038979663886
306,-0.028734553605318,-0.2841858267784118,-0.2605355083942413,0.0,-0.196152001619339,-0.1435984820127487,-0.0232677161693573,0.2018533200025558,0.0,0.2706618309020996,0.1025582551956176,0.3258953392505646,-0.153921578079462,0.1317975308890361,-0.153921578079462,0.1317975308890361
307,-0.105686992406845,-0.2647214531898498,-0.1151062101125717,-0.1925799250602722,-0.238779067993164,-0.1754737049341201,-0.0208401679992675,0.2290552109479904,0.3456183671951294,0.1724170893430709,0.0827414691448211,0.2335539162158966,-0.18337472975254054,0.07153258180411141,-0.18337472975254054,0.07153258180411141
308,-0.0985191762447357,-0.2585630416870117,-0.1673250794410705,-0.1928105950355529,-0.231109619140625,-0.1526291519403457,-0.080069363117218,0.206252634525299,0.3350401818752289,0.181174099445343,0.048164278268814,0.5335859060287476,-0.18966550230979917,0.061808422988877024,-0.18966550230979917,0.061808422988877024
309,-0.0130467042326927,-0.3404200971126556,-0.1898193955421447,-0.1826576292514801,-0.2744067311286926,-0.1672538220882415,-0.0632948875427246,0.1900679767131805,0.3862149119377136,0.181157112121582,0.034268170595169,0.4231859445571899,-0.20007011145353318,0.1230955706563708,-0.20007011145353318,0.1230955706563708
310,-0.0307438261806964,-0.2325063049793243,-0.1502651572227478,-0.170223131775856,-0.3543223142623901,-0.1229524910449981,-0.0863398313522338,0.2098866403102874,0.3594041168689728,0.1780147552490234,0.2147960215806961,0.4310669302940368,-0.1876121468842029,0.11844050285046312,-0.1876121468842029,0.11844050285046312
311,-0.0440820045769214,0.0,-0.1747429370880127,-0.1846676915884018,-0.3322705030441284,-0.0965210944414138,-0.0402466058731079,0.0,0.3654055297374725,0.2629606127738952,0.2304586321115493,0.4300687313079834,-0.14715262725949288,0.13106742744919112,-0.14715262725949288,0.13106742744919112
312,-0.0356986857950687,-0.2891483306884765,-0.0283369980752468,-0.1749037057161331,-0.3494628369808197,-0.1291534453630447,0.0048956871032714,0.2529531121253967,0.380718857049942,0.2733370661735534,0.2048017978668213,0.4027672111988067,-0.17551011145114898,0.14524180128607014,-0.17551011145114898,0.14524180128607014
313,-0.091361179947853,-0.2653277814388275,-0.2069747149944305,-0.1502259224653244,-0.3011755645275116,-0.1496026962995529,-0.013166606426239,0.1760823130607605,0.4095594882965088,0.1606460660696029,0.2055975496768951,0.4246837794780731,-0.20301303267478937,0.08483413334514496,-0.20301303267478937,0.08483413334514496
314,-0.1187407970428466,-0.2564517259597778,-0.1765536069869995,-0.1665033996105194,0.0,-0.1224533319473266,0.0302410125732421,0.1117457151412963,0.3676961660385132,0.1404852271080017,0.2062486112117767,0.0,-0.14364990592002866,0.09431986203596544,-0.14364990592002866,0.09431986203596544
315,-0.0978869497776031,-0.157299131155014,-0.2357368469238281,-0.1497149467468261,0.0,-0.1220283657312393,0.0157639980316162,0.1888427734375,0.3356656730175018,0.1977225840091705,0.2063635438680648,0.0,-0.12812757492065424,0.08693089295618571,-0.12812757492065424,0.08693089295618571
316,-0.0265777371823787,-0.1183910965919494,-0.176197662949562,-0.1675796806812286,0.0,-0.1223871558904647,-0.0140001773834228,0.1319323182106018,0.3982087671756744,0.1917063444852829,0.2434864193201065,0.0,-0.09774923548102374,0.08074160712802714,-0.09774923548102374,0.08074160712802714
317,-0.0674614012241363,-0.355569452047348,-0.1812989711761474,-0.1508403122425079,0.0,-0.0210662744939327,-0.0291597545146942,0.171321302652359,0.391912043094635,0.1728498190641403,-0.1105222702026367,0.0,-0.15103402733802793,0.13467219976817896,-0.15103402733802793,0.13467219976817896
318,-0.0630944967269897,-0.3401870727539062,-0.2652252316474914,-0.1848053187131881,-0.0688214004039764,-0.1254383772611618,-0.0291454792022705,0.1148644089698791,0.3554406464099884,0.2569338083267212,0.1795932799577713,0.0595097243785858,-0.18442670404911035,0.12132181237799515,-0.18442670404911035,0.12132181237799515
319,-0.0743973553180694,-0.3048567175865173,-0.1700660139322281,-0.1485886424779892,-0.1980491429567337,-0.0854212492704391,-0.0245290398597717,0.5271316766738892,0.4029431045055389,0.3080103397369385,0.1772961318492889,0.2035992890596389,-0.17919157445430753,0.08388828844514838,-0.17919157445430753,0.08388828844514838
320,-0.1113229244947433,-0.1986233592033386,-0.1757553964853286,-0.1327604204416275,-0.1392754465341568,-0.1320639699697494,-0.0295093655586242,0.2823377251625061,0.3979153037071228,0.1494673639535904,0.1551069021224975,0.2037678062915802,-0.15154750943183898,0.03508465797594345,-0.15154750943183898,0.03508465797594345
321,-0.1123478859663009,-0.2833513915538788,-0.1870608180761337,0.0,-0.3019947409629822,-0.0825388133525848,-0.0314870178699493,0.0599913895130157,0.0,0.1835351288318634,0.1752392947673797,0.2695065438747406,-0.1769509673118591,0.12504439975686077,-0.1769509673118591,0.12504439975686077
322,-0.0823836922645568,-0.1820138543844223,-0.2103639543056488,-0.1959592849016189,-0.1167802065610885,-0.119138702750206,-0.0302605032920837,0.1169538497924804,0.3444576263427734,0.1936073899269104,0.151135042309761,0.2775283455848694,-0.15750019848346705,0.055170654749764216,-0.15750019848346705,0.055170654749764216
323,-0.0577177517116069,-0.3615215420722961,-0.2234457731246948,-0.1601450890302658,-0.1831383854150772,-0.1326884329319,-0.0536699295043945,0.2717732787132263,0.3598414063453674,0.3287573754787445,0.1986608803272247,0.216181993484497,-0.19719370827078816,0.11035907599433747,-0.19719370827078816,0.11035907599433747
324,-0.1626967936754226,-0.3187592029571533,-0.2048626244068145,-0.1796353906393051,-0.1394743174314499,-0.0912317931652069,-0.0701267421245575,0.2859136760234833,0.3801347315311432,0.2234669029712677,0.1452202200889587,0.1754778921604156,-0.2010856658220291,0.06998411394497156,-0.2010856658220291,0.06998411394497156
325,-0.1185193806886673,-0.3276908099651336,-0.1870248019695282,-0.1825145035982132,-0.1759462803602218,-0.0776296108961105,-0.0634572803974151,0.2278130054473877,0.3545042276382446,0.090945154428482,0.1501390039920807,0.2928736507892608,-0.19833915531635285,0.07743210255515813,-0.19833915531635285,0.07743210255515813
326,-0.0479530356824398,-0.2094782292842865,-0.1541293710470199,-0.1755361258983612,-0.0804140120744705,-0.0821793675422668,-0.047790378332138,0.2200898677110672,0.3692729771137237,0.1382758915424347,0.1667074710130691,0.2829346060752868,-0.1335021547973156,0.06727128538663009,-0.1335021547973156,0.06727128538663009
327,0.0200098603963851,-0.266844779253006,-0.1803647428750991,-0.1745035499334335,-0.2318482995033264,-0.1405240446329116,-0.0355800986289978,0.3435517251491546,0.3684625327587127,0.1119492650032043,0.1939396858215332,0.3628721833229065,-0.16671030223369598,0.111109709035453,-0.16671030223369598,0.111109709035453
328,-0.0612974502146244,-0.2612938582897186,-0.066896378993988,-0.1623833924531936,-0.3128185570240021,-0.1394455283880233,-0.1238408684730529,0.2920261323451996,0.3632899522781372,-0.0338484048843383,0.1965701580047607,0.2920476198196411,-0.17293792739510533,0.113129533511217,-0.17293792739510533,0.113129533511217
329,-0.1150633841753006,-0.2057923376560211,-0.1072010993957519,-0.1753538250923156,-0.21523317694664,-0.1225517243146896,-0.1580230593681335,0.1190676391124725,0.3530898690223694,0.1332054287195205,0.2050325572490692,0.2318020761013031,-0.16372876465320585,0.05030130934226817,-0.16372876465320585,0.05030130934226817
330,-0.1166203767061233,-0.3246704638004303,-0.183269128203392,-0.1867246776819229,-0.2272478938102722,-0.1641869395971298,-0.1302825212478637,0.2304198294878006,0.3545593917369842,0.1794946491718292,0.0722625255584716,0.3693325221538543,-0.20770650804042812,0.07647963579407349,-0.20770650804042812,0.07647963579407349
331,-0.1122253686189651,-0.2803591191768646,-0.1640097349882125,0.0,-0.2003257274627685,-0.0362763069570064,-0.1404221057891845,0.2126718312501907,0.0,0.1607781201601028,0.0020997524261474,0.3964369893074035,-0.15138399004936215,0.10445070261294823,-0.15138399004936215,0.10445070261294823
332,-0.0720881670713424,-0.4356139600276947,-0.1864280253648758,-0.161339983344078,-0.3167856931686401,-0.0961804538965225,-0.1266358196735382,0.2282133400440216,0.3553053140640259,0.1601099520921707,0.038500964641571,0.3071998953819275,-0.23445116579532618,0.14252951847953116,-0.23445116579532618,0.14252951847953116
333,-0.063634380698204,-0.3195904791355133,-0.1235687434673309,-0.162714347243309,-0.2611347436904907,-0.1708010584115982,-0.0677728354930877,0.2099149078130722,0.3720587491989136,0.1132413446903228,0.1699899733066558,0.3196065425872803,-0.1861285388469696,0.10356735902008539,-0.1861285388469696,0.10356735902008539
334,-0.0670859962701797,-0.3028551042079925,-0.1535937488079071,-0.1826030015945434,-0.2355941236019134,-0.1510267853736877,-0.0608256459236145,0.1822013854980468,0.3831011056900024,0.1390909552574157,0.0501986443996429,0.2967425286769867,-0.18834639489650723,0.08844406371797697,-0.18834639489650723,0.08844406371797697
335,-0.10975843667984,-0.3826777338981628,-0.1413098275661468,-0.1594384163618087,-0.1537559181451797,-0.0956797897815704,-0.160984456539154,0.3157882988452911,0.3407538831233978,0.1413469761610031,0.1736903488636016,0.3438727855682373,-0.18938806653022758,0.10974962649930611,-0.18938806653022758,0.10974962649930611
336,-0.077582761645317,-0.2958202362060547,-0.212181270122528,0.0,-0.1783434003591537,-0.1526108831167221,-0.0970270335674285,0.2919003963470459,0.0,0.0604805946350097,0.0421350002288818,0.2983947992324829,-0.15278553366661068,0.11580032427312058,-0.15278553366661068,0.11580032427312058
337,-0.0641086101531982,-0.3866915702819824,-0.2057663798332214,-0.171429842710495,-0.1764953881502151,-0.1735212653875351,-0.0669066607952117,0.3078242242336273,0.3661747574806213,0.1166564226150512,0.1545433700084686,0.2043781727552414,-0.20089835822582242,0.11695955370712072,-0.20089835822582242,0.11695955370712072
338,-0.1046154052019119,-0.2765765190124511,-0.2554572522640228,-0.1705224066972732,-0.3615824580192566,-0.1882530897855758,-0.2033524513244629,0.1575024425983429,0.3514781296253204,0.1009517610073089,0.1517839580774307,0.2590813934803009,-0.23375080823898312,0.09914626188122012,-0.23375080823898312,0.09914626188122012
339,0.048975333571434,-0.2328172326087951,-0.2262620627880096,-0.1458979547023773,-0.1617035418748855,-0.1548651903867721,-0.1036317646503448,0.1860637366771698,0.4065924286842346,0.1035435497760772,0.1478791236877441,0.2564095556735992,-0.1435410916805267,0.11424862339670572,-0.1435410916805267,0.11424862339670572
340,0.0078421793878078,-0.3572991192340851,-0.1422860026359558,-0.1735570579767227,-0.1190030127763748,-0.1519766598939895,-0.0701509714126586,0.3104424178600311,0.366468608379364,0.1997903734445572,0.0251883566379547,0.215877503156662,-0.1568606026470661,0.13155511491244687,-0.1568606026470661,0.13155511491244687
341,0.018115360289812,-0.3178038895130157,-0.3022532165050506,-0.1403402984142303,-0.1577098220586776,-0.1632095128297805,-0.0991999804973602,0.3649644255638122,0.357492595911026,0.1765438169240951,0.0695646703243255,0.2901815474033355,-0.17999837324023243,0.1371634069666584,-0.17999837324023243,0.1371634069666584
342,0.0115932933986186,-0.3110284209251404,-0.2162466943264007,-0.1816502958536148,-0.2940038442611694,-0.1673531979322433,-0.0944120287895202,0.2222610861063003,0.4063342213630676,0.1319572180509567,0.1364500224590301,0.2804699540138244,-0.19826719239354135,0.12895872247358123,-0.19826719239354135,0.12895872247358123
343,0.0754069834947586,-0.1999869048595428,-0.2196606993675232,-0.1602267026901245,-0.1765210181474685,-0.1179788261651992,-0.070801168680191,0.2555829286575317,0.3535762429237366,0.1947872936725616,0.1946510821580886,0.2622382044792175,-0.1361976683139801,0.12043155727803637,-0.1361976683139801,0.12043155727803637
344,-0.0148097872734069,-0.3219542503356933,-0.1593894064426422,-0.1324038803577423,-0.1582996845245361,-0.1271666884422302,-0.0716660618782043,0.3349024355411529,0.3873755633831024,0.0949591398239135,0.0014731585979461,0.2708788812160492,-0.15737140178680417,0.10958973394788843,-0.15737140178680417,0.10958973394788843
345,0.0041678957641124,-0.3134561479091644,-0.2515633106231689,-0.1814562380313873,-0.1424347460269928,-0.1216805279254913,-0.1265742480754852,0.22526416182518,0.32026007771492,0.1770965158939361,0.173629492521286,0.3422464728355407,-0.1769485093653202,0.12064034941933274,-0.1769485093653202,0.12064034941933274
346,-0.0075355693697929,-0.2252695560455322,-0.1432280838489532,-0.1885321736335754,-0.125557005405426,-0.1801803708076477,-0.1285005211830139,0.2294729948043823,0.359835684299469,0.3491319119930267,0.0883157849311828,0.2676028609275818,-0.13802447766065595,0.08272333652545566,-0.13802447766065595,0.08272333652545566
347,0.0107957497239112,0.0,-0.1266024708747863,-0.1676259189844131,-0.1695686876773834,-0.1605860888957977,-0.0903936326503753,0.0,0.3744417726993561,0.1921111494302749,0.0613625645637512,0.2047873437404632,-0.09060026556253431,0.08937936255044107,-0.09060026556253431,0.08937936255044107
348,0.0238463021814823,-0.3424799144268036,-0.1901177912950515,-0.1545499861240387,-0.1181562840938568,-0.1801052242517471,0.0098446607589721,0.2007952183485031,0.3832067549228668,0.0998643338680267,0.0253433287143707,0.2137287557125091,-0.15629153475165364,0.13202016795465568,-0.15629153475165364,0.13202016795465568
349,-0.0304749421775341,-0.1579998284578323,-0.2432064712047577,-0.1581827849149704,-0.108180895447731,-0.1580191999673843,-0.0592049360275268,0.1899294108152389,0.3727843463420868,0.1737601161003112,0.1815546154975891,0.2867851853370666,-0.1396089844405651,0.07796411422891635,-0.1396089844405651,0.07796411422891635
350,-0.0516466163098812,-0.1691689491271972,-0.2625521421432495,-0.1569156944751739,-0.1517284512519836,-0.121227353811264,-0.0467698872089386,0.1969795972108841,0.3671960830688476,0.1173833012580871,0.1891918629407882,0.2894574105739593,-0.15840237066149707,0.07484423258526594,-0.15840237066149707,0.07484423258526594
351,-0.0078925043344497,-0.1968855708837509,-0.2107919156551361,-0.1675198674201965,-0.1213665604591369,-0.0583418197929859,-0.0706516504287719,0.2545126378536224,0.3278793096542358,0.0787299275398254,-0.0242688953876495,0.3465696275234222,-0.140891283750534,0.08185418460018691,-0.140891283750534,0.08185418460018691
352,0.0304344091564416,-0.2994361817836761,-0.1631292849779129,-0.1685638576745987,-0.1146090924739837,-0.0767832249402999,-0.0639142990112304,0.1759244203567505,0.3638999164104461,0.2241685688495636,-0.0405554473400116,0.211516797542572,-0.14306080155074594,0.11876078617270566,-0.14306080155074594,0.11876078617270566
353,-0.0017329081892967,-0.2613401710987091,-0.2201691567897796,-0.1635445803403854,-0.0628850162029266,-0.1291911602020263,-0.0547002851963043,0.2054354697465896,0.3702733516693115,0.117272138595581,0.0700065791606903,0.3078150153160095,-0.14193436652421948,0.1081095261998398,-0.14193436652421948,0.1081095261998398
354,-0.0191763862967491,-0.215885728597641,-0.2339071333408355,-0.1807795912027359,-0.022673774510622,-0.1061441898345947,-0.068740040063858,0.1361875236034393,0.310859203338623,0.1794403940439224,0.1782974153757095,0.1403167694807052,-0.1344845227897167,0.10541804272438558,-0.1344845227897167,0.10541804272438558
355,0.0219307877123355,-0.2610766887664795,-0.2331354320049286,-0.1772316545248031,-0.0255224592983722,-0.1302814185619354,-0.0695345401763916,0.1759146898984909,0.3791225552558899,0.2066710442304611,0.192903846502304,0.1396075189113617,-0.13500708937644956,0.12641401317477666,-0.13500708937644956,0.12641401317477666
356,-0.0030566602945327,-0.2368950843811035,-0.2780317366123199,-0.1589260697364807,-0.1132219284772872,-0.0495903529226779,-0.0301122665405273,0.1743879467248916,0.3728390634059906,0.1456157565116882,0.1872417330741882,0.2321205735206604,-0.15802629590034478,0.10798775450234248,-0.15802629590034478,0.10798775450234248
357,-0.0661283731460571,-0.2262698113918304,-0.2465642392635345,-0.1645467281341552,-0.1099616438150405,0.0137426108121871,-0.0245506465435028,0.2277127057313919,0.4150305390357971,0.0909143090248107,0.0517462790012359,0.194129541516304,-0.1626941591501235,0.07613336178735465,-0.1626941591501235,0.07613336178735465
358,-0.057008471339941,0.0,-0.2865928411483764,-0.1451752483844757,-0.1650577038526535,-0.0124098025262355,-0.0914223194122314,0.0,0.3828462362289428,0.1706470847129821,0.0140542685985565,0.2471454441547393,-0.13076685294508933,0.10977872243837462,-0.13076685294508933,0.10977872243837462
359,-0.0342546813189983,-0.2462644875049591,-0.2504180669784546,-0.1669661849737167,-0.2386818826198578,-0.1760017722845077,-0.1184947192668914,0.1983792632818222,0.3300372064113617,0.1081671118736267,0.0550289154052734,0.4354502856731415,-0.18731706067919732,0.09211016661549717,-0.18731706067919732,0.09211016661549717
360,0.0109449066221714,-0.1708743274211883,-0.2002409100532531,-0.1706264466047287,-0.0439562685787677,-0.1701754033565521,0.0055543780326843,0.1718568205833435,0.3053624629974365,0.1470395922660827,0.0556274950504303,0.2132889926433563,-0.11495060920715328,0.09272482657629137,-0.11495060920715328,0.09272482657629137
361,-0.0425332374870777,-0.2373630702495575,-0.1447752565145492,-0.1726290732622146,-0.1870684921741485,-0.1777185052633285,0.0167991518974304,0.2628039419651031,0.3493589162826538,0.1237447410821914,0.1021696031093597,0.1955225318670272,-0.15687382593750948,0.07221255030568165,-0.15687382593750948,0.07221255030568165
362,0.0018802881240844,-0.3259438574314117,-0.0974668860435485,-0.1725240796804428,-0.3392583727836609,-0.1742995679378509,-0.0602645874023437,0.154972419142723,0.3083363771438598,0.1785172224044799,0.0777161419391632,0.3751008212566376,-0.1866625815629959,0.14695997103830244,-0.1866625815629959,0.14695997103830244
363,0.0135569013655185,-0.2520341873168945,-0.2234649062156677,-0.1739939600229263,-0.2791987955570221,-0.1771418750286102,-0.0285157263278961,0.1483321040868759,0.3812379240989685,0.1354756355285644,0.0639567375183105,0.3742614984512329,-0.18302698954939842,0.11659015450336331,-0.18302698954939842,0.11659015450336331
364,-0.0477363429963588,-0.4102737605571747,-0.1680462211370468,-0.1647623479366302,-0.1686481088399887,-0.1721119582653045,-0.1022219657897949,0.2062669843435287,0.3272907137870788,0.2052554339170456,0.0204598009586334,0.1971369981765747,-0.19189335629343982,0.13258616485886054,-0.19189335629343982,0.13258616485886054
365,-0.0807809978723526,-0.2614137530326843,-0.1369854509830474,-0.1845336407423019,-0.1426954865455627,-0.1154425293207168,-0.0946585834026336,0.1599592715501785,0.3618069589138031,0.2264443635940551,0.0555250644683837,0.2151767313480377,-0.16128186583518977,0.06705072498228154,-0.16128186583518977,0.06705072498228154
366,-0.1177175939083099,-0.2552309930324554,-0.1346452534198761,-0.1994546353816986,-0.1125558614730835,-0.1087082922458648,-0.0924684703350067,0.170879989862442,0.3127371370792389,0.0803252756595611,0.0854038894176483,0.2533512115478515,-0.1639208674430847,0.06170566343360487,-0.1639208674430847,0.06170566343360487
367,-0.167003333568573,-0.2632151544094085,-0.1945263892412185,-0.1654590368270874,-0.3051061928272247,-0.090686023235321,0.077547937631607,0.1258844584226608,0.3100632429122925,0.1377454102039337,0.0590490698814392,0.2996011972427368,-0.2190620213747024,0.06232672534801795,-0.2190620213747024,0.06232672534801795
368,-0.045968297868967,-0.2722733318805694,-0.3056971728801727,-0.1792041957378387,-0.2842007279396057,-0.1098039001226425,-0.042468249797821,0.2100093215703964,0.3234410285949707,0.0014429092407226,0.1108582019805908,0.3642590045928955,-0.2174687452614307,0.10737496783793367,-0.2174687452614307,0.10737496783793367
369,-0.1186901479959487,-0.2414069771766662,-0.0976510196924209,-0.1785092502832412,-0.3561912775039673,-0.0655270516872406,0.1291621625423431,0.1782705932855606,0.3018658459186554,0.0305987894535064,-0.0098379552364349,0.3994562923908233,-0.19848973453044885,0.10445968904869235,-0.19848973453044885,0.10445968904869235
370,-0.1143349856138229,-0.2669409215450287,-0.0181527696549892,-0.1681272089481353,-0.2069112509489059,-0.061306606978178,0.0944482684135437,0.1593823879957199,0.3053653240203857,0.1246669590473175,0.0191856324672698,0.3963558673858642,-0.1548934273421764,0.09457618961143181,-0.1548934273421764,0.09457618961143181
371,-0.1366658508777618,-0.220176488161087,0.0,-0.1702549904584884,-0.1952869743108749,-0.0177779532968997,0.1010120809078216,0.0608679056167602,0.2903540730476379,0.0,-0.0849671959877014,0.334455281496048,-0.14447686076164243,0.08647425681801658,-0.14447686076164243,0.08647425681801658
372,-0.0959687530994415,-0.2316451072692871,-0.1472544968128204,-0.1764241307973861,-0.2298601567745208,-0.0320531316101551,0.1120081543922424,0.2932644784450531,0.3166045844554901,0.044003427028656,-0.0429538190364837,0.3002296090126037,-0.1762305289506912,0.057507636566104185,-0.1762305289506912,0.057507636566104185
373,-0.0639200210571289,-0.2365966737270355,-0.0656377077102661,-0.175811231136322,-0.2248938977718353,-0.0456815473735332,0.1014638543128967,0.3605090081691742,0.3242480754852295,0.1594041585922241,0.0514426231384277,0.2904224693775177,-0.15337190628051758,0.08403006880304521,-0.15337190628051758,0.08403006880304521
374,-0.0726612359285354,-0.3958723247051239,-0.085371047258377,-0.1625159233808517,-0.1332078427076339,-0.0764727443456649,0.1809163987636566,0.206963837146759,0.3396009802818298,0.2840391993522644,0.0543540120124816,0.0604779124259948,-0.16992567479610438,0.13140095920567785,-0.16992567479610438,0.13140095920567785
375,-0.0758295357227325,-0.2562752664089203,-0.192780926823616,-0.1583062261343002,-0.2319634854793548,-0.108282521367073,0.1687915325164795,0.2178377509117126,0.318534255027771,0.2657647430896759,0.0545118153095245,0.0547753870487213,-0.18303108811378474,0.07063575609401986,-0.18303108811378474,0.07063575609401986
