,00_v,01_v,02_v,10_v,11_v,12_v,00_a,01_a,02_a,10_a,11_a,12_a,v_mean,a_mean,v_std,a_std
1899,-0.136735886,-0.374989718,-0.272462189,-0.053610828,0.195280537,-0.338165343,0.392569304,0.236341983,0.465404153,0.366020441,0.486286998,0.408827722,-0.163447238,0.3925751,0.213833602,0.088841517
1900,-0.122193262,-0.397479892,-0.161792606,-0.09140186,0.194576949,-0.398807585,0.431240261,0.314685732,0.471898496,0.376606584,0.586058855,0.424356252,-0.162849709,0.43414103,0.221467884,0.091857051
1901,-0.142968684,-0.426591277,-0.273481786,-0.158870623,0.109730244,-0.37460503,0.401492655,0.382683605,0.378592104,0.273526192,0.440850735,0.456904888,-0.211131193,0.389008363,0.193578768,0.064711761
1902,-0.122634068,-0.409876347,-0.217912555,-0.131949887,0.148194939,-0.393950492,0.418923587,0.304474205,0.429619014,0.285822958,0.517554522,0.423320144,-0.188021402,0.396619072,0.206388388,0.086823123
1903,-0.119109079,-0.375692725,-0.293824345,-0.03759687,0.100769654,-0.313189,0.399211794,0.351935446,0.475273967,0.355070412,0.444275618,0.5103544,-0.173107061,0.42268694,0.185215449,0.064878195
1904,-0.158370495,-0.431248426,-0.212527305,-0.08237806,0.200355947,-0.302922934,0.346007586,0.340437084,0.480412304,0.34075436,0.441125125,0.296414495,-0.164515212,0.374191826,0.215649576,0.070518037
1905,-0.117440581,-0.478936404,-0.217739016,-0.170690328,0.245346844,-0.40466851,0.383802772,0.352579355,0.466930866,0.242362976,0.531833947,0.395850956,-0.190687999,0.395560145,0.255146246,0.099115458
1906,-0.125656784,-0.414755732,-0.22666803,-0.157412395,0.209527016,-0.417542785,0.4173491,0.264081746,0.518118203,0.249495029,0.419816166,0.339307636,-0.188751452,0.36802798,0.231710978,0.103268003
1907,-0.125803798,-0.435024887,-0.216058433,-0.17465663,0.246027231,-0.253255814,0.41526106,0.315762758,0.351500273,0.243221492,0.489179015,0.296444595,-0.159795389,0.351894866,0.225264263,0.088377069
1908,-0.130484372,-0.522161722,-0.236155331,-0.129186779,0.213356048,-0.466322154,0.408819139,0.319356143,0.415978163,0.305395931,0.615947962,0.444169909,-0.211825718,0.418277875,0.266793532,0.111683893
1909,-0.137414694,-0.3639521,-0.163903579,-0.182083994,-0.038190167,-0.506857395,0.41657874,0.294430912,0.346446484,0.226968363,0.379301906,0.400655717,-0.232066988,0.344063687,0.171228081,0.071948909
1910,-0.144389704,-0.432625681,-0.188610956,0.006330121,0.095124081,-0.448512107,0.397111446,0.262602806,0.362494379,0.186577857,0.490672886,0.376455724,-0.185447374,0.34598585,0.222483644,0.10687633
1911,-0.132643983,-0.46066615,-0.154596105,-0.106059238,0.199603468,-0.545029461,0.390560418,0.338986397,0.542881548,0.197146416,0.427499026,0.286748528,-0.199898578,0.363970389,0.269108994,0.119306139
1912,-0.133679062,-0.498427898,-0.139786199,-0.079848796,0.182267085,-0.148065582,0.389313519,0.372609645,0.470478654,0.186864585,0.445923805,0.420078725,-0.136256742,0.380878156,0.217239859,0.101564423
1913,-0.12438415,-0.328795612,-0.190876365,-0.111571491,0.113466933,-0.215714335,0.412998378,0.346538961,0.380009711,0.226932645,0.439805776,0.314105988,-0.14297917,0.353398577,0.147789794,0.076565118
1914,-0.128094345,-0.14715977,-0.198676169,-0.116960645,0.186583892,-0.150626257,0.414529264,0.226219177,0.332036555,0.20357509,0.454862237,0.487073779,-0.092488882,0.35304935,0.139565633,0.119145437
1915,-0.081227675,-0.026491407,-0.165367454,-0.152283639,0.028408285,-0.314113796,0.409392267,0.188208595,0.417105883,0.259974003,0.427779347,0.472982645,-0.118512614,0.36257379,0.120863146,0.111836967
1916,-0.102108002,-0.280176252,-0.162421748,-0.108357131,0.123348549,-0.230409056,0.439840198,0.438097239,0.372360915,0.181770071,0.62085712,0.387778878,-0.126687273,0.40678407,0.140749476,0.14147646
1917,-0.113393769,-0.279226094,-0.139517784,-0.107703522,0.097710706,-0.199624732,0.432634026,0.32457909,0.357646883,0.268396258,0.528146625,0.440544784,-0.123625866,0.391991278,0.126164897,0.093324406
1918,-0.13475804,-0.344747394,-0.239584535,-0.097569644,0.281038254,-0.174272522,0.426271468,0.409876168,0.420049727,0.243581429,0.314609826,0.430505484,-0.118315647,0.374149017,0.214146183,0.077290253
1919,-0.10538134,-0.081012174,-0.202460274,-0.145517215,0.106534421,-0.150768936,0.455277026,0.191976875,0.521721125,0.202166393,0.405331641,0.435807675,-0.096434253,0.368713456,0.107811953,0.138362471
1920,-0.111245453,-0.278136611,-0.232714504,-0.03831901,0.243272409,-0.480315298,0.46854952,0.431938112,0.218974084,0.563794374,0.309930921,0.540391326,-0.149576411,0.422263056,0.245359143,0.134288019
1921,-0.123892143,-0.423131645,-0.14340362,-0.088464335,0.012924075,-0.589050114,0.479272187,0.35816443,0.483388484,0.412911296,0.385750055,0.452965885,-0.225836297,0.428742056,0.229745537,0.051393475
1922,-0.125406116,-0.351352841,-0.147284076,-0.131489694,0.069663085,-0.489549369,0.456495404,0.374334872,0.411307812,0.284007668,0.340455234,0.27164489,-0.195903169,0.356374313,0.196163642,0.072158059
1923,-0.138142109,-0.353858501,-0.237472028,-0.104058743,0.079413019,-0.521226525,0.40055865,0.285564244,0.504897773,0.253895104,0.374006301,0.332415015,-0.212557481,0.358556181,0.209007028,0.089870907
1924,-0.137933671,-0.24645105,-0.234695792,-0.152597666,0.132070616,-0.471277922,0.382536352,0.289534181,0.538904488,0.235040724,0.461424798,0.096825242,-0.185147581,0.334044298,0.19595905,0.160375003
1925,-0.137950778,-0.377628595,-0.247257203,-0.160405248,0.130511984,-0.541980147,0.385012209,0.265642345,0.533412755,0.111592978,0.300958306,0.399366617,-0.222451665,0.332664202,0.229070793,0.142729946
1926,-0.115909189,-0.248900533,-0.256416827,0.00015194,-0.040370528,-0.326675653,0.45098114,0.183325604,0.377583057,0.202704534,0.116798639,0.45287475,-0.164686798,0.297377954,0.131721175,0.147503176
1927,-0.121193752,-0.337667793,-0.207376242,0.078759789,0.054068919,-0.462660342,0.439943194,0.258467585,0.459907293,0.288788676,0.44248271,0.310709089,-0.16601157,0.366716425,0.214258939,0.090238123
1928,-0.134443149,-0.384027749,-0.208481669,-0.064342916,0.073277719,-0.177128106,0.413786858,0.256707072,0.480710268,0.106080621,0.352660507,0.357743174,-0.149190978,0.327948083,0.152547167,0.131532113
1929,-0.117479175,-0.363002032,-0.208841115,-0.030028302,-0.060494479,-0.101160794,0.409919679,0.260796338,0.398428917,0.112321287,0.215041131,0.303077668,-0.146834316,0.28326417,0.122163277,0.113205801
1930,-0.123499066,-0.452353805,-0.246255845,-0.163999975,-0.004563678,-0.132994771,0.426890612,0.341637403,0.563490987,0.120489836,0.404116422,0.315811217,-0.187277857,0.362072746,0.151449252,0.146600388
1931,-0.131129593,-0.344552904,-0.250644892,-0.014469247,-0.079879031,-0.190369338,0.433817655,0.373670399,0.388908416,0.093722552,0.400761068,0.337136894,-0.168507501,0.338002831,0.119328431,0.123819413
1932,-0.141327739,-0.373907983,-0.298146725,-0.074868366,0.136757389,-0.275623918,0.414216697,0.268326551,0.343861938,0.407274842,0.344664931,0.254311293,-0.171186224,0.338776042,0.186075383,0.067143649
1933,-0.141547278,-0.400185049,-0.211035222,0.001409639,0.223882437,-0.303364068,0.422683626,0.24329029,0.358956099,0.380501539,0.411106825,0.351158828,-0.138473257,0.361282868,0.224421747,0.064268181
1934,-0.139262512,-0.41911152,-0.232904941,-0.090746775,0.107222721,-0.182468951,0.426392019,0.266801178,0.467996716,0.161642775,0.398974538,0.325777322,-0.15954533,0.341264091,0.172969106,0.113742517
1935,-0.13404201,-0.489853829,-0.299000949,-0.099766687,0.106584415,-0.105633423,0.429037869,0.376324356,0.423990428,0.176783293,0.419522107,0.34037745,-0.170285414,0.361005917,0.202886628,0.096558483
1936,-0.150566518,-0.543203712,-0.299088031,-0.12191087,0.066444114,-0.159021959,0.411377132,0.34590292,0.545793712,0.152517602,0.459936827,0.331507117,-0.201224496,0.374505885,0.204358252,0.134121792
1937,-0.126264408,-0.529690623,-0.258128226,-0.089404017,0.06644135,-0.176958501,0.432134837,0.330071658,0.418160647,0.15809077,0.38971144,0.380365878,-0.185667404,0.351422538,0.200016285,0.101099199
1938,-0.138527289,-0.319388956,-0.192201793,-0.13444373,0.067343473,-0.240029186,0.409853905,0.375812083,0.443293184,0.206537828,0.428326249,0.304285645,-0.159541247,0.361351482,0.130877391,0.090537764
1939,-0.126988322,-0.358593136,-0.179990113,-0.157422557,0.107940361,-0.169426382,0.426116407,0.36808902,0.336352706,0.134504423,0.514725566,0.314279974,-0.147413358,0.349011349,0.149576472,0.12739708
1940,-0.14915064,-0.533166468,-0.206857428,-0.148110285,-0.003001053,-0.171045363,0.402336836,0.317714274,0.646964788,0.218739212,0.596154809,0.317556798,-0.20188854,0.416577786,0.176607291,0.169851779
1941,-0.149366185,-0.538597524,-0.25344643,-0.028394196,0.066830784,-0.193841144,0.39956668,0.343155921,0.40498355,0.263118565,0.419304878,0.287780821,-0.182802449,0.352985069,0.209274558,0.065872908
1942,-0.125352561,-0.218192816,-0.312504202,-0.076753244,0.088445246,-0.376187146,0.425112605,0.209773526,0.397731811,0.257256627,0.419849515,0.343097806,-0.170090787,0.342136982,0.168893683,0.090267003
1943,-0.12395744,-0.344333589,-0.078283876,-0.037936088,0.102088422,-0.293693364,0.404692471,0.273499548,0.295249581,0.16885227,0.4578484,0.288859487,-0.129352656,0.314833626,0.166002265,0.102572014
1944,-0.112658262,-0.296755344,7.67E-05,-0.121560514,0.081932575,-0.189067334,0.413654983,0.278411567,0.168022797,0.174370334,0.460445315,0.502950788,-0.106338697,0.332975964,0.134271722,0.14628161
1945,-0.119809836,-0.41989395,-0.187935725,-0.127229795,0.075368993,-0.151930302,0.443561196,0.33621943,0.175203905,0.25188908,0.251745939,0.331013918,-0.155238436,0.298272245,0.158960406,0.092825424
1946,-0.116777986,-0.487124473,-0.152019083,-0.142856151,-0.11852257,-0.152808204,0.462486863,0.366076291,0.325830966,0.458604753,0.251402855,0.361591041,-0.195018078,0.370998795,0.143979634,0.08062373
1947,-0.115278155,-0.266579181,-0.209388405,-0.081023589,0.214259282,-0.235973895,0.430034161,0.126880273,0.396046221,0.326171815,0.475962818,0.318226278,-0.115663991,0.345553594,0.176682543,0.122990645
1948,-0.125761181,-0.289571911,-0.264254183,-0.225894362,0.07935831,-0.280828506,0.429039687,0.226230294,0.281266838,0.254983306,0.372549951,0.421697497,-0.184491972,0.330961262,0.142453478,0.088082713
1949,-0.132377833,-0.357706636,-0.338644117,-0.027670678,0.234713897,-0.228325158,0.455955744,0.298769742,0.311441004,0.582095385,0.299124599,0.282673478,-0.141668421,0.371676659,0.222587859,0.121250258
1950,-0.133932501,-0.37215963,-0.081873596,-0.003231186,0.081721723,-0.261871696,0.458092451,0.321275949,0.341982305,0.584681511,0.506948054,0.353052229,-0.128557814,0.427672083,0.166881387,0.105917928
1951,-0.116251349,-0.453849256,-0.074068666,-0.20087719,0.196841106,-0.514847159,0.457826912,0.342932552,0.310854703,0.394701809,0.444938779,0.414812982,-0.193842086,0.394344623,0.262181933,0.057658683
1952,-0.127539784,-0.33304289,-0.114736348,-0.114152223,0.202497274,-0.474133223,0.440181196,0.427862436,0.368471265,0.197721601,0.306153923,0.450718373,-0.160184532,0.365184799,0.230318074,0.098395433
1953,-0.128360093,-0.39066413,-0.248909652,-0.122789249,0.154639855,-0.290433407,0.422844321,0.344932258,0.457064033,0.150258571,0.392559707,0.305814862,-0.171086113,0.345578959,0.189087436,0.109852359
1954,-0.127231538,-0.464441627,-0.205903351,-0.04366162,0.112546623,-0.348755747,0.431797087,0.343185037,0.338564128,0.284401029,0.486105561,0.354838789,-0.179574543,0.373148605,0.208332249,0.07280687
1955,-0.128346875,-0.290350378,-0.22808376,-0.020666201,0.147623166,-0.4077802,0.433801115,0.191374287,0.431380063,0.262573868,0.417567134,0.412236691,-0.154600708,0.358155526,0.198944501,0.104393903
1956,-0.104704827,-0.352873713,-0.063187495,-0.13887988,0.1186748,-0.482334226,0.404667497,0.345975041,0.295299649,0.187633008,0.357298523,0.531019628,-0.17055089,0.353648891,0.214926785,0.114106434
1957,-0.128277466,-0.353745461,-0.065427497,0.025985628,0.092705727,-0.419663906,0.443249702,0.381503224,0.291798055,0.236456707,0.248306885,0.431510121,-0.141403829,0.338804116,0.205566952,0.091870352
1958,-0.129290372,-0.416501999,-0.231131643,0.026290374,0.101581901,-0.41715461,0.443942189,0.377145708,0.359347343,0.317076623,0.603057384,0.469484538,-0.177701058,0.428342298,0.218711587,0.102198676
1959,-0.123504996,-0.519821763,-0.221338332,0.045414247,0.266100496,-0.483345956,0.432569563,0.342776537,0.254221588,0.275825053,0.307399124,0.438424766,-0.172749384,0.341869439,0.303940767,0.078463336
1960,-0.133956194,-0.575330973,-0.289675623,0.025659343,0.13452898,-0.160777897,0.429022372,0.355368614,0.280394167,0.246590704,0.225041196,0.246607587,-0.166592061,0.297170773,0.249379409,0.079209775
1961,-0.125173703,-0.555173695,-0.314117253,-0.090823323,0.26503849,-0.444798857,0.443042636,0.403566718,0.418509722,0.271689534,0.349965364,0.419302821,-0.21084139,0.384346133,0.293997172,0.06336778
1962,-0.115897328,-0.189985827,-0.18763116,-0.096758395,0.157871649,-0.26448226,0.449746668,0.146511093,0.343507081,0.254325509,0.393693775,0.3628093,-0.11614722,0.325098904,0.146988236,0.108540993
1963,-0.131302103,-0.268273264,-0.192567065,-0.11092183,0.155326918,-0.276757628,0.411845386,0.227883101,0.374819994,0.36367926,0.312780499,0.384745449,-0.137415829,0.345958948,0.158757104,0.06638539
1964,-0.13974081,-0.293145925,-0.187898129,0.030661544,0.301632643,-0.240622073,0.440460831,0.253897935,0.370065033,0.198195398,0.442511022,0.314019322,-0.088185458,0.336524924,0.220875099,0.099628755
1965,-0.144956261,-0.271143496,-0.108435273,-0.033815693,0.152418345,-0.122521788,0.423276037,0.240046024,0.380928814,0.210441634,0.376082718,0.276229024,-0.088075694,0.317834042,0.140806105,0.08695626
1966,-0.137179539,-0.249686033,-0.252416968,-0.074321523,0.223947167,-0.237796694,0.429712594,0.281056792,0.370066822,0.228573084,0.580347717,0.300008416,-0.121242265,0.364960904,0.183793817,0.126862677
1967,-0.121528894,-0.275821716,-0.229479015,0.006739307,0.154295042,-0.166336179,0.417159766,0.262972116,0.349212974,0.31711176,0.444837451,0.338783264,-0.105355243,0.355012889,0.160268056,0.066536795
1968,-0.11928086,-0.250947922,-0.267206848,-0.019170217,-0.014550973,-0.286096126,0.420455605,0.26426065,0.409196734,0.311997533,0.248496845,0.229424655,-0.159542158,0.313972004,0.125148155,0.082845488
1969,-0.117901653,-0.261558682,-0.307436347,-0.022366736,0.095960766,-0.37702471,0.424449235,0.132862374,0.425367355,0.301009297,0.384939194,0.368538201,-0.16505456,0.339527609,0.181785134,0.111065882
1970,-0.125028998,-0.484593958,-0.261140436,-0.033325236,0.071943536,-0.335683733,0.418903828,0.284917265,0.405380279,0.241088793,0.473085165,0.234240919,-0.194638138,0.342936042,0.205096985,0.102139955
1971,-0.130120248,-0.487833947,-0.180227652,0.011532264,0.202733189,-0.224477202,0.403923571,0.275755167,0.356280684,0.280411422,0.363162249,0.417237878,-0.134732266,0.349461829,0.232423018,0.059990838
1972,-0.143579096,-0.315440953,-0.238828093,-0.040424529,0.106474578,-0.297304004,0.416935325,0.216096818,0.398562849,0.329257816,0.360946029,0.411703169,-0.15485035,0.355583668,0.16410099,0.076077619
1973,-0.131039351,-0.338044554,-0.269554377,-0.00676332,0.163987324,-0.185881644,0.419662088,0.219868451,0.46187079,0.21494022,0.380985439,0.432628334,-0.127882654,0.354992554,0.183014057,0.109709826
1974,-0.131923258,-0.416449368,-0.256906658,0.00397243,0.120059639,-0.266360998,0.428014219,0.284036517,0.407244444,0.281865209,0.325677633,0.333449125,-0.157934702,0.343381191,0.196241133,0.061578134
1975,-0.138855055,-0.329588234,-0.158998117,0.022826219,0.087756783,-0.203556597,0.42710191,0.296852022,0.306911737,0.353036404,0.217150643,0.426845133,-0.120069167,0.337982975,0.152543423,0.081636883
1976,-0.15001294,-0.344030648,-0.154276907,0.070214771,0.158327147,-0.143278778,0.398502856,0.327208042,0.325653911,0.295789421,0.392749965,0.409463376,-0.093842893,0.358227929,0.180194234,0.047667136
1977,-0.144139677,-0.369472116,-0.193119779,-0.082729295,0.115570664,-0.172026545,0.407158971,0.27747345,0.350654811,0.341788322,0.361926228,0.468809843,-0.140986125,0.367968604,0.158184995,0.064677505
1978,-0.134437561,-0.322357476,-0.293340623,0.056872681,0.091786727,-0.16951856,0.402137458,0.328692406,0.402223706,0.341504425,0.427729964,0.404741943,-0.128499135,0.384504984,0.172835298,0.03966581
1979,-0.134104088,-0.341459572,-0.31040293,-0.131987125,0.145491973,-0.12001121,0.417651534,0.282556951,0.427146941,0.159341753,0.524992824,0.402445793,-0.148745492,0.369022633,0.17387835,0.128553023
1980,-0.125445977,-0.347588629,-0.284062952,-0.115578741,0.027090371,-0.139046729,0.436269104,0.320733339,0.361140668,0.14989391,0.324642837,0.35970518,-0.164105443,0.325397506,0.133483375,0.095468254
1981,-0.123213962,-0.342157662,-0.183543727,-0.10296382,0.059276395,-0.189909935,0.423583001,0.284142077,0.358801216,0.10514605,0.446892112,0.439396977,-0.147085452,0.342993572,0.131391086,0.131808955
1982,-0.117230818,-0.470955461,-0.208153009,-0.095038801,0.301967919,-0.083339751,0.432456732,0.353930295,0.35009262,0.153603911,0.307505578,0.432747364,-0.112124987,0.338389417,0.24923893,0.103179514
1983,-0.117499381,-0.337444395,-0.214358777,-0.069262341,0.111175716,-0.097677976,0.433595419,0.384850115,0.37741217,0.203939468,0.377292901,0.454580307,-0.120844526,0.371945063,0.150134881,0.088408437
1984,-0.127550021,-0.497149855,-0.268225133,-0.029815432,0.109860495,-0.121644288,0.410603523,0.42641443,0.387499988,0.232672527,0.313481748,0.438613743,-0.155754039,0.368214327,0.20860077,0.079849039
1985,-0.164018437,-0.47839424,-0.29262653,-0.0886264,0.189634517,-0.219941884,0.391251296,0.314337254,0.38908121,0.271413863,0.616791487,0.348920405,-0.175662162,0.388632586,0.222908292,0.120748189
1986,-0.124993786,-0.462643653,-0.265479833,-0.081936091,0.271413058,-0.082291096,0.440097511,0.318348467,0.425888985,0.210579455,0.497639,0.459882945,-0.1243219,0.392072727,0.242716676,0.107300939
1987,-0.132710412,-0.553322017,-0.308866709,-0.060264569,0.204086721,-0.11512208,0.435219169,0.321795732,0.454675525,0.225405321,0.431601673,0.530902147,-0.161033178,0.399933261,0.253819679,0.10859376
1988,-0.125811309,-0.559405684,-0.267336398,-0.027858008,-0.145129159,-0.070647314,0.43164143,0.290013731,0.360477746,0.356116503,0.433416069,0.466459632,-0.199364645,0.389687519,0.194208119,0.065545956
1989,-0.142897904,-0.316529602,-0.183131918,-0.128355533,-0.002562087,-0.049309064,0.381639034,0.272374451,0.302347422,0.232852086,0.429340094,0.531790674,-0.137131018,0.358390627,0.109755814,0.111302687
1990,-0.117223844,-0.278192341,-0.254038155,-0.111609295,0.273782909,-0.089340881,0.433328569,0.249588087,0.358147323,0.389625907,0.298832983,0.520289302,-0.096103601,0.374968695,0.197811976,0.096476619
1991,-0.114910468,-0.296025157,-0.259853542,-0.105104402,0.259206653,-0.147071525,0.416745454,0.260865092,0.378091127,0.140742883,0.374625295,0.377936602,-0.110626407,0.324834409,0.197380353,0.104464977
1992,-0.112978548,-0.410753012,-0.300053209,-0.118706718,0.270327091,-0.250109404,0.428654969,0.360274255,0.450539827,0.342197865,0.310490191,0.302128136,-0.1537123,0.365714207,0.236419976,0.061371683
1993,-0.118594199,-0.342480272,-0.318880379,-0.160540283,0.215851933,-0.180545792,0.42508471,0.250756532,0.448663265,0.186144412,0.37896347,0.28370446,-0.150864832,0.328886142,0.200720131,0.104526824
1994,-0.117667228,-0.310826182,-0.321948916,-0.110193044,0.207885697,-0.187809184,0.429857254,0.271885633,0.413018584,0.354985148,0.563799202,0.284601271,-0.140093143,0.386357849,0.19338269,0.108195159
1995,-0.115324408,-0.304374516,-0.283780396,-0.088045478,0.250283122,-0.306300223,0.432522774,0.244555593,0.409364402,0.372469336,0.563690901,0.327394724,-0.141256983,0.391666288,0.214926564,0.107439152
1996,-0.14397344,-0.302090377,-0.26330933,-0.140783757,0.251673073,-0.337881535,0.404121399,0.237020344,0.254994482,0.214074209,0.509806335,0.247281194,-0.156060894,0.311216327,0.215644183,0.118540774
1997,-0.121705487,-0.495957762,-0.279902697,-0.14446938,0.269431382,-0.228064775,0.374228418,0.315493345,0.347923607,0.293952167,0.392052263,0.247254789,-0.16677812,0.328484098,0.252079516,0.05379733
1998,-0.1292651,-0.500810146,-0.188171804,-0.123094931,0.119027898,-0.205701485,0.449137747,0.332899272,0.308957517,0.259488106,0.317556083,0.434106946,-0.171335928,0.350357612,0.199211445,0.074997913
1999,-0.145099655,-0.469836742,-0.281013191,-0.023902055,0.190915436,-0.259710222,0.42808947,0.344437331,0.336035669,0.417550445,0.385915101,0.327016801,-0.164774405,0.373174136,0.229056618,0.043549632
2000,-0.134894803,-0.459900409,-0.265736014,-0.095087945,0.110969648,-0.234091848,0.445949733,0.354162395,0.333035648,0.469150156,0.402700156,0.401080191,-0.179790229,0.401013047,0.191064617,0.051924431
2001,-0.131258592,-0.328708947,-0.295128644,-0.030641656,0.126389146,-0.247222304,0.421421707,0.313535869,0.37895754,0.475924492,0.464710921,0.416101575,-0.151095166,0.411775351,0.175175801,0.059593724
2002,-0.099976838,-0.405000955,-0.356173545,-0.119661584,0.260574222,-0.217751563,0.44967261,0.375473082,0.426781267,0.310684741,0.578063607,0.288547397,-0.156331711,0.404870451,0.238275755,0.105592985
2003,-0.14306955,-0.469862849,-0.244063735,-0.091389269,0.032437846,-0.281721443,0.466624618,0.350578696,0.384496212,0.432498097,0.269517183,0.325549573,-0.1996115,0.371544063,0.173499152,0.071955526
2004,-0.141380399,-0.349920154,-0.336761832,-0.093045458,0.185649574,-0.246067077,0.456923187,0.290441692,0.460463524,0.275294244,0.639527559,0.270954907,-0.163587558,0.398934186,0.199473285,0.147288769
2005,-0.136706576,-0.320950419,-0.311122924,-0.061753552,0.150442585,-0.274950713,0.459367663,0.308581084,0.438515514,0.415746272,0.358888686,0.288239509,-0.1591736,0.378223121,0.18358774,0.070637781
2006,-0.13459897,-0.313041955,-0.284243792,-0.072659612,0.130616561,-0.276567578,0.460736245,0.326895654,0.410681039,0.477286071,0.305302024,0.412304372,-0.158415891,0.398867568,0.170389463,0.069615757
2007,-0.146356836,-0.312391073,-0.314132571,0.048353583,0.133243963,-0.277673811,0.458705306,0.286421567,0.446663767,0.421494335,0.408802837,0.27283594,-0.144826124,0.382487292,0.194440175,0.08172381
2008,-0.141281381,-0.481010884,-0.31883648,-0.136789054,0.281867921,-0.147300601,0.422337234,0.354901522,0.401214838,0.283670157,0.396461397,0.355452985,-0.15722508,0.369006356,0.254765964,0.049598902
2009,-0.121682405,-0.434283167,-0.347706348,-0.026304688,0.302896738,-0.24364379,0.427749902,0.349601418,0.421993434,0.435758352,0.338570803,0.278201818,-0.14512061,0.375312621,0.264480207,0.063283471
2010,-0.139417216,-0.47086814,-0.288033277,-0.094577938,0.195633501,-0.186697066,0.416265786,0.336170197,0.386913598,0.332038671,0.491935015,0.328664869,-0.163993356,0.381998023,0.221281475,0.064381886
2011,-0.139946759,-0.48359552,-0.311337411,-0.122930408,0.124546409,-0.267354727,0.410438597,0.344431043,0.370581418,0.436975718,0.359002352,0.344647944,-0.200103069,0.377679512,0.206026949,0.037907683
2012,-0.109294757,-0.31207782,-0.359339446,-0.121207952,0.276867241,-0.245457977,0.441822231,0.266371429,0.407844603,0.380819827,0.441037267,0.304133922,-0.145085119,0.373671547,0.229678494,0.07314417
2013,-0.105243266,-0.339451492,-0.310959429,-0.138146013,0.339397341,-0.204014748,0.46750477,0.319430739,0.467801094,0.381033957,0.284293026,0.20300518,-0.126402935,0.353844794,0.246182822,0.105278909
2014,-0.136785492,-0.447788715,-0.299677312,-0.059331272,0.324716777,-0.197227433,0.452017456,0.341117024,0.46491006,0.499262244,0.319994867,0.407025635,-0.136015575,0.414054548,0.26301708,0.071420345
2015,-0.114417732,-0.427464873,-0.30169481,-0.119514734,0.221637696,-0.204769567,0.46173954,0.281526357,0.364941806,0.527442157,0.318495095,0.374078482,-0.157704003,0.38803724,0.220432163,0.091405343
2016,-0.129957914,-0.466973156,-0.281162947,-0.120631829,0.325611025,-0.067920953,0.433075607,0.303341776,0.385535091,0.478905618,0.291532815,0.313870341,-0.123505962,0.367710208,0.263693416,0.077200781
2017,-0.101839468,-0.465083212,-0.286096305,-0.035816956,0.282030404,-0.137474746,0.500163436,0.360282212,0.384799182,0.154913083,0.370490193,0.385627478,-0.124046714,0.359379264,0.251365293,0.11232632
2018,-0.148088336,-0.412386239,-0.359586418,-0.139769003,0.23039642,-0.230423927,0.410220861,0.233675361,0.411815643,0.199736387,0.464381695,0.287708998,-0.176642917,0.334589824,0.227943724,0.108716881
2019,-0.117324561,-0.534517169,-0.308654219,-0.151468039,0.188998401,-0.21014747,0.450401276,0.377162874,0.422305107,0.14172177,0.583913326,0.348806262,-0.188852176,0.387385103,0.238149171,0.145435265
2020,-0.124857813,-0.359849513,-0.317702383,-0.069184348,0.211330026,-0.284028471,0.431763649,0.229450077,0.315473408,0.3024804,0.334114552,0.31759131,-0.157382084,0.321812233,0.213316785,0.065120113
2021,-0.141020149,-0.408733875,-0.24948135,-0.028677169,0.1516615,-0.119411752,0.400587887,0.236677259,0.343558073,0.273135006,0.450550079,0.370636672,-0.132610466,0.345857496,0.190662293,0.079729709
2022,-0.133221909,-0.388875335,-0.302122027,-0.037388455,0.184109718,-0.195216149,0.386695325,0.277664661,0.448436767,0.200693116,0.435674131,0.37979129,-0.14545236,0.354825882,0.20332984,0.096591028
2023,-0.120538265,-0.348490953,-0.350232601,-0.044480022,0.095555618,-0.220165491,0.451021731,0.1837302,0.405491769,0.276647478,0.396146536,0.478635013,-0.164725286,0.365278788,0.176303129,0.112771261
2024,-0.123962179,-0.269168347,-0.315979362,-0.042047743,0.069020897,-0.225598991,0.439270139,0.2036639,0.406558007,0.26872462,0.632522345,0.550217688,-0.151289288,0.416826117,0.146804148,0.162665009
2025,-0.127170295,-0.420746803,-0.34489122,-0.06535694,0.185813308,-0.22424987,0.463873208,0.391527146,0.418356448,0.263405919,0.485813022,0.477279067,-0.166100303,0.416709135,0.217117648,0.083435287
2026,-0.116698027,-0.404872805,-0.195451245,0.016023058,0.116101757,-0.172936499,0.414856046,0.299100935,0.352750391,0.314377844,0.401010513,0.536831021,-0.126305627,0.386487792,0.180923369,0.086710176
2027,-0.124007165,-0.365893066,-0.296039104,0.024281729,0.075796522,-0.181463718,0.396481127,0.263272226,0.402087003,0.32581085,0.44648239,0.485127747,-0.144554134,0.386543557,0.173656601,0.080667395
2028,-0.138170645,-0.338718146,-0.22671026,-0.061758105,0.113948971,-0.257681727,0.407354176,0.328141093,0.399690062,0.388250172,0.560156465,0.366087377,-0.151514985,0.408279891,0.161663979,0.079680312
2029,-0.118476272,-0.524834991,-0.199875563,-0.061523948,0.11665003,-0.257871956,0.407075524,0.395556539,0.349944115,0.384600401,0.503399014,0.304193079,-0.174322117,0.390794779,0.214941762,0.066594973
2030,-0.123205617,-0.557098806,-0.278617442,-0.109833837,0.139186978,-0.247804165,0.462321401,0.425938159,0.403348804,0.424033016,0.536393106,0.367480546,-0.196228815,0.436585839,0.230206554,0.057922359
