time,01,02,10,11,00,00,avg
1276400,0.51451,0.201898,0.610002,0.622589,0.264279,0.954048,0.527887667
1276440,0.502279,0.147996,0.588607,0.399968,0.281214,1.21357,0.522272333
1276480,0.710862,0.16695,0.427612,1.29885,0.230387,1.10763,0.6570485
1276520,0.677578,0.218532,0.37659,1.6789,0.157894,1.23713,0.724437333
1276560,0.793927,0.257838,0.691101,1.41309,0.142562,1.21569,0.752368
1276600,1.1918,0.148833,0.610972,1.27359,0.0543355,1.36509,0.774103417
1276640,1.32641,0.162079,0.424796,0.705489,0.0687138,1.52018,0.701277967
1276680,2.25744,0.198028,0.366055,0.400692,0.0550576,1.44286,0.786688767
1276720,2.35726,0.194367,0.118861,0.455274,0.0673207,1.47064,0.777287117
1276760,1.91357,0.362047,0.0721822,0.736533,0.0712234,0.879202,0.6724596
1276800,1.74205,0.271359,0.144363,0.572009,0.0891782,0.82352,0.607079867
1276840,1.02756,1.03063,0.025928,0.537845,0.126079,0.653443,0.566914167
1276880,0.967305,1.73929,0.143674,0.521074,0.119895,0.60034,0.681929667
1276920,0.57744,0.677276,0.197185,0.384092,0.0883169,1.23333,0.526273317
1276960,0.396394,0.477088,0.196367,0.357487,0.0889391,1.27776,0.465672517
1277000,0.499105,0.452791,0.138019,0.591265,0.161935,1.16548,0.5014325
1277040,1.03986,0.272493,0.144395,0.436904,0.172887,1.14421,0.535124833
1277080,1.55827,0.198707,0.202368,0.301151,0.180532,0.720332,0.526893333
1277120,1.4205,0.138647,0.582507,0.306978,0.192734,1.91394,0.759217667
1277160,1.3294,0.0358105,0.689477,0.253231,0.156353,1.51016,0.66240525
1277200,1.0987,0.0510265,0.701188,0.256215,0.163415,0.0551417,0.387614367
1277240,1.61748,0.204272,0.731934,0.217321,0.0578442,1.54121,0.728343533
1277280,1.44564,0.20593,0.606707,0.216358,0.0549432,1.08706,0.602773033
1277320,1.1883,0.180676,0.568579,0.195998,0.0570621,0.519004,0.451603183
1277360,1.53347,0.108844,0.73849,0.541891,0.0513674,0.190766,0.5274714
1277400,1.91904,0.0830056,0.690923,1.3339,0.0507506,0.166226,0.707307533
1277440,1.79673,0.0449565,0.509307,1.00385,0.0451014,0.210735,0.601779983
1277480,0.27121,0.0879753,0.469076,0.547109,0.335868,0.170015,0.313542217
1277520,0.267706,0.0521508,0.820142,0.483576,0.531768,0.163413,0.3864593
1277560,0.347511,0.0430572,0.7871,0.462904,0.268527,0.168758,0.346309533
1277600,0.210899,0.92921,0.648813,0.370957,0.29788,0.135823,0.432263667
1277640,0.373121,0.0436813,0.62624,0.560946,0.275592,0.11682,0.332733383
1277680,0.52248,0.0370309,0.299963,0.494845,0.297611,0.0745786,0.287751417
1277720,0.463179,0.829596,0.299786,0.42958,0.40173,0.227453,0.441887333
1277760,0.836862,0.0572883,0.372385,0.400929,0.0922768,0.175208,0.322491517
1277800,1.35458,0.631267,0.361872,0.212557,0.129512,0.0489834,0.4564619
1277840,1.62493,0.619309,0.364356,0.200924,0.115379,0.0477965,0.495449083
1277880,1.27578,0.580361,0.355022,0.237563,0.0551498,0.814948,0.5531373
1277920,1.28782,0.613049,0.364141,0.300823,0.0546167,0.0928744,0.452220683
1277960,1.06883,0.596821,0.357969,0.406493,0.101753,0.16303,0.449149333
1278000,0.953163,0.5571,0.385696,0.398319,0.115579,0.190879,0.433456
1278040,0.808186,0.517805,0.379373,0.260816,0.198691,0.00725696,0.362021327
1278080,0.665205,0.466433,0.39765,0.19394,0.184999,0.151824,0.343341833
1278120,0.645899,0.431183,0.393663,0.484423,0.196417,0.013167,0.360792
1278160,0.523788,0.439039,0.409477,0.18917,0.253045,0.084856,0.3165625
1278200,0.116382,0.418419,0.400083,0.52446,0.300392,0.0741006,0.305639433
1278240,0.1589,0.462819,0.447914,0.496533,0.283087,0.20612,0.342562167
1278280,0.925942,0.427999,0.41408,0.468157,0.147672,0.0616097,0.407576617
1278320,0.598282,0.350625,0.432343,0.350299,0.137546,0.253206,0.353716833
1278360,0.219391,0.306894,0.428926,0.318716,0.0743309,0.26966,0.269652983
1278400,0.288413,0.254673,0.404395,0.345186,0.0782595,0.302688,0.27893575
1278440,0.23552,0.339109,0.40921,0.4149,0.0830085,0.190967,0.27878575
1278480,0.349731,0.337776,0.431283,0.419688,0.0765499,0.147175,0.293700483
1278520,0.412029,0.350111,0.448142,0.120531,0.191726,0.175413,0.282992
1278560,0.201702,0.300326,0.516366,0.890629,0.09404,0.154927,0.359665
1278600,1.30429,0.246752,0.50293,0.745677,0.129217,0.033406,0.493712
1278640,0.774996,0.220343,0.513974,0.809139,0.0868589,0.0763308,0.41360695
1278680,0.262996,0.23554,0.51559,0.191461,0.0983498,0.0534139,0.226225117
1278720,0.268843,0.233193,0.7682,0.283213,0.0202071,0.0609245,0.2724301
1278760,0.610449,0.227654,0.824461,0.754715,0.118512,0.068911,0.434117
1278800,0.696664,0.220757,0.997828,0.581267,0.125394,0.0607314,0.4471069
1278840,0.522019,0.328455,1.04493,0.271445,0.0741647,0.0355577,0.379428567
1278880,0.31393,0.39402,1.04167,0.210638,0.0939031,0.0199011,0.345677033
1278920,0.252547,0.537149,1.07006,0.206761,0.0822096,0.0578065,0.367755517
1278960,0.371067,0.594618,0.683901,0.200136,0.0361102,0.053039,0.3231452
1279000,0.775809,0.528142,0.6569,1.06163,0.128026,0.0275717,0.529679783
1279040,0.88292,0.367859,0.267818,1.10789,0.118055,0.0130842,0.459604367
1279080,1.34337,0.331251,0.24744,0.48996,0.0743865,0.0479129,0.422386733
1279120,1.15961,0.291818,0.664423,0.487401,0.0695399,0.0154425,0.448039067
1279160,0.969172,0.167135,0.682775,0.61849,0.07191,0.0976268,0.434518133
1279200,0.844227,0.0482613,0.999906,0.592841,0.103693,0.102912,0.44864005
1279240,0.501742,0.262982,0.998928,0.334625,0.132683,0.0897747,0.386789117
1279280,0.8719,0.210067,0.75595,0.212755,0.108694,0.0889936,0.3747266
1279320,0.891212,0.0897898,0.750857,0.398736,0.30106,0.106322,0.422996133
1279360,0.60042,0.0222627,0.328594,0.359823,0.0756252,0.1449,0.255270817
1279400,0.469669,0.266926,0.344579,0.693234,0.290432,0.17142,0.37271
1279440,0.284225,0.261306,0.586646,0.701346,0.138924,0.166095,0.356423667
1279480,0.386196,0.305195,0.558861,0.841163,0.197111,0.316897,0.434237167
1279520,0.336412,0.288613,0.296145,0.171767,0.0748098,0.291741,0.243247967
1279560,0.469758,0.277309,0.292526,0.612799,0.054186,0.238365,0.324157167
1279600,0.421482,0.265979,0.652879,0.274384,0.147878,0.202329,0.3274885
1279640,0.349828,0.326364,0.633458,0.804711,0.163307,0.18818,0.410974667
1279680,0.413485,0.342383,0.893585,0.401951,0.167682,0.204291,0.403896167
1279720,0.476307,0.302997,0.136339,0.212595,0.124971,0.129686,0.2304825
1279760,0.980827,0.303448,0.111828,0.227846,0.0793994,0.14036,0.307284733
1279800,1.38663,0.33323,0.103131,0.119687,0.0751197,0.0605989,0.346399433
1279840,1.46361,0.329958,0.238398,0.103288,0.0385048,0.0552538,0.3715021
1279880,1.32679,0.356139,0.226618,0.10179,0.0871469,0.114529,0.368835483
1279920,1.17097,0.358071,0.167982,0.0786404,0.0974474,0.163725,0.339472633
1279960,0.801788,0.429078,0.17441,0.13471,0.150621,0.128251,0.303143
1280000,0.429534,0,0.253358,0.0870149,0.0447529,0.0696798,0.147389933
1280040,0.267041,0,0.380788,0.0910944,0.0438686,0.250424,0.172202667
1280080,0.469043,0,0.388352,0.130515,1.08031,0.157631,0.370975167
1280120,0.111932,0,0.359832,0.524421,0.157556,0.185204,0.2231575
1280160,0.153618,0,0.273397,0.513962,0.197198,0.104184,0.207059833
1280200,0.264571,0,0.206421,0.110155,0.0887859,0.145518,0.135908483
1280240,0.0464569,0,0.278017,0.0268309,0.120121,0.167338,0.106460633
1280280,1.00809,0,0.257866,0.208242,0.11828,0.0927496,0.280871267
1280320,1.26392,0,0.195552,0.193636,0.227445,0.176858,0.342901833
1280360,0.99752,0,0.152175,0.0646841,0.391269,0.21536,0.30350135
1280400,1.03623,0,0.10221,0.151051,0.39026,0.210849,0.3151
1280440,0.880554,0,0.106637,0.343074,0.466633,0.209682,0.33443
1280480,0.841273,0,0.137764,0.293922,0.38296,0.164693,0.303435333
1280520,0.961189,0,0.128612,0.109774,0.07052,0.103328,0.228903833
1280560,0.901622,0,0.11178,0.135055,0.0712712,0.118695,0.223070533
1280600,0.347868,0,0.109822,0.0591377,0.122866,0.149677,0.131561783
1280640,0.282995,0,0.114446,0.0552869,0.132771,0.1458,0.12188315
1280680,0.773664,0,0.114253,0.0679305,0.188137,0.147428,0.215235417
1280720,1.03895,0,0.15477,0.202417,0.287788,0.148618,0.305423833
1280760,1.07402,0,0.161303,0.629044,0.32738,0.164929,0.392779333
1280800,1.06064,0,0.197112,0.305629,0.325961,0.192099,0.346906833
1280840,1.03465,0,0.186383,0.327531,0.530351,0.191253,0.378361333
1280880,0.980931,0,0.112429,0.293537,0.202982,0.17418,0.294009833
1280920,1.05292,0,0.104695,0.45252,0.638254,0.309689,0.426346333
1280960,1.0139,0,0.125462,0.201204,0.581132,0.333272,0.375828333
1281000,0.506037,0,0.115682,0.322563,0.671899,0.35663,0.328801833
1281040,0.477386,0,0.121492,0.309679,0.484502,0.296109,0.281528
1281080,0.510731,0,0.113003,0.0488961,0.315848,0.336925,0.220900517
1281120,0.488374,0,0.109482,0.0930904,0.30628,0.298606,0.215972067
1281160,0.229738,0,0.106428,0.297189,0.299376,0.301551,0.205713667
1281200,0.21737,0,0.133357,0.328615,0.33577,0.217201,0.2053855
1281240,0.38327,0,0.141077,0.168682,0.36975,0.223298,0.214346167
1281280,0.390418,0,0.123293,0.126911,0.326732,0.212336,0.196615
1281320,0.295633,0,0.11037,0.190271,0.298468,0.275371,0.195018833
1281360,0.305578,0,0.165763,0.148181,0.313606,0.253782,0.197818333
1281400,0.417989,0,0.139721,0.0773525,0.124906,0.215481,0.162574917
1281440,0.425395,0,0.0977776,0.116508,0.0534407,0.121295,0.13573605
1281480,0.729408,0,0.0847735,0.0780692,0.0458175,0.0542633,0.165388583
1281520,0.83602,0,0.078779,0.109151,0.0413145,0.0649744,0.18837315
1281560,1.13812,0,0.0747584,0.0475505,0.132029,0.169434,0.260315317
1281600,0.903559,0,0.0702279,0.0466091,0.134995,0.167292,0.220447167
1281640,0.872635,0,0.0449799,0.0414959,0.208763,0.227889,0.232627133
1281680,0.534793,0,0.0380029,0.228699,0.176541,0.208146,0.197696983
1281720,0.156142,0,0.038286,0.171404,0.291855,0.281559,0.156541
1281760,0.223555,0,0.0492365,0.253181,0.2737,0.370307,0.194996583
1281800,0.682389,0,0.0554234,0.305458,0.195775,0.205371,0.240736067
1281840,0.759908,0,0.073886,0.163682,0.230119,0.231336,0.243155167
1281880,0.624346,0,0.0824585,0.398816,0.0568181,0.180635,0.2238456
1281920,0.757319,0,0.0931075,0.338897,0.093588,0.172055,0.242494417
1281960,0.410004,0,0.0977497,0.0784103,0.189999,0.204446,0.163434833
1282000,0.432719,0,0.0800988,0.0759114,0.462704,0.211129,0.210427033
1282040,0.063978,0,0.082758,0.211466,0.416035,0.143411,0.152941333
1282080,0.0529974,0,0.0891265,0.208188,0.416619,0.137606,0.15075615
1282120,0.0960152,0,0.149707,0.150116,0.361121,0.180505,0.156244033
1282160,0.170089,0,0.195904,0.0895946,0.269876,0.158698,0.147360267
1282200,1.36191,0,0.203293,0.399315,0.242722,0.180627,0.397977833
1282240,1.22875,0,0.184748,0.442257,0.17319,0.151444,0.363398167
1282280,1.21724,0,0.161361,0.355754,0.0777783,0.0752168,0.31455835
1282320,0.97056,0,0.167277,0.29383,0.678619,0.0790675,0.36489225
1282360,0.903277,0,0.140341,0.0205172,1.20522,0.0791509,0.391417683
1282400,0.699457,0,0.10522,0.181659,1.27502,0.0858078,0.391193967
1282440,0.507747,0,0.0838255,0.0597015,1.1734,0.117914,0.323764667
1282480,0.401144,0,0.0576749,0.00927394,0.453599,0.117961,0.173275473
1282520,0.558503,0,0.0501938,0.157511,0.416814,0.121206,0.2173713
1282560,0.465008,0,0.052149,0.067198,0.405012,0.106258,0.182604167
1282600,0.476996,0,0.0498888,0.101482,0.415871,0.0471995,0.181906217
1282640,0.46707,0,0.0599785,0.281455,0.433078,0.0456679,0.214541567
1282680,0.377446,0,0.0586672,0.276447,0.858496,0.124765,0.282636867
1282720,0.25267,0,0.077051,0.270983,0.71641,0.139405,0.242753167
1282760,0.49031,0,0.0767734,0.105629,0.78712,0.0478975,0.251288317
1282800,0.328422,0,0.102399,0.202008,0.599087,0.0534853,0.21423355
1282840,0.100098,0,0.102383,0.283,0.605769,0.109043,0.200048833
1282880,0.0343672,0,0.127379,0.0841793,0.622104,0.110301,0.163055083
1282920,0.231486,0,0.126989,0.553992,1.69425,0.00153504,0.434708673
1282960,0.19734,0,0.151561,0.593969,1.50236,0.00480106,0.40833851
1283000,0.248374,0,0.150783,0.0828958,0.87229,0.0157244,0.228344533
1283040,0.239896,0,0.162523,0.237781,0.730879,0.0197715,0.231808417
1283080,0.331325,0,0.202415,0.079988,0.541664,0.16249,0.219647
1283120,0.342863,0,0.111368,0.264956,0.504096,0.137915,0.226866333
1283160,0.400984,0,0.0936882,0.412281,0.623265,0.120962,0.2751967
1283200,0.364256,0,0.122456,0.951934,0.63604,0.0993673,0.362342217
1283240,0.187171,0,0.100526,0.662559,0.796128,0.218454,0.327473
1283280,0.12259,0,0.0990959,0.650805,1.73666,0.237209,0.474393317
1283320,0.427452,0,0.127196,0.628084,2.47096,0.230477,0.6473615
1283360,0.426899,0,0.187262,0.571208,2.57105,0.196869,0.658881333
1283400,0.195242,0,0.18503,0.935959,1.13786,0.175847,0.438323
1283440,0.24126,0,0.0724648,0.770942,0.907069,0.0466308,0.339727767
1283480,0.238674,0,0.11973,0.278014,0.476405,0.0724557,0.19754645
1283520,0.289739,0,0.162641,0.243146,0.696853,0.119056,0.251905833
1283560,0.538659,0,0.15764,0.168353,1.10415,0.00709152,0.329315587
1283600,0.484795,0,0.265267,0.602278,1.28783,0.0387228,0.446482133
1283640,0.416892,0,0.213503,0.552693,1.46207,0.0198041,0.44416035
1283680,0.357071,0,0.0566307,0.519995,1.36092,0.0647743,0.393231833
1283720,0.409523,0,0.0214108,0.721066,1.66159,0.154555,0.4946908
1283760,0.3898,0,0.285915,0.608704,1.62735,0.146625,0.509732333
1283800,0.41274,0,0.270324,0.436633,1.66044,0.0595388,0.4732793
1283840,0.282016,0,0.14364,0.52941,1.83071,0.0624679,0.474707317
1283880,0.298603,0,0.119524,0.607403,1.5581,0.116757,0.4500645
1283920,0.436938,0,0.0979057,0.637972,1.10911,0.11249,0.399069283
1283960,0.535877,0,0.0795665,0.813388,0.541982,0.0740153,0.3408048
1284000,0.637859,0,0.0647762,0.804176,0.615269,0.0592262,0.363551067
1284040,0.457006,0,0.0645505,0.767759,0.792541,0.0724793,0.359055967
1284080,0.337828,0,0.0814805,0.714432,0.948049,0.1044,0.364364917
1284120,0.225662,0,0.0791723,0.718836,0.852433,0.144687,0.336798383
1284160,0.20979,0,0.10448,0.682211,0.610772,0.150627,0.29298
1284200,0.215536,0,0.10604,0.459771,0.306388,0.235791,0.220587667
1284240,0.205635,0,0.148257,0.472591,0.296508,0.267036,0.231671167
1284280,0.221642,0,0.142615,0.361303,0.605196,0.225348,0.259350667
1284320,0.238535,0,0.192316,0.368548,0.763848,0.26095,0.304032833
1284360,0.221575,0,0.18713,0.309889,1.47346,0.189163,0.3968695
1284400,0.216834,0,0.245805,0.228781,0.772229,0.267454,0.288517167
1284440,0.228569,0,0.250033,0.283113,0.541216,0.246063,0.258165667
1284480,0.219894,0,0.277489,0.262442,0.534858,0.244238,0.256486833
1284520,0.239998,0,0.270686,0.279314,0.569911,0.20767,0.261263167
1284560,0.237165,0,0.207959,0.145992,0.624987,0.164919,0.230170333
1284600,0.266026,0,0.186666,0.18534,0.536354,0.0730713,0.20790955
1284640,0.259641,0,0.240979,0.176734,0.493227,0.156765,0.221224333
1284680,0.243878,0,0.234373,0.151709,0.504893,0.0956655,0.205086417
1284720,0.234717,0,0.244915,0.147043,0.519804,0.101257,0.207956
1284760,0.248089,0,0.23923,0.158224,0.519087,0.269706,0.239056
1284800,0.282273,0,0.27905,0.155987,0.532068,0.328023,0.262900167
1284840,0.235928,0,0.294885,0.103744,0.849182,0.149552,0.272215167
1284880,0.226346,0,0.358314,0.161497,0.635296,0.274258,0.275951833
1284920,0.312869,0,0.350624,0.0566011,0.626615,0.302831,0.27492335
1284960,0.436409,0,0.500532,0.0437967,0.511267,0.220833,0.28547295
1285000,0.250934,0,0.448519,0.585221,0.776148,0.220268,0.380181667
1285040,0.233669,0.00729556,0.194833,0.811996,0.587855,0.128115,0.327293927
1285080,0.246055,0.00432637,0.15628,0.510809,0.160783,0.183171,0.210237395
1285120,0,0.0468387,0.306509,0.218708,0.119622,0.189538,0.146869283
1285160,0,0.0494443,0.395552,0.284978,1.14839,0.144958,0.337220383
1285200,0,0.0360527,0.853005,0.133473,1.18128,0.170051,0.395643617
1285240,0,0.036918,0.722005,0.338682,1.24386,0.0233824,0.394141233
1285280,0,0.0158169,0.335678,0.333531,0.138057,0.0400841,0.143861167
1285320,0,0.0176258,0.224293,0.159639,0.105666,0.174778,0.113666967
1285360,0,0.013967,0.0657689,0.132462,2.08592,0.178294,0.412735317
1285400,0,0.0416609,0.0262137,0.101148,1.80716,0.261185,0.3728946
1285440,0,0.108271,0.0554067,0.124952,1.59877,0.287311,0.362451783
1285480,0,0.130442,0.0884206,0.162316,1.25877,0.232869,0.312136267
1285520,0,0.0735191,0.463302,0.225339,0.120629,0.179953,0.177123683
1285560,0,0.0733923,0.545131,0.115668,0.145349,0.144403,0.170657217
1285600,0,0.0412761,0.582311,0.0605558,0.280989,0.0537274,0.169809883
1285640,0,0.00578064,0.496461,0.0820246,0.417367,0.291047,0.215446707
1285680,0,0.039329,0.151034,0.0633073,0.416351,0.271692,0.156952217
1285720,0,0.0604948,0.128868,0.0737979,0.0307549,0.0740403,0.061325983
1285760,0,0.67979,0.151997,0.131489,0.0842058,0.0211723,0.178109017
1285800,0,0.520939,0.134002,0.134431,0.199911,0.0611103,0.17506555
1285840,0,0.612329,0.145722,0.109055,0.0581867,0.0308519,0.159357433
1285880,0,0.802081,0.164031,0.126462,0.107577,0.233767,0.238986333
1285920,0,0.180763,0.151756,0.0994992,0.266246,0.133987,0.138708533
1285960,0,0.0972204,0.141723,0.19171,0.356694,0.196303,0.163941733
1286000,0,0.23326,0.310633,0.454118,0.523147,0.249516,0.295112333
1286040,0,0.213666,0.245028,0.558441,0.446131,0.208975,0.278706833
1286080,0,0.186839,0.247531,0.537017,0.394963,0.258569,0.270819833
1286120,0,1.11076,0.167844,0.558972,0.139054,0.325477,0.3836845
1286160,0,0.949295,0.188891,0.47106,0.0449264,0.30833,0.327083733
1286200,0,1.02552,0.34042,0.238859,0.0571869,0.22577,0.314625983
1286240,0,0.981656,0.426122,0.223342,0.109681,0.195599,0.322733333
1286280,0,0.97192,0.471806,0.186544,0.282649,0.079906,0.3321375
1286320,0,0.729969,0.554781,0.161943,0.140184,0.0268551,0.26895535
1286360,0,0.613061,0.557348,0.0276052,0.0362712,0.0413741,0.212609917
1286400,0,0.444184,0.428117,0.0279676,0.0522166,0.0395784,0.165343933
1286440,0,0.175112,0.497083,0.160248,0.0271076,0.419726,0.213212767
1286480,0,0.262621,0.5625,0.200799,0.0320617,0.536724,0.265784283
1286520,0,0.270779,0.402104,0.249635,0.0343638,0.675202,0.272013967
1286560,0,0.298849,0.31693,0.301547,0.0363486,0.52602,0.246615767
1286600,0,0.125907,0.243406,0.231291,0.0371702,0.228796,0.144428367
1286640,0,0.0854445,0.910352,0.170769,0.0735241,0.171806,0.235315933
1286680,0,0.0483687,0.602498,0.346432,0.00884681,0.17711,0.197209252
1286720,0,0.0521189,0.197134,0.366628,0.0143348,0.137953,0.128028117
1286760,0,0.0445425,0.229752,0.467572,0.168384,0.143765,0.17566925
1286800,0,0.0628579,0.233459,0.490301,0.119891,0.141555,0.174677317
1286840,0,0.0525298,0.398615,0.454996,0.099135,0.160904,0.1943633
1286880,0,0.247002,0.578113,0.358863,0.103804,0.167763,0.242590833
1286920,0,0.363113,0.56301,0.250063,0.0190611,0.176813,0.228676683
1286960,0,0.171533,1.14814,0.37527,0.0220651,0.185528,0.31708935
1287000,0,0.17863,1.06264,0.28703,0.0733482,0.176198,0.2963077
1287040,0,0.273766,0.791186,0.244311,0.0488478,0.172069,0.255029967
1287080,0,0.212371,0.77149,0.211339,0.125301,0.204959,0.254243333
1287120,0,0.143131,0.789535,0.181216,0.124943,0.201908,0.240122167
1287160,0,0.0961439,0.631864,0.422872,0.121646,0.252958,0.254247317
1287200,0,0.100031,0.446744,0.393862,0.0376884,0.237716,0.202673567
1287240,0,0.133735,0.290652,0.179135,0.129274,0.195304,0.154683333
1287280,0,0.13441,0.21334,0.149955,0.240926,0.197192,0.1559705
1287320,0,0.163424,0.217407,0.0512645,0.550647,0.241504,0.204041083
1287360,0,0.135253,0.189712,0.0677353,0.533022,0.662639,0.264726883
1287400,0,0.120325,0.176443,0.0969441,0.509447,0.12821,0.17189485
1287440,0,0.101828,0.463151,0.101412,0.437168,0.145586,0.208190833
1287480,0,0.114177,0.489491,0.0220328,0.123859,0.0825603,0.138686683
1287520,0,0.125571,0.543046,0.0211811,0.107562,0.137078,0.155739683
1287560,0,0.105463,0.479971,0.0818331,0.11568,0.148764,0.155285183
1287600,0,0.0771439,0.394684,0.0758115,0.027803,0.155212,0.121775733
1287640,0,0.107838,0.365497,0.251442,1.1462,0.129537,0.333419
1287680,0,0.717732,0.498617,0.00905195,0.806842,0.116959,0.358200325
1287720,0,1.28814,0.532793,0.236758,0.441995,0.0584148,0.426350133
1287760,0,1.40549,0.531192,0.378465,0.200203,0.0348835,0.425038917
1287800,0,2.06251,0.479132,0.558709,0.375362,0.0365297,0.585373783
1287840,0,1.8555,0.418443,0.554792,0.0805386,0.0414888,0.491793733
1287880,0,2.20311,0.350456,0.78621,0.265662,0.0774917,0.613821617
1287920,0,1.95671,0.377364,1.22368,0.111584,0.0621462,0.621914033
1287960,0,1.51077,0.353154,0.95302,0.16552,0.0562613,0.506454217
1288000,0,1.23337,0.377833,1.67983,0.177185,0.0786945,0.591152083
1288040,0,0.98809,0.152379,1.4562,0.105138,0.184226,0.4810055
1288080,0,0.611338,0.111337,1.25269,0.0747632,0.244282,0.3824017
1288120,0,0.528027,0.18944,0.494807,0.060688,0.0593111,0.222045517
1288160,0,0.5433,0.134147,0.182249,0.0608782,0.0489778,0.161592
1288200,0,0.618244,0.173791,0.554927,0.0579181,0.648852,0.342288683
1288240,0,0.735904,0.192045,0.439192,0.183355,0.629066,0.363260333
1288280,0,0.871131,0.189563,0.332071,0.0899961,0.719112,0.36697885
1288320,0,0.798745,0.194743,0.302737,0.142298,0.611884,0.3417345
1288360,0,0.809735,0.136538,0.369074,0.326937,0.540797,0.363846833
1288400,0,0.94336,0.0741625,0.313284,0.335589,0.455011,0.35356775
1288440,0,1.01874,0.0616952,0.35698,1.00528,0.521168,0.4939772
1288480,0,1.17825,0.102368,0.386304,1.11821,0.642679,0.571301833
1288520,0,1.10235,0.162058,0.450503,1.29402,0.72471,0.6222735
1288560,0,0.911783,0.0684774,0.550248,1.50989,0.727759,0.628026233
1288600,0,0.709697,0.0650916,0.700622,1.24115,0.881085,0.5996076
1288640,0,0.544561,0.152471,0.643127,1.02565,0.882036,0.5413075
1288680,0,0.253078,0.175398,0.582897,0.695107,0.948044,0.442420667
1288720,0,0.381585,0.191328,0.533452,0.531266,0.934779,0.428735
1288760,0,0.302744,0.194149,0.544823,0.911319,1.01497,0.4946675
1288800,0,0.377137,0.21472,0.570499,0.93357,0.987376,0.513883667
1288840,0,0.408759,0.207467,0.506046,0.717247,0.87434,0.452309833
1288880,0,0.268742,0.244778,0.211426,0.221716,0.845248,0.298651667
1288920,0,0.159993,0.249352,0.397106,0.44687,0.0843557,0.222946117
1288960,0,0.428787,0.253316,0.461562,0.316043,0.0772131,0.256153517
1289000,0,0.333995,0.237416,0.593096,0.203556,0.041659,0.234953667
1289040,0,1.20604,0.190467,0.509174,0.0906551,0.0645971,0.343488867
1289080,0,1.78221,0.171213,0.852549,0.708384,0.110738,0.604182333
1289120,0,2.32662,0.171519,0.794639,0.397312,0.11044,0.633421667
1289160,0,2.14479,0.157578,0.645696,0.30332,0.0273042,0.546448033
1289200,0,2.10516,0.155091,0.300134,0.359388,0.0145713,0.489057383
1289240,0,1.75676,0.1469,0.447549,0.459517,0.0226498,0.4722293
1289280,0,2.11516,0.148915,0.448778,1.05013,0.0179117,0.630149117
1289320,0,1.92987,0.143644,0.369618,1.01375,0.0721663,0.588174717
1289360,0,1.50246,0.173119,0.821627,1.53816,0.0706851,0.68434185
1289400,0,1.26463,0.165914,0.859145,2.00186,0.160962,0.742085167
1289440,0,0.881831,0.153156,1.05021,1.79127,0.139365,0.669305333
1289480,0,0.679192,0.140185,0.454554,1.44247,0.0291091,0.457585017
1289520,0,0.755287,0.156639,0.322164,1.19578,0.0237072,0.408929533
1289560,0,0.665101,0.153721,0.515178,1.177,0.104437,0.435906167
1289600,0,0.664858,0.146211,0.602662,0.813632,0.0577175,0.38084675
1289640,0,0.646591,0.147296,1.31317,0.489631,0.31921,0.485983
1289680,0,0.652888,0.163654,1.60258,0.587365,0.0855516,0.515339767
1289720,0,0.64378,0.131231,0.896152,0.581246,0.328628,0.430172833
1289760,0,0.728242,0.128528,0.471737,0.609276,0.299735,0.372919667
1289800,0,0.822362,0.119367,0.949779,0.900887,0.317297,0.518282
1289840,0,1.00679,0.161742,0.389234,1.00739,0.345827,0.485163833
1289880,0,1.02157,0.222662,0.499378,1.37144,0.251157,0.5610345
1289920,0,0.948661,0.186417,0.658496,1.35897,0.211128,0.560612
1289960,0,0.904382,0.162178,0.110582,1.26966,1.59539,0.673698667
1290000,0,0.859149,0.278301,0.741239,1.22947,0.119228,0.537897833
1290040,0,0.801085,0.337227,0.0836821,0.451883,0.156894,0.305128517
1290080,0,0.82574,0.171379,0.100668,0.407247,0.215404,0.286739667
1290120,0,0.766998,0.176921,0.251024,0.344167,0.12214,0.276875
1290160,0,0.741226,0.80539,0.359632,0.417453,0.114695,0.406399333
1290200,0,0.689848,0.887946,0.402725,0.552516,0.0997114,0.438791067
1290240,0,0.721346,0.957617,0.0405989,0.645763,0.0994812,0.410801017
1290280,0,0.686019,0.908191,0.196095,0.16225,1.59169,0.5907075
1290320,0,0.743151,0.663821,0.946037,0.217701,1.86415,0.739143333
1290360,0,0.711427,0.481157,0.902183,0.802999,0.147698,0.507577333
1290400,0,0.506229,0.334901,0.775967,0.844048,0.171983,0.438854667
1290440,0,0.454256,0.268419,0.378635,0.604625,0.0997515,0.30094775
1290480,0,0.460379,0.428655,0.451012,0.798875,0.087282,0.371033833
1290520,0,0.447999,0.404201,0.381509,0.660278,0.260148,0.3590225
1290560,0,0.315845,0.200629,0.268649,0.707839,0.316733,0.301615833
1290600,0,0.284719,0.210424,0.37142,0.872722,0.802482,0.423627833
1290640,0,0.226987,0.232595,0.225935,0.94405,0.619604,0.374861833
1290680,0,0.240537,0.24954,0.228729,1.30484,0.78678,0.468404333
1290720,0,0.547147,0.224935,0.431398,0.99088,0.672514,0.477812333
1290760,0,0.565237,0.210471,0.171965,0.154194,0.777977,0.313307333
1290800,0,0.491369,0.213052,0.272581,0.192217,0.323417,0.248772667
1290840,0,0.467272,0.205712,0.324594,0.27617,0.34276,0.269418
1290880,0,0.517397,0.174618,0.129192,0.234723,0.259117,0.2191745
