start_time,rppg_sync
504.04,0.0
505.24,0.0
506.44,0.0
507.64,0.0
508.84,0.0
510.04,0.0
511.24,0.0
512.44,0.0
513.64,0.0
514.84,0.0
516.039,0.0
517.24,0.0
518.44,0.0
519.64,0.0
520.84,0.0
522.039,0.0
523.24,0.0
524.44,0.0
525.64,0.0
526.84,0.0
528.04,0.0
529.24,0.0
530.44,0.0
531.64,0.0
532.84,0.0
534.04,0.0
535.24,0.0
536.44,0.0
537.64,0.0
538.84,0.0
540.04,0.0
541.24,0.0
542.44,0.0
543.64,0.0
544.84,0.0
546.04,0.0
547.24,0.0
548.44,0.0
549.64,0.0
550.84,0.0
552.04,0.0
553.24,0.0
554.44,0.0
555.64,0.0
556.84,0.0
558.04,0.0
559.24,0.0
560.44,0.0
561.64,0.0
562.84,0.0
564.04,0.0
565.24,0.0
566.44,0.0
567.64,0.0
568.84,0.0
570.04,0.0
571.24,0.0
572.44,0.0
573.64,0.0
574.84,0.0
576.04,0.0
577.24,0.0
578.44,0.0
579.64,0.0
580.84,0.0
582.04,0.0
583.24,0.0
584.44,0.0
585.64,0.0
586.84,0.0
588.04,0.0
589.24,0.0
590.44,0.0
591.64,0.0
592.84,0.0
594.04,0.0
595.24,0.0
596.44,0.0
597.64,0.0
598.84,0.0
600.04,0.0
601.24,0.0
602.44,0.0
603.64,0.0
604.84,0.0
606.04,0.0
607.24,0.0
608.44,0.0
609.64,0.0
610.84,0.0
612.04,0.0
613.24,0.0
614.44,0.0
615.64,0.0
616.84,0.0
618.04,0.0
619.24,0.0
620.44,0.0
621.64,0.0
622.84,0.0
624.04,0.0
625.24,0.0
626.44,0.0
627.64,0.0
628.84,0.0
630.04,0.0
631.24,0.0
632.44,0.0
633.64,0.0
634.84,0.0
636.04,0.0
637.24,0.0
638.44,0.0
639.64,0.0
640.84,0.0
642.04,0.0
643.24,0.0
644.44,0.0
645.64,0.0
646.84,2.6166209614021405e-05
648.04,-3.946839004138701e-05
649.24,-8.574960069128814e-05
650.44,0.00022563450263640974
651.64,-0.0003746803215588342
652.84,-0.0009057516545087619
654.04,-0.0005705876571024694
655.24,-0.00023801494571803122
656.44,9.391319350044962e-05
657.64,0.00023546979921250534
658.84,0.00024342306143978226
660.04,0.0001822120212541566
661.24,0.0006028933362906196
662.44,-0.0003186895914806046
663.64,-0.00037283208893516785
664.84,-0.00010859858502088195
666.04,-3.077103779737487e-05
667.24,-0.0003102745058516101
668.44,-0.000941827558371936
669.64,-0.0003337875306693953
670.84,0.0035599350717598977
672.04,0.002353699011246303
673.24,0.0024844137988893397
674.44,0.003385785189993525
675.64,0.00386339960168893
676.84,0.0030799084522416253
678.04,0.0021285911942184794
679.24,0.0017983916306434824
680.44,0.0009080451578104724
681.64,0.0006255346034289701
682.84,-0.0006046595499594221
684.04,-0.0007291104349131234
685.24,-0.0009288401153650378
686.44,-0.0005742712130402962
687.64,-0.00038826891053151227
688.84,-0.0025696116822085465
690.04,-0.0038430361561147468
691.24,-0.003106907587059678
692.44,-0.0021487354126340213
693.64,-0.0028309075028951866
694.84,-0.002425558361951128
696.04,-0.0019166031436982814
697.24,-0.0002918962469869457
698.44,1.1969447172610267e-05
699.64,-0.0005124919702341615
700.84,-0.000418385765926667
702.04,0.0001642729626357294
703.24,0.0011376616236745867
704.44,0.0020578530989960285
705.64,0.0012106818211746074
706.84,0.0013516793670216875
708.04,0.00017704941126276373
709.24,-0.003282443450932898
710.44,-0.004560342190184719
711.64,-0.0039518121864754435
712.84,-0.0020487106562156175
714.04,-0.0007105611082321552
715.24,-0.0001371920898538446
716.44,0.0024903895776814426
717.64,0.00389558971991846
718.84,0.0074012197303280096
720.04,0.009602966411516953
721.24,0.010761127334847092
722.44,0.01137695113620954
723.64,0.011758352544210303
724.84,0.011584889794269087
726.04,0.01462730221049046
727.24,0.01551603116033113
728.44,0.014352831414257805
729.64,0.015451242725622285
730.84,0.017449827008298644
732.04,0.018843141716215928
733.24,0.018322914733327735
734.44,0.016266758724745638
735.64,0.018029282157924046
736.84,0.019147405091029277
738.04,0.01928565723631337
739.24,0.018814514819442883
740.44,0.01850410521165797
741.64,0.0196512137318747
742.84,0.020086253987337852
744.04,0.021652497239469666
745.24,0.023298924866147208
746.44,0.023798777562643557
747.64,0.022957003491812455
748.84,0.02239832810133647
750.04,0.020763918211346866
751.24,0.01925408148441654
752.44,0.02039877486410056
753.64,0.02138512702730291
754.84,0.020529732066696997
756.04,0.019126345894622573
757.24,0.01951589553947595
758.44,0.018472307034395126
759.64,0.017473929089289537
760.84,0.014911395056394088
762.04,0.01359398401914385
763.24,0.014059117615238311
764.44,0.011731994767044819
765.64,0.0088301449613091
766.84,0.006282806096862114
768.04,0.00337446287629859
769.24,0.0024248157957149417
770.44,0.00045762735699433075
771.64,-4.2604196854548654e-05
772.84,0.0027732226740239557
774.04,0.005066085909458811
775.24,0.005551499801408605
776.44,0.0045557716851066235
777.64,0.003060177645433207
778.84,0.00409194798461766
780.04,0.003953303010063944
781.24,0.004244201000149159
782.44,0.0012070653189625998
783.64,-0.0018986411482994562
784.84,-0.0026332802864992223
786.04,-0.0026568584346360114
787.24,-0.002387342735044599
788.44,-0.0012400630945133275
789.64,-0.0025872209897395177
790.84,-0.0037875987100733383
792.04,-0.0012842950921241388
793.24,-0.0016924324572602106
794.44,-0.0013199737342938713
795.64,0.0003664838911623727
796.84,0.0021231387877396323
798.04,0.004021673457352914
799.24,0.005530358230414328
800.44,0.006818328400674886
801.64,0.005564988599582998
802.84,0.005078527571813347
804.04,0.006787277982111154
805.24,0.005714378892408638
806.44,0.004498749331571596
807.64,0.0017379005596784606
808.84,-0.00012399881837765248
810.04,-0.00013749099565472196
811.24,-0.0001274492762624172
812.44,0.00218923454303105
813.64,0.0030370706353272914
814.84,0.005369257515471015
816.04,0.005708054730387243
817.24,0.0043934312280723255
818.44,0.007907500839542935
819.64,0.008331464321652052
820.84,0.008618439342964683
822.04,0.010751502379910472
823.24,0.011163060788711342
824.44,0.01194524751528206
825.64,0.011157693717481463
826.84,0.009886131854921636
828.04,0.012451767202860847
829.24,0.0131833031146714
830.44,0.012342765553137075
831.64,0.011219389465306321
832.84,0.010017293661433245
834.04,0.00901262333148451
835.24,0.006764282779846025
836.44,0.006030676704906356
837.64,0.005174721492145125
838.84,0.0038927231529351735
840.04,0.0019930411178776296
841.24,0.0014145235595654426
842.44,0.0038182224732946904
843.64,0.001165417308591725
844.84,-0.0001582351694121363
846.04,-0.0014466189569597053
847.24,-0.001355864259708989
848.44,-0.0016945891668357308
849.64,-0.006402218246539926
850.84,-0.007318723706953992
852.04,-0.009100201042452736
853.24,-0.011646359580678245
854.44,-0.01086385022973305
855.64,-0.012155023485807347
856.84,-0.01405517964197252
858.04,-0.0148227020259273
859.24,-0.015673393483886838
860.44,-0.014304214223526703
861.64,-0.01665261540026887
862.84,-0.0180553146429946
864.04,-0.020212692285796554
865.24,-0.02034433292756982
866.44,-0.020494026436589964
867.64,-0.021684527616594385
868.84,-0.021119509068434565
870.04,-0.019888408898799705
871.24,-0.017101962189287494
872.44,-0.015740075320225165
873.64,-0.01421545788053618
874.84,-0.01173800557816734
876.04,-0.011704943969557314
877.24,-0.009933200164931775
878.44,-0.009920683864789705
879.64,-0.007918376678239915
880.84,-0.004037988636469413
882.04,-0.00508200961290977
883.24,-0.003112905230432547
884.44,-0.0013832662344307489
885.64,-0.0011564646526317991
886.84,-0.0006173274167994825
888.04,0.00036715034452853353
889.24,0.0015182499750778199
890.44,0.0011727507266836388
891.64,-0.0009351601101622638
892.84,-0.001266989901470541
894.04,-0.0018573979668305924
895.24,-0.00013437353161235925
896.44,-0.0001813460709516516
897.64,-0.00012214772732552145
898.84,0.0021098634900771
900.04,0.0016002830645241892
901.24,0.0007218713774415359
902.44,0.0005944074710009762
903.64,0.00040902933276590575
904.84,-0.0004171847737095921
906.04,-0.0037753659576163622
907.24,-0.0011240669848540448
908.44,-0.0028964070822129237
909.64,-0.003717781564411709
910.84,-0.004181193104527346
912.04,-0.006007355585758855
913.24,-0.003163663769308125
914.44,-0.0029602445040702264
915.64,-0.0026439471258101165
916.84,-0.0026386395931826236
918.04,-0.00432758818015911
919.24,-0.005633374673725385
920.44,-0.0034894448492380128
921.64,-0.005528959345868576
922.84,-0.004924520984155561
924.04,-0.005168194158522964
925.24,-0.004784390135032532
926.44,-0.005205667750568708
927.64,-0.005308160545582721
928.84,-0.004825041956650121
930.04,-0.005038150358314737
931.24,-0.004660188769602324
932.44,-0.003925909767298332
933.64,-0.0032133574526063287
934.84,-0.002424706379318746
936.04,-0.0016679092438678202
937.24,-0.0007744455906392785
938.44,-9.361666882100371e-05
939.64,0.0007341287082886258
940.84,0.0012036237598432274
942.04,0.002179590438954857
943.24,0.0033453924121966726
944.44,0.0037768235964872592
945.64,0.0022603088396198207
946.84,0.004168427393151914
948.04,0.004560315897454117
949.24,0.004468230196492886
950.44,0.00487494943263373
951.64,0.004375850748353446
952.84,0.0034246592081328
954.04,0.0037324889320419392
955.24,0.004281968142962175
956.44,0.004013540892041866
957.64,0.004516675132795405
958.84,0.0022141826837852128
960.04,0.00291699943483386
961.24,0.0028264470292401534
962.44,0.0017570033311922599
963.64,0.00095845726525086
964.84,-0.0003031185870186775
966.04,-0.000636333508761395
967.24,-0.00027122740201294867
968.44,0.0005516047223685244
969.64,-0.0012547590742303639
970.84,-0.004192039130163081
972.04,-0.004104108991023696
973.24,-0.00392307141100681
974.44,-0.004932089122293256
975.64,-0.005964089692818226
976.84,-0.007418447355000057
978.04,-0.010588565394429475
979.24,-0.012772326107978155
980.44,-0.012486354535036825
981.64,-0.012883508706843315
982.84,-0.011954350429568938
984.04,-0.012534833316613505
985.24,-0.010265951368245424
986.44,-0.010421068021962616
987.64,-0.01060720873514939
988.84,-0.009275735176857912
990.04,-0.009107625572601728
991.24,-0.007063364220661228
992.44,-0.0071441106272342805
993.64,-0.006541755934203063
994.84,-0.006338133805369048
996.04,-0.006318409029464687
997.24,-0.006191928303889863
998.44,-0.006061789673851083
999.64,-0.005888932993125711
1000.84,-0.005655264454726519
1002.04,-0.005284508570007172
1003.24,-0.0051031781123608965
1004.44,-0.004521935857237324
1005.64,-0.004440160734090976
1006.84,-0.004891807941779987
1008.04,-0.004562340825481511
1009.24,-0.0018720921738172762
1010.44,-0.0029700575790476804
1011.64,-0.0029222837030607974
1012.84,-0.0029500557782337583
1014.04,-0.0029314065328386874
1015.24,-0.0033372718269312302
1016.44,-0.0025966517078481665
1017.64,-0.0022742372455675265
1018.84,-0.002707615413784077
1020.04,-0.0027438911601902344
1021.24,-0.0026596872107540457
1022.44,-0.0017164960937462435
1023.64,-0.0024200381380981998
1024.839,-0.00284872000191142
1026.04,-0.0034280685262408636
1027.24,-0.0031586289870223646
1028.44,-0.0026716053309556983
1029.64,-0.0033183545466120333
1030.839,-0.0036962572858880846
1032.04,-0.0040846421442988405
1033.24,-0.0029411048225716275
1034.44,-0.002836943950094038
1035.64,-0.0030828548696199345
1036.839,-0.003607969580481123
1038.04,-0.003808948366721025
1039.24,-0.00386059718950411
1040.44,-0.00353473378917758
1041.64,-0.00171889316632271
1042.839,-0.0008708572967929058
1044.04,-0.0007497816401401598
1045.24,0.00015955164783812905
1046.44,0.00019904734162358017
1047.64,0.0007207294059987806
1048.84,0.0011206178021341564
1050.04,0.0017090817502010008
1051.24,0.00208615377325229
1052.44,0.0010895795335104192
1053.64,0.0017719897086697555
1054.84,0.00017946145549462952
1056.04,0.0
1057.24,0.0
1058.44,0.0
1059.64,0.0
1060.84,0.0
1062.04,0.0
1063.24,0.0
1064.44,0.0
1065.64,0.0
1066.84,0.0
1068.04,0.0
1069.24,0.0
1070.44,0.0
1071.64,0.0
1072.84,0.0
1074.04,0.0
1075.24,0.0
1076.44,0.0
1077.64,0.0
1078.84,0.0
1080.04,-4.0861171304550285e-05
1081.24,-0.00016084278537649793
1082.44,-0.0005382971163673674
1083.64,-0.0003700747149804507
1084.84,-0.00013395752852461899
1086.04,0.0004619411777144648
1087.24,-0.00010319177745646127
1088.44,-7.594694091256656e-05
1089.64,0.0011841841779852021
1090.84,-0.003652932526555214
1092.04,-0.002426784665492836
1093.24,-0.0009820389484069233
1094.44,-0.0012799511924441805
1095.64,-0.0005074899393291004
1096.84,0.0005617825656072749
1098.04,0.0007706394926222756
1099.24,5.3660680827196064e-05
1100.44,0.0029160964768189467
1101.64,0.0022530687760593526
1102.84,0.0030144465205345166
1104.04,0.0034264427831058146
1105.24,0.003338862936594646
1106.44,0.003448346919499522
1107.64,0.003568317387777995
1108.84,0.0043373166425797
1110.04,0.0038204724759517633
1111.24,0.0026830389632226037
1112.44,0.004764049964035343
1113.64,0.004525549216702363
1114.84,0.004803724614913559
1116.04,0.005611176543589282
1117.24,0.005822125560028689
1118.44,0.005408031510917605
1119.64,0.0046987959780592035
1120.84,0.004264795347047126
1122.04,0.003798643662936441
1123.24,0.0033442447648674026
1124.44,0.002562059389206049
1125.64,0.0015116586427544752
1126.84,0.0006969278506709531
1128.04,-0.0003223739361050611
1129.24,-0.0009399835855086426
1130.44,-0.0018172243852478038
1131.64,-0.002267436803424148
1132.84,-0.002679044655468193
1134.04,-0.0034331521053669383
1135.24,-0.004024774423930049
1136.44,-0.003957036147995536
1137.64,-0.00464145906665475
1138.84,-0.0044999459762456555
1140.04,-0.004914286755197468
1141.24,-0.005423571962329503
1142.44,-0.006206005369043702
1143.64,-0.007365956597798459
1144.84,-0.00930118595372465
1146.04,-0.008485234451739909
1147.24,-0.0069583925930224964
1148.44,-0.008726208965023342
1149.64,-0.009419319892792918
1150.84,-0.00930665120600448
1152.04,-0.0106159885921643
1153.24,-0.017793167315550723
1154.44,-0.010643687362151724
1155.64,-0.008983237696647972
1156.84,-0.008945639616967682
1158.04,-0.006343253802449162
1159.24,-0.0027638463674321393
1160.44,-0.0020099998961932587
1161.64,-0.0002942460625600489
1162.84,0.00027488270802261753
1164.04,-0.0005410202748664455
1165.24,0.0023870968534930505
1166.44,0.003617025204521971
1167.64,0.005292837391068687
1168.84,0.006943009394803102
1170.04,0.008750364459524967
1171.24,0.01011977930385604
1172.44,0.01027246645916799
1173.64,0.013409063217754575
1174.84,0.015636806306767944
1176.04,0.01491247678570985
1177.24,0.015455972455294727
1178.44,0.015668274661057642
1179.64,0.018329965774430284
1180.84,0.01740817546630036
1182.04,0.01641222504875071
1183.24,0.015897386454104802
1184.44,0.01545919032838236
1185.64,0.014627405657048016
1186.84,0.013321132104779958
1188.04,0.012092083985526868
1189.24,0.01114937115426259
1190.44,0.010424487732349925
1191.64,0.009955730474135987
1192.84,0.008153348417166521
1194.04,0.007635836669480341
1195.24,0.006548741866575155
1196.44,0.005584705783024493
1197.64,0.0049915254767726805
1198.84,0.005423303180399284
1200.04,0.0035948174379543873
1201.24,0.0021273809863805674
1202.44,-0.0005783188353678725
1203.64,-0.002236145703303198
1204.84,-0.0031792273722670403
1206.04,-0.004360335494045587
1207.24,-0.00393039076422374
1208.44,-0.00345873814401004
1209.64,-0.005594608437615258
1210.84,-0.009575833413731053
1212.04,-0.010862048203185384
1213.24,-0.011235040566841529
1214.44,-0.01210452976087734
1215.64,-0.012465922654354268
1216.84,-0.0073207250593666255
1218.04,-0.00763196008804726
1219.24,-0.009603624871614794
1220.44,-0.012198869393351923
1221.64,-0.00857312393215388
1222.84,-0.01024620089090526
1224.04,-0.010121905927639034
1225.24,-0.010303613064113664
1226.44,-0.0075750610041608575
1227.64,-0.006796734453344855
1228.84,-0.010957725128829816
1230.04,-0.009067393497956648
1231.24,-0.0080975452195735
1232.44,-0.007563928556286573
1233.64,-0.007380492417962616
1234.84,-0.006589465925712238
1236.04,-0.005031681208892321
1237.24,-0.0018471645071414325
1238.44,-0.0024617142641530517
1239.64,-0.00273601702290698
1240.84,-0.001840945041823229
1242.04,-0.0018216576640844024
1243.24,-0.005521952247318879
1244.44,-0.007192706822591655
1245.64,-0.007110679680794955
1246.84,-0.007509793747053159
1248.04,-0.008422170867577378
1249.24,-0.008618544807375277
1250.44,-0.009210732150522595
1251.64,-0.006637867146803415
1252.84,-0.007274869558350611
1254.04,-0.007632513832084432
1255.24,-0.007953167318878341
1256.44,-0.007781220050647922
1257.64,-0.006563152043188414
1258.84,-0.004933161235186662
1260.04,-0.004784977124510153
1261.24,-0.0033039092354506822
1262.44,-0.005679948785964679
1263.64,-0.006550346335652092
1264.84,-0.007305595997765354
1266.04,-0.009333385981828103
1267.24,-0.00894117393669307
1268.44,-0.009371283478760808
1269.64,-0.009327630548143541
1270.84,-0.010024856840012095
1272.04,-0.011294348988610812
1273.24,-0.009692316320401427
1274.44,-0.008859281703038223
1275.64,-0.0062716295214234365
1276.84,-0.007565273072103506
1278.04,-0.011320870033201735
1279.24,-0.010246837208710646
1280.44,-0.00917588800941028
1281.64,-0.007445008061210047
1282.84,-0.011718604872002025
1284.04,-0.008367898053928324
1285.24,-0.010775903684179154
1286.44,-0.010806919099523967
1287.64,-0.009844789130889398
1288.84,-0.009216094264875267
1290.04,-0.010121978554268558
1291.24,-0.010795226188434127
1292.44,-0.0042432371615672105
1293.64,-0.006464458506541323
1294.84,-0.005431651822100231
1296.04,-0.0036423892110308545
1297.24,-0.0009731137546081714
1298.44,3.5111468290838395e-05
1299.64,0.0025336816539046785
1300.84,5.2575852414942685e-05
1302.04,0.002333062171325044
1303.24,0.00265172195723788
1304.44,0.002034422654265559
1305.64,0.0034168801164033502
1306.84,0.00894668629646662
1308.04,0.010558713770027033
1309.24,0.010810328328434794
1310.44,0.010972934471290404
1311.64,0.010033017976845603
1312.84,0.008218613024942766
1314.04,0.01003246652489773
1315.24,0.008152836720598976
1316.44,0.009131336393759616
1317.64,0.008893739411292078
1318.84,0.009069999236771278
1320.04,0.01024740484454952
1321.24,0.00949672397729894
1322.44,0.007840252020603533
1323.64,0.007079088511099062
1324.84,0.0045086740507482735
1326.04,0.003851805520915603
1327.24,0.003349740335476007
1328.44,0.003390152250348489
1329.64,0.005860258706709836
1330.84,0.006091217924551083
1332.04,0.007130277593520171
1333.24,0.009584505721994143
1334.44,0.00797101422179795
1335.64,0.009073356111265767
1336.84,0.006154727752713669
1338.04,0.0042463804664861285
