time_s,rppg_mean,rppg_std,user00,user10,user01
414.2,-0.027298567,0.056818766,0,0.010719,-0.0926147
414.24,-0.019393733,0.045237229,0,0.0129132,-0.0710944
414.28,-0.012201483,0.023483184,0,0.00266925,-0.0392737
414.32,0.000813247,0.001332566,0,0.00235111,8.86E-05
414.36,0.00959572,0.020763982,0,-0.00463494,0.0334221
414.4,0.0157118,0.039386614,0,-0.0133939,0.0605293
414.44,0.006076033,0.04060792,0,-0.0311515,0.0493796
414.48,0.0309297,0.028185512,0,0.055166,0.0376231
414.52,0.0064379,0.066808199,0,-0.0569183,0.076232
414.56,0.020239767,0.091422393,0,-0.0593667,0.120086
414.6,0.026059767,0.112110413,0,-0.0707257,0.148905
414.64,-0.1705989,0.242892969,0,-0.0631057,-0.448691
414.68,0.019334667,0.081980214,0,-0.05125,0.109254
414.72,-0.0817955,0.105111601,0,-0.0450365,-0.20035
414.76,0.009021867,0.050859028,0,-0.0367225,0.0637881
414.8,-0.033664267,0.038711117,0,-0.025029,-0.0759638
414.84,0.019045167,0.04264035,0,-0.0107535,0.067889
414.88,0.077704693,0.127685461,0,0.00804408,0.22507
414.92,0.142089267,0.229164193,0,0.0198098,0.406458
414.96,0.115481133,0.169017398,0,0.0369684,0.309475
415,0.043566067,0.063035217,0,0.0148522,0.115846
415.04,-0.051202733,0.073278354,0,-0.135143,-0.0184652
415.08,-0.052639233,0.053103432,0,-0.106195,-0.0517227
415.12,-0.0302796,0.042793586,0,-0.0792373,-0.0116015
415.16,-0.066535233,0.065731799,0,-0.0681727,-0.131433
415.2,0.037555667,0.065048323,0,0,0.112667
415.24,-0.097220467,0.108399804,-0.214107,0,-0.0775544
415.28,-0.097206833,0.136766499,-0.253598,0,-0.0380225
415.32,-0.102048033,0.161112976,-0.287783,0,-0.0183611
415.36,-0.111416703,0.188131503,-0.328628,0,-0.00562211
415.4,-0.120197567,0.197652549,-0.348317,0,-0.0122757
415.44,-0.115736102,0.20037135,-0.347105,0,-0.000103307
415.48,-0.094841667,0.196285516,-0.320537,0,0.036012
415.52,-0.122037333,0.121034289,-0.242043,0,-0.124069
415.56,-0.077979767,0.07738502,-0.154756,0,-0.0791833
415.6,-0.050633067,0.045158534,-0.0651555,0,-0.0867437
415.64,-0.019709457,0.040937151,0.00764473,0,-0.0667731
415.68,9.58E-05,0.04891107,0.0490547,0,-0.0487673
415.72,0.027011233,0.069703599,0.106178,0,-0.0251443
415.76,0.04838036,0.089099469,0.151204,0,-0.00606292
415.8,0.065106493,0.112449657,0.194952,0,0.00036748
415.84,0.075313967,0.113805018,0.206231,0,0.0197109
415.88,0.0746545,0.111170441,0.202419,0,0.0215445
415.92,0.052977033,0.109406918,0.178788,0,-0.0198569
415.96,0.0273311,0.104884017,0.143175,0,-0.0611817
416,0.010713833,0.108212763,0.123885,0,-0.0917435
416.04,0.0032147,0.095899369,0.100681,0,-0.0910369
416.08,0.004524733,0.089651877,0.0963533,0,-0.0827791
416.12,0.0284457,0.084151988,0.123134,0,-0.0377969
416.16,-0.024346457,0.038403962,-0.00442137,0,-0.068618
416.2,-0.016333723,0.030347806,0.00234893,0,-0.0513501
416.24,-0.015955407,0.031048328,0.00387098,0,-0.0517372
416.28,-0.01533015,0.031746903,0.00584235,0,-0.0518328
416.32,-0.012995993,0.028568978,0.00676462,0,-0.0457526
416.36,0.007778943,0.007404042,0.00859663,0,0.0147402
416.4,-0.0017822,0.011547313,0.0087704,0,-0.014117
416.44,0.02444983,0.034560772,0.00935989,0,0.0639896
416.48,0.0508462,0.069121115,0.0229896,0,0.129549
416.52,0.0648119,0.085789688,0.0323377,0,0.162098
416.56,0.066500367,0.081067468,0.0426961,0,0.156805
416.6,0.0571339,0.066411214,0.0414037,0,0.129998
416.64,0.044349067,0.04885107,0.0363359,0,0.0967113
416.68,0.028207033,0.031194569,0.0229102,0,0.0617109
416.72,0.016556967,0.015620684,0.0186382,0,0.0310327
416.76,-0.00050089,0.009496777,-0.0102382,0,0.00873553
416.8,-0.010558593,0.012054239,-0.0236923,0,-0.00798348
416.84,-0.015465133,0.016439402,-0.0327306,0,-0.0136648
416.88,-0.000331,0.034008208,0.0335105,0,-0.0345035
416.92,-0.016241133,0.014379801,-0.0213704,0,-0.027353
416.96,-0.01031565,0.025106889,0.00799025,0,-0.0389372
417,-0.016604467,0.015409866,-0.0193675,0,-0.0304459
417.04,-0.008449057,0.010335372,-0.00537427,0,-0.0199729
417.08,-0.008182,0.007085859,-0.0122967,0,-0.0122493
417.12,0.007776667,0.018277261,0.0286562,0,-0.0053262
417.16,0.00194435,0.001882022,0.00375714,0,0.00207591
417.2,-0.13342296,0.23049815,-0.399579,0,-0.000689881
417.24,-0.151456567,0.258745904,-0.450221,0,-0.0041487
417.28,-0.1721423,0.292213549,-0.509538,0,-0.0068889
417.32,-0.16688592,0.291557153,-0.503543,0,0.00288524
417.36,-0.137435233,0.249046353,-0.424917,0,0.0126113
417.4,-0.079290967,0.148739161,-0.250876,0,0.0130031
417.44,-0.018204567,0.078887575,-0.104603,0,0.0499893
417.48,0.023385167,0.029602752,0.0134867,0,0.0566688
417.52,0.0453081,0.04571607,0.0914215,0,0.0445028
417.56,0.070552033,0.097381056,0.181656,0,0.0300001
417.6,0.0824671,0.131592899,0.234227,0,0.0131743
417.64,0.088995123,0.158461267,0.271948,0,-0.00496263
417.68,0.105980257,0.185792649,0.32051,0,-0.00256923
417.72,0.12086845,0.216123554,0.370386,0,-0.00778065
417.76,0.143724,0.259182295,0.442925,0,-0.011753
417.8,0.138227167,0.256531363,0.434229,0,-0.0195475
417.84,0.147639333,0.274071161,0.463878,0,-0.02096
417.88,0.1571933,0.291659681,0.49373,0,-0.0221501
417.92,0.1761938,0.318744823,0.544139,0,-0.0155576
417.96,0.16332431,0.288991239,0.496998,0,-0.00702507
418,0.123405867,0.21138746,0.36749,0,0.0027276
418.04,0.05995718,0.100965417,0.176526,0,0.00334554
418.08,0.007117177,0.018536591,0.0281576,0,-0.00680607
418.12,0.04653403,0.077917982,0.136488,0,0.00311409
418.16,-0.0227784,0.065565749,-0.0966954,0,0.0283602
418.2,0.0519302,0.052188388,0.104373,0,0.0514176
418.24,-0.010615933,0.08094331,-0.0963434,0,0.0644956
418.28,0.047494633,0.041280249,0.0677414,0,0.0747425
418.32,-0.006628067,0.044023717,0.0337058,0,-0.05359
418.36,0.003323087,0.010495728,-0.00510884,0,0.0150781
418.4,-0.01035655,0.010613727,-0.02121,0,-0.00985965
418.44,-0.0216137,0.019087321,-0.0361571,0,-0.028684
418.48,-0.026684567,0.023793508,-0.0456909,0,-0.0343628
418.52,-0.033464667,0.029945096,-0.0577333,0,-0.0426607
418.56,-0.032133467,0.028440303,-0.054068,0,-0.0423324
418.6,-0.041770733,0.037828049,-0.073718,0,-0.0515942
418.64,-0.043903067,0.046418486,-0.0924829,0,-0.0392263
418.68,-0.049707133,0.054596731,-0.108142,0,-0.0409794
418.72,-0.046355967,0.061294523,-0.115852,0,-0.0232159
418.76,-0.032697,0.070457989,-0.113563,0,0.015472
418.8,-0.029769017,0.058707159,-0.0973971,0,0.00809005
418.84,-0.031015267,0.039634983,-0.0756686,0,-0.0173772
418.88,-0.0310691,0.027617011,-0.0528272,0,-0.0403801
418.92,-0.0265353,0.024308459,-0.0318777,0,-0.0477282
418.96,0.0071334,0.025694019,-0.0142402,0,0.0356404
419,0.009433544,0.016534066,-0.000224367,0,0.028525
419.04,0.024199377,0.043308954,-0.00160157,0,0.0741997
419.08,0.0194739,0.017683502,0.0238928,0,0.0345289
419.12,0.0975282,0.12592287,0.0528966,0,0.239688
419.16,0.0311753,0.040386963,0.0767993,0,0.0167266
419.2,0.0819931,0.081113301,0.0837823,0,0.162197
419.24,0.023445067,0.046005774,0.0764505,0,-0.0061153
419.28,0.024264967,0.032082667,0.0606401,0,0.0121548
419.32,0.023874067,0.022077099,0.0435519,0,0.0280703
419.36,0.031009433,0.032175288,0.0287924,0,0.0642359
419.4,0.030615133,0.045016968,0.0095419,0,0.0823035
419.44,0.034735167,0.050962297,0.0109657,0,0.0932398
419.48,0.028954467,0.036534108,0.0168616,0,0.0700018
419.52,0.0269476,0.025942875,0.0290899,0,0.0517529
419.56,0.017553433,0.01782504,0.0170221,0,0.0356382
419.6,-0.106699247,0.182918875,-0.00218574,0,-0.317912
419.64,-0.004714567,0.017066441,-0.0236427,0,0.009499
419.68,-0.1289104,0.19533507,-0.0330772,0,-0.353654
419.72,-0.0186093,0.01979734,-0.039412,0,-0.0164159
419.76,-0.111876433,0.161337016,-0.0388093,0,-0.29682
419.8,-0.0387184,0.039078494,-0.0380079,0,-0.0781473
419.84,-0.042430167,0.041584464,-0.0441766,0,-0.0831139
419.88,-0.01864125,0.027678341,-0.0504445,0,-0.00547925
419.92,-0.009794233,0.038815251,-0.0525685,0,0.0231858
419.96,0.012405467,0.06145447,-0.0418999,0,0.0791163
420,0.0331831,0.069484459,-0.0134887,0,0.113038
420.04,0.0489887,0.097348084,-0.0141339,0,0.1611
420.08,-0.007649617,0.006822266,-0.00984475,0,-0.0131041
420.12,-0.006026613,0.015873832,-0.0240312,0,0.00595136
420.16,-0.0035307,0.025995702,-0.0311113,0,0.0205192
420.2,-0.003146067,0.040856747,-0.0454849,0,0.0360467
420.24,0.001660133,0.01819868,-0.0156516,0,0.020632
420.28,0.002286497,0.01148406,0.0147418,0,-0.00788231
420.32,0.006800667,0.036399829,0.0461212,0,-0.0257192
420.36,-0.012549137,0.015981488,-0.00710631,0,-0.0305411
420.4,-0.01003605,0.011133983,-0.00809535,0,-0.0220128
420.44,-0.011452933,0.01192861,-0.0105526,0,-0.0238062
420.48,-0.019467933,0.017077455,-0.0319202,0,-0.0264836
420.52,0.002381167,0.033695411,0.037204,0,-0.0300605
420.56,0.0821424,0.103577369,0.0479292,0,0.198498
420.6,0.050116733,0.05642575,0.0391182,0,0.111232
420.64,0.017188087,0.026521943,0.047733,0,0.00383126
420.68,-0.003682133,0.077944657,0.0723562,0,-0.0834026
420.72,-0.001288033,0.096665286,0.0947268,0,-0.0985909
420.76,0.0085622,0.087409185,0.0999374,0,-0.0742508
420.8,0.013587133,0.067315698,0.08666,0,-0.0458986
420.84,0.0013778,0.065112534,0.0671683,0,-0.0630349
420.88,0.006389793,0.020077084,0.0288841,0,-0.00971472
420.92,-0.00526059,0.006506625,-0.0125364,0,-0.00324537
420.96,0.005328067,0.058146871,-0.0499714,0,0.0659556
421,0.028299633,0.104330013,-0.0589611,0,0.14386
421.04,0.040797833,0.096149291,-0.0282255,0,0.150619
421.08,0.01532801,0.089026302,-0.0681632,0.00513523,0.109012
421.12,-0.019747603,0.085410335,-0.113772,0.00148699,0.0530422
421.16,-0.028452503,0.118844137,-0.161536,0.00909759,0.0670809
421.2,-0.061693567,0.091695305,-0.163775,0.0136898,-0.0349955
421.24,-0.0692697,0.089772122,-0.163384,0.015416,-0.0598411
421.28,-0.063310597,0.071019668,-0.133004,0.00896491,-0.0658927
421.32,-0.024061113,0.080874362,-0.114863,0.00244736,0.0402323
421.36,-0.05648688,0.054386178,-0.114322,-0.00637544,-0.0487632
421.4,-0.049807657,0.039760618,-0.0881324,-0.00875197,-0.0525386
421.44,-0.042560523,0.032180747,-0.0732288,-0.00905517,-0.0453976
421.48,-0.013999437,0.022192291,0.00105746,-0.00357057,-0.0394852
421.52,0.024652657,0.055372816,0.0878394,0.00152837,-0.0154098
421.56,0.051315413,0.081127217,0.144952,0.00689868,0.00209556
421.6,0.063164817,0.086598404,0.163043,0.00903705,0.0174144
421.64,0.059010327,0.085357219,0.15755,0.0115583,0.00792268
421.68,0.053776613,0.072544763,0.136885,0.00314004,0.0213048
421.72,0.04673346,0.056238524,0.110387,0.00377378,0.0260396
421.76,0.047770493,0.041940865,0.0846643,0.00215428,0.0564929
421.8,0.050409377,0.040395994,0.0690442,0.00405963,0.0781243
421.84,0.05434285,0.05198333,0.0507174,0.00426715,0.108044
421.88,0.045867433,0.040772942,0.0436477,0.0062497,0.0877049
421.92,0.03116528,0.033916596,0.020091,0.00417004,0.0692348
421.96,0.014859547,0.024752868,-0.00441807,0.00622311,0.0427736
422,0.010429663,0.023403118,-0.00700327,0.00126386,0.0370284
422.04,0.008420693,0.011463451,0.00262704,0.00101044,0.0216246
422.08,0.011405597,0.011667924,0.0113329,-0.000225809,0.0231097
422.12,0.015019847,0.013826207,0.0187572,-0.000290859,0.0265932
422.16,0.135553517,0.222089461,0.0162741,-0.00141055,0.391797
422.2,0.131522375,0.215728712,0.0142581,-0.000175975,0.380485
422.24,-0.077724388,0.137225053,0.00351759,-0.000529754,-0.236161
422.28,-0.082767237,0.141327593,-0.0025107,0.000159989,-0.245951
422.32,-0.07323749,0.115857581,-0.00964387,-0.0031036,-0.206965
422.36,-0.05394485,0.079397328,-0.0121376,-0.00418695,-0.14551
422.4,0.01702475,0.046161574,-0.01002,-0.00923135,0.0703256
422.44,-0.021743967,0.024526072,-0.0464385,0.0026101,-0.0214035
422.48,-0.006353807,0.022040379,0.00345695,0.00907773,-0.0315961
422.52,-0.017086661,0.038252001,-0.000479582,0.0100551,-0.0608355
422.56,-0.02884927,0.041551611,-0.0218511,0.00875889,-0.0734556
422.6,-0.018117667,0.033882036,-0.0548642,0.0118858,-0.0113746
422.64,0.040640833,0.104797333,-0.0415721,0.0048496,0.158645
422.68,0.061748353,0.095279696,0.00345056,0.0100935,0.171701
422.72,0.0070452,0.054407409,0.0622534,0.0054066,-0.0465244
422.76,-0.056597603,0.064274276,-0.126242,0.00043779,-0.0439886
422.8,-0.047191247,0.038939508,-0.08403,-0.00644554,-0.0510982
422.84,-0.024720033,0.051225276,-0.0645825,0.0330565,-0.0426341
422.88,-0.030010667,0.059433518,-0.0836096,0.0339063,-0.0403287
422.92,-0.0330645,0.058290312,-0.0936938,0.0225647,-0.0280644
422.96,-0.089832667,0.090705755,-0.088111,0,-0.181387
423,-0.0208792,0.049096511,-0.0769643,0,0.0143267
423.04,0.024462333,0.080823353,-0.041304,0,0.114691
423.08,-0.011598867,0.011850971,-0.0236868,0,-0.0111098
423.12,-0.042615997,0.065376588,-0.00996099,0,-0.117887
423.16,0.035434287,0.064579377,-0.00367114,0,0.109974
423.2,0.040149933,0.080772312,-0.0126802,0,0.13313
423.24,0.03518249,0.057454727,0.00406347,0,0.101484
423.28,0.0301982,0.040503646,0.0143684,0,0.0762262
423.32,0.006292133,0.010898295,0.0188764,0,0
423.36,0.009525733,0.016499054,0.0285772,0,0
423.4,0.013030967,0.022570296,0.0390929,0,0
423.44,-0.008586367,0.014872023,-0.0257591,0,0
423.48,-0.0185834,0.032187393,-0.0557502,0,0
423.52,-0.0259134,0.044883325,-0.0777402,0,0
423.56,-0.018716933,0.032418679,-0.0561508,0,0
423.6,0.011699067,0.020263378,0.0350972,0,0
423.64,-0.0231542,0.040104251,-0.0694626,0,0
423.68,-0.017851467,0.030919647,-0.0535544,0,0
423.72,0.047090333,0.08156285,0.141271,0,0
423.76,-0.007755967,0.013433728,-0.0232679,0,0
423.8,-0.004224233,0.007316587,-0.0126727,0,0
423.84,-0.0057642,0.009983887,-0.0172926,0,0
423.88,-0.001673427,0.00289846,-0.00502028,0,0
423.92,0.002925553,0.005067207,0.00877666,0,0
423.96,0.0077234,0.013377321,0.0231702,0,0
424,0.009233133,0.015992256,0.0276994,0,0
424.04,0.008891833,0.015401107,0.0266755,0,0
424.08,0.006189367,0.010720298,0.0185681,0,0
424.12,0.0076647,0.01327565,0.0229941,0,0
424.16,0.010221533,0.017704215,0.0306646,0,0
424.2,0.0089562,0.015512593,0.0268686,0,0
424.24,0.004940067,0.008556446,0.0148202,0,0
424.28,0.0046995,0.008139773,0.0140985,0,0
424.32,-0.005747867,0.009955597,-0.0172436,0,0
424.36,-0.0064072,0.011097596,-0.0192216,0,0
424.4,-0.0057626,0.009981116,-0.0172878,0,0
424.44,-0.0027892,0.004831036,-0.0083676,0,0
424.48,-0.00135527,0.002347396,-0.00406581,0,0
424.52,0.000385403,0.000667538,0.00115621,0,0
424.56,-0.002729733,0.004728037,-0.0081892,0,0
424.6,-0.004932733,0.008543745,-0.0147982,0,0
424.64,-0.006207233,0.010751244,-0.0186217,0,0
424.68,-0.004349567,0.00753367,-0.0130487,0,0
424.72,-0.005881033,0.010186249,-0.0176431,0,0
424.76,-0.006197533,0.010734443,-0.0185926,0,0
424.8,0,0,0,0,0
424.84,0,0,0,0,0
424.88,0,0,0,0,0
424.92,0,0,0,0,0
424.96,0,0,0,0,0
425,0,0,0,0,0
425.04,0,0,0,0,0
425.08,0,0,0,0,0
425.12,0,0,0,0,0
425.16,0,0,0,0,0
425.2,0,0,0,0,0
425.24,0,0,0,0,0
425.28,0,0,0,0,0
425.32,0,0,0,0,0
425.36,0,0,0,0,0
425.4,0,0,0,0,0
425.44,0,0,0,0,0
425.48,0,0,0,0,0
425.52,0,0,0,0,0
425.56,0,0,0,0,0
425.6,0,0,0,0,0
425.64,0,0,0,0,0
425.68,0,0,0,0,0
425.72,0,0,0,0,0
425.76,0,0,0,0,0
425.8,0,0,0,0,0
425.84,0,0,0,0,0
425.88,0,0,0,0,0
425.92,0,0,0,0,0
425.96,0,0,0,0,0
426,0,0,0,0,0
426.04,0,0,0,0,0
426.08,0,0,0,0,0
426.12,0,0,0,0,0
426.16,0,0,0,0,0
426.2,0,0,0,0,0
426.24,0,0,0,0,0
426.28,0,0,0,0,0
426.32,0,0,0,0,0
426.36,0,0,0,0,0
426.4,0,0,0,0,0
426.44,0,0,0,0,0
426.48,0,0,0,0,0
426.52,0,0,0,0,0
426.56,0,0,0,0,0
426.6,0,0,0,0,0
426.64,0,0,0,0,0
426.68,0,0,0,0,0
426.72,0,0,0,0,0
426.76,0,0,0,0,0
426.8,0,0,0,0,0
426.84,0,0,0,0,0
426.88,0,0,0,0,0
426.92,0,0,0,0,0
426.96,0,0,0,0,0
427,0,0,0,0,0
427.04,0,0,0,0,0
427.08,0,0,0,0,0
427.12,0,0,0,0,0
427.16,0,0,0,0,0
427.2,0,0,0,0,0
427.24,0,0,0,0,0
427.28,0,0,0,0,0
427.32,0,0,0,0,0
427.36,0,0,0,0,0
427.4,0,0,0,0,0
427.44,0,0,0,0,0
427.48,0,0,0,0,0
427.52,0,0,0,0,0
427.56,0,0,0,0,0
427.6,0,0,0,0,0
427.64,0,0,0,0,0
427.68,0,0,0,0,0
427.72,0,0,0,0,0
427.76,0,0,0,0,0
427.8,0,0,0,0,0
427.84,0,0,0,0,0
427.88,0,0,0,0,0
427.92,0,0,0,0,0
427.96,0,0,0,0,0
428,0,0,0,0,0
428.04,0,0,0,0,0
428.08,0,0,0,0,0
428.12,0,0,0,0,0
428.16,0,0,0,0,0
428.2,0,0,0,0,0
428.24,0,0,0,0,0
428.28,0,0,0,0,0
428.32,0,0,0,0,0
428.36,0,0,0,0,0
428.4,0,0,0,0,0
428.44,0,0,0,0,0
428.48,0,0,0,0,0
428.52,0,0,0,0,0
428.56,-0.001903827,0.003297525,0,-0.00571148,0
428.6,-0.004493467,0.007782913,0,-0.0134804,0
428.64,-0.0069994,0.012123316,0,-0.0209982,0
428.68,-0.009193533,0.015923667,0,-0.0275806,0
428.72,-0.009550467,0.016541894,0,-0.0286514,0
428.76,-0.0117845,0.020411353,0,-0.0353535,0
428.8,-0.014590833,0.025272065,0,-0.0437725,0
428.84,-0.017624767,0.030526991,0,-0.0528743,0
428.88,-0.0140957,0.024414469,0,-0.0422871,0
428.92,-0.016962667,0.0293802,0,-0.050888,0
428.96,-0.024032167,0.041624934,0,-0.0720965,0
429,-0.028185933,0.048819469,0,-0.0845578,0
429.04,-0.027941433,0.048395982,0,-0.0838243,0
429.08,-0.023557233,0.040802325,0,-0.0706717,0
429.12,-0.0165102,0.028596505,0,-0.0495306,0
429.16,-0.0086345,0.014955393,0,-0.0259035,0
429.2,-0.001486597,0.002574861,0,-0.00445979,0
429.24,0.0053038,0.009186451,0,0.0159114,0
429.28,0.011136633,0.019289215,0,0.0334099,0
429.32,0.015051067,0.026069212,0,0.0451532,0
429.36,0.015264067,0.026438139,0,0.0457922,0
429.4,0.013677667,0.023690414,0,0.041033,0
429.44,0.011885033,0.020585482,0,0.0356551,0
429.48,0.011712333,0.020286356,0,0.035137,0
429.52,0.0101897,0.017649078,0,0.0305691,0
429.56,0.009355867,0.016204836,0,0.0280676,0
429.6,0.0053046,0.009187837,0,0.0159138,0
429.64,0.003654233,0.006329318,0,0.0109627,0
429.68,0.003209147,0.005558405,0,0.00962744,0
429.72,0.005038467,0.00872688,0,0.0151154,0
429.76,0.004520433,0.00782962,0,0.0135613,0
429.8,0.0044588,0.007722868,0,0.0133764,0
429.84,-0.001418613,0.00245711,0,-0.00425584,0
429.88,0.005007967,0.008674053,0,0.0150239,0
429.92,0.011832133,0.020493856,0,0.0354964,0
429.96,0.020727767,0.035901545,0,0.0621833,0
430,0.016237833,0.028124752,0,0.0487135,0
430.04,0.0182258,0.031568012,0,0.0546774,0
430.08,0.017276567,0.029923891,0,0.0518297,0
430.12,0.019311433,0.033448384,0,0.0579343,0
430.16,-0.0307389,0.053241337,0,-0.0922167,0
430.2,-0.021659233,0.037514893,0,-0.0649777,0
430.24,-0.004422467,0.007659937,0,-0.0132674,0
430.28,0.012305567,0.021313867,0,0.0369167,0
430.32,0.015661767,0.027126976,0,0.0469853,0
430.36,0.022272033,0.038576293,0,0.0668161,0
430.4,0.03411,0.059080253,0,0.10233,0
430.44,0.048259,0.08358704,0,0.144777,0
430.48,0.04361,0.075534736,0,0.13083,0
430.52,0.028144833,0.048748281,0,0.0844345,0
430.56,0.010488833,0.018167192,0,0.0314665,0
430.6,-0.001424227,0.002466833,0,-0.00427268,0
430.64,-0.0055821,0.009668481,0,-0.0167463,0
430.68,-0.0076619,0.0132708,0,-0.0229857,0
430.72,-0.0069824,0.012093872,0,-0.0209472,0
430.76,-0.007181033,0.012437915,0,-0.0215431,0
430.8,-0.003757033,0.006507373,0,-0.0112711,0
430.84,-0.008927433,0.015462768,0,-0.0267823,0
430.88,-0.007317633,0.012674513,0,-0.0219529,0
430.92,-0.0058157,0.010073088,0,-0.0174471,0
430.96,-0.003057703,0.005296098,0,-0.00917311,0
431,-0.002756463,0.004774335,0,-0.00826939,0
431.04,0.002031147,0.003518049,0,0.00609344,0
431.08,-0.000189932,0.000328972,0,-0.000569797,0
431.12,-0.001534547,0.002657913,0,-0.00460364,0
431.16,-0.012797,0.022165054,0,-0.038391,0
431.2,-0.011355067,0.019667552,0,-0.0340652,0
431.24,-0.012189333,0.021112545,0,-0.036568,0
431.28,-0.014326467,0.024814168,0,-0.0429794,0
431.32,-0.009338167,0.016174179,0,-0.0280145,0
431.36,0.003188033,0.005521836,0,0.0095641,0
431.4,0.010418367,0.01804514,0,0.0312551,0
431.44,-0.019152,0.033172237,0,-0.057456,0
431.48,-0.0085263,0.014767985,0,-0.0255789,0
431.52,0.002222917,0.003850205,0,0.00666875,0
431.56,0.014991367,0.025965809,0,0.0449741,0
431.6,0.017658567,0.030585535,0,0.0529757,0
431.64,0.015951367,0.027628578,0,0.0478541,0
431.68,0.013889233,0.024056858,0,0.0416677,0
431.72,0.001825867,0.003162494,0,0.0054776,0
431.76,-0.013678067,0.023691106,0,-0.0410342,0
431.8,-0.018726867,0.032435885,0,-0.0561806,0
431.84,-0.023767367,0.041166287,0,-0.0713021,0
431.88,-0.020264067,0.035098393,0,-0.0607922,0
431.92,0.030385333,0.052628941,0,0.091156,0
431.96,0.018205,0.031531985,0,0.054615,0
432,0.057871333,0.10023609,0,0.173614,0
432.04,0.087124333,0.150903772,0,0.261373,0
432.08,0.079097333,0.1370006,0,0.237292,0
432.12,0.042617,0.073814809,0,0.127851,0
432.16,-0.00271418,0.004701098,0,-0.00814254,0
432.2,-0.0323703,0.056067004,0,-0.0971109,0
432.24,-0.046616667,0.080742435,0,-0.13985,0
432.28,-0.038866667,0.067319041,0,-0.1166,0
432.32,-0.044327333,0.076777193,0,-0.132982,0
432.36,-0.052169,0.090359359,0,-0.156507,0
432.4,-0.058502333,0.101329014,0,-0.175507,0
432.44,-0.058385667,0.101126941,0,-0.175157,0
432.48,-0.065459,0.113378314,0,-0.196377,0
432.52,-0.030249233,0.052393209,0,-0.0907477,0
432.56,-0.010249733,0.017753059,0,-0.0307492,0
432.6,0.002196667,0.003804738,0,0.00659,0
432.64,-0.0101231,0.00959112,0,-0.0190746,-0.0112947
432.68,0.002242169,0.004688781,0,0.00763106,-0.000904553
432.72,0.000282167,0.012770288,0,-0.0123447,0.0131912
432.76,-0.004735563,0.015262667,0,-0.0218047,0.00759801
432.8,-0.012221,0.01749607,0,-0.0322634,-0.0043996
432.84,-0.018468467,0.019667379,0,-0.0391479,-0.0162575
432.88,-0.0275251,0.031062331,0,-0.0612036,-0.0213717
432.92,-0.0175957,0.015887903,0,-0.0308901,-0.021897
432.96,0.00374628,0.009772734,0,0.0148379,-0.00359906
433,-0.010361567,0.014886798,0,-0.0274207,-0.003664
433.04,-0.015654097,0.030221279,0,-0.0504911,0.00352881
433.08,-0.017522607,0.0348263,0,-0.0576302,0.00506238
433.12,-0.018858427,0.035449498,0,-0.0597509,0.00317562
433.16,-0.01796373,0.035347375,0,-0.0586854,0.00479421
433.2,0.01355059,0.028212224,0,0.0459816,-0.00532983
433.24,0.013927033,0.03199349,0,0.0505235,-0.0087424
433.28,0.013415233,0.041359136,0,0.0598167,-0.019571
433.32,0.015052967,0.051807031,0,0.0727195,-0.0275606
433.36,-0.064211867,0.085894903,0,-0.161782,-0.0308536
433.4,-0.0591332,0.080392668,0,-0.150671,-0.0267286
433.44,-0.054502833,0.078729116,0,-0.144765,-0.0187435
433.48,-0.042223303,0.066833598,0,-0.119278,-0.00739191
433.52,-0.01772563,0.0335625,0,-0.0564346,0.00325771
433.56,-0.023244167,0.051211482,0,-0.0819555,0.012223
433.6,-0.038015267,0.083259584,0,-0.133497,0.0194512
433.64,-0.047988967,0.109390714,0,-0.173172,0.0292051
433.68,-0.047612467,0.10424761,0,-0.167165,0.0243276
433.72,-0.050224933,0.100188826,0,-0.165592,0.0149172
433.76,0.02918541,0.047458489,0,0.0839461,0.00361013
433.8,0.002823463,0.002457931,0,0.00448513,0.00398526
433.84,0.057636633,0.091058701,0,0.162614,0.0102959
433.88,0.097144067,0.154933831,0,0.275819,0.0156132
433.92,0.118492667,0.186060919,0,0.332943,0.022535
433.96,0.1142599,0.169185128,0,0.30862,0.0341597
434,0.0838418,0.108243665,0,0.206041,0.0454844
434.04,0.0827914,0.103503486,0,0.198834,0.0495402
434.08,0.090397133,0.11520669,0,0.220117,0.0510744
434.12,0.0951817,0.140218975,0,0.256204,0.0293411
434.16,0.010307667,0.027826975,0,-0.0108948,0.0418178
434.2,0.007617933,0.054847227,0,-0.0430221,0.0658759
434.24,0.0094206,0.076145127,0,-0.0615759,0.0898377
434.28,-0.003516433,0.083380481,0,-0.0885995,0.0780502
434.32,-0.025014133,0.098470204,0,-0.133579,0.0585366
434.36,-0.025733533,0.063667628,0,-0.0982401,0.0210395
434.4,-0.0112298,0.033415444,0,-0.0488136,0.0151242
434.44,0.002673083,0.012357839,0,-0.00812945,0.0161487
434.48,0.0129879,0.012059189,0,0.0238304,0.0151333
434.52,0.024198867,0.025328798,0,0.0505236,0.022073
434.56,0.028673667,0.035399174,0,0.0682388,0.0177822
434.6,0.043227167,0.046739568,0,0.0928255,0.036856
434.64,0.029554733,0.076562878,0,0.11649,-0.0278258
434.68,-0.0048904,0.098949079,0,0.0915228,-0.106194
434.72,-0.048035,0.111313852,0,0.031196,-0.175301
434.76,-0.06687433,0.108812385,0,-0.00819199,-0.192431
434.8,-0.062932367,0.092640365,0,-0.0194861,-0.169311
